country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
Australia,reference,Logistic,ascend,2100,Perth,139,267.391,267.391,1.0,11.105221,0.0237,0.0364,256,6,70
Australia,reference,Logistic,ascend,2100,Bonaparte,25,731.6423,731.6423,1.0,27.334953,0.0648,0.0896,650,7,60
Australia,reference,Logistic,ascend,2100,North Carnarvon,113,1564.0941,1564.0941,1.0,50.404954,0.1385,0.1652,1024,8,50
Australia,reference,Logistic,ascend,2100,Browse,28,8263.6341,8263.6341,1.0,192.93026,0.7316,0.6322,1521,9,30
Australia,reference,Logistic,ascend,2179,Adavale,1,0.2002,0.2002,1.0,0.030037,0.8672,0.0001,1,1,150
Australia,reference,Logistic,ascend,2179,Bowen-Surat,27,0.0307,0.619,0.0495,0.089457,0.1328,0.0002,1,2,150
Australia,reference,Logistic,ascend,2179,Canning,0,0.0,0.0,0.0,7.119897,0.0,0.0171,0,0,0
Australia,reference,Logistic,ascend,2179,Gippsland,0,0.0,0.0,0.0,15.153315,0.0,0.0364,0,0,0
Australia,reference,Logistic,ascend,2179,Bass,0,0.0,0.0,0.0,16.4478,0.0,0.0395,0,0,0
Australia,reference,Logistic,ascend,2179,Perth,0,0.0,0.0,0.0,17.615729,0.0,0.0423,0,0,0
Australia,reference,Logistic,ascend,2179,Bonaparte,0,0.0,0.0,0.0,42.087844,0.0,0.1011,0,0,0
Australia,reference,Logistic,ascend,2179,North Carnarvon,0,0.0,0.0,0.0,73.941142,0.0,0.1777,0,0,0
Australia,reference,Logistic,ascend,2179,Browse,0,0.0,0.0,0.0,243.710949,0.0,0.5856,0,0,0
Brazil,reference,Gompertz,ascend,2050,Tucano,189,0.477,0.477,1.0,0.010017,0.0006,0.0014,1,1,150
Brazil,reference,Gompertz,ascend,2050,Reconcavo,148,9.9168,9.9168,1.0,0.208252,0.0128,0.0297,9,2,150
Brazil,reference,Gompertz,ascend,2050,Sergipe-Alagoas,165,20.3301,20.3301,1.0,0.426931,0.0263,0.061,20,3,150
Brazil,reference,Gompertz,ascend,2050,Espirito Santo,53,71.5205,71.5205,1.0,1.431712,0.0926,0.2044,49,4,150
Brazil,reference,Gompertz,ascend,2050,Potiguar,143,80.6804,80.6804,1.0,1.268191,0.1045,0.1811,49,5,150
Brazil,reference,Gompertz,ascend,2050,Solimoes,169,183.2199,183.2199,1.0,1.988626,0.2373,0.2839,182,6,140
Brazil,reference,Gompertz,ascend,2050,Campos,30,405.9695,683.8689,0.5936,1.669844,0.5258,0.2384,576,7,130
Brazil,reference,Gompertz,ascend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,reference,Gompertz,ascend,2100,Tucano,189,0.477,0.477,1.0,0.033867,0.0001,0.0003,1,1,150
Brazil,reference,Gompertz,ascend,2100,Reconcavo,148,9.9168,9.9168,1.0,0.70409,0.0031,0.0055,9,2,150
Brazil,reference,Gompertz,ascend,2100,Sergipe-Alagoas,165,20.3301,20.3301,1.0,1.443435,0.0063,0.0112,20,3,150
Brazil,reference,Gompertz,ascend,2100,Espirito Santo,53,71.5205,71.5205,1.0,5.007736,0.0221,0.0389,49,4,150
Brazil,reference,Gompertz,ascend,2100,Potiguar,143,80.6804,80.6804,1.0,5.30221,0.0249,0.0412,49,5,150
Brazil,reference,Gompertz,ascend,2100,Solimoes,169,183.2199,183.2199,1.0,11.149623,0.0566,0.0866,182,6,140
Brazil,reference,Gompertz,ascend,2100,Campos,30,683.8689,683.8689,1.0,35.42335,0.2114,0.2752,576,7,130
Brazil,reference,Gompertz,ascend,2100,Barreirinhas-Para-Maranhao,16,2184.4704,2462.9383,0.8869,69.631482,0.6754,0.5411,324,8,70
Brazil,reference,Gompertz,ascend,2179,Tucano,189,0.477,0.477,1.0,0.07155,0.0007,0.0003,1,1,150
Brazil,reference,Gompertz,ascend,2179,Reconcavo,148,9.9168,9.9168,1.0,1.487514,0.0147,0.0054,9,2,150
Brazil,reference,Gompertz,ascend,2179,Sergipe-Alagoas,165,20.3301,20.3301,1.0,3.04951,0.0301,0.011,20,3,150
Brazil,reference,Gompertz,ascend,2179,Espirito Santo,53,71.5205,71.5205,1.0,10.657852,0.106,0.0386,49,4,150
Brazil,reference,Gompertz,ascend,2179,Potiguar,143,80.6804,80.6804,1.0,11.67596,0.1196,0.0423,49,5,150
Brazil,reference,Gompertz,ascend,2179,Solimoes,169,183.2199,183.2199,1.0,25.623998,0.2716,0.0927,182,6,140
Brazil,reference,Gompertz,ascend,2179,Campos,30,308.4607,683.8689,0.4511,85.923707,0.4572,0.311,576,7,130
Brazil,reference,Gompertz,ascend,2179,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,137.829715,0.0,0.4988,0,0,0
Brazil,reference,Logistic,ascend,2050,Tucano,189,0.4775,0.4775,1.0,0.010028,0.0006,0.0018,1,1,140
Brazil,reference,Logistic,ascend,2050,Reconcavo,148,12.8361,12.8361,1.0,0.269557,0.0166,0.048,12,2,120
Brazil,reference,Logistic,ascend,2050,Sergipe-Alagoas,165,29.4123,29.4123,1.0,0.617659,0.0381,0.1099,25,3,100
Brazil,reference,Logistic,ascend,2050,Espirito Santo,53,124.4884,124.4884,1.0,1.895515,0.1612,0.3374,100,4,90
Brazil,reference,Logistic,ascend,2050,Potiguar,143,150.81,150.81,1.0,1.344002,0.1953,0.2392,100,5,80
Brazil,reference,Logistic,ascend,2050,Solimoes,169,367.176,367.176,1.0,1.394615,0.4755,0.2482,361,6,70
Brazil,reference,Logistic,ascend,2050,Campos,30,86.9138,1784.8026,0.0487,0.086914,0.1126,0.0155,1332,7,50
Brazil,reference,Logistic,ascend,2050,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Brazil,reference,Logistic,ascend,2100,Tucano,189,0.4775,0.4775,1.0,0.033906,0.0003,0.0001,1,1,140
Brazil,reference,Logistic,ascend,2100,Reconcavo,148,12.8361,12.8361,1.0,0.91136,0.0076,0.0032,12,2,120
Brazil,reference,Logistic,ascend,2100,Sergipe-Alagoas,165,29.4123,29.4123,1.0,2.088275,0.0173,0.0072,25,3,100
Brazil,reference,Logistic,ascend,2100,Espirito Santo,53,124.4884,124.4884,1.0,8.119937,0.0733,0.0282,100,4,90
Brazil,reference,Logistic,ascend,2100,Potiguar,143,150.81,150.81,1.0,8.884502,0.0888,0.0308,100,5,80
Brazil,reference,Logistic,ascend,2100,Solimoes,169,367.176,367.176,1.0,19.753416,0.2163,0.0686,361,6,70
Brazil,reference,Logistic,ascend,2100,Campos,30,1012.3767,1784.8026,0.5672,79.808345,0.5964,0.277,1332,7,50
Brazil,reference,Logistic,ascend,2100,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,168.481828,0.0,0.5848,0,0,0
Brazil,reference,Logistic,ascend,2179,Tucano,189,0.0242,0.4775,0.0507,0.064588,1.0,0.0002,1,1,140
Brazil,reference,Logistic,ascend,2179,Reconcavo,0,0.0,0.0,0.0,1.428814,0.0,0.0048,0,0,0
Brazil,reference,Logistic,ascend,2179,Sergipe-Alagoas,0,0.0,0.0,0.0,2.949223,0.0,0.0098,0,0,0
Brazil,reference,Logistic,ascend,2179,Espirito Santo,0,0.0,0.0,0.0,10.620504,0.0,0.0354,0,0,0
Brazil,reference,Logistic,ascend,2179,Potiguar,0,0.0,0.0,0.0,10.965205,0.0,0.0366,0,0,0
Brazil,reference,Logistic,ascend,2179,Solimoes,0,0.0,0.0,0.0,22.931389,0.0,0.0765,0,0,0
Brazil,reference,Logistic,ascend,2179,Campos,0,0.0,0.0,0.0,82.254354,0.0,0.2745,0,0,0
Brazil,reference,Logistic,ascend,2179,Barreirinhas-Para-Maranhao,0,0.0,0.0,0.0,168.481828,0.0,0.5622,0,0,0
Canada,reference,Gompertz,ascend,2050,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.007919,0.0013,0.0032,1,1,150
Canada,reference,Gompertz,ascend,2050,Scotian,163,295.2282,295.2282,1.0,2.482544,0.9972,0.9966,272,2,140
Canada,reference,Gompertz,ascend,2050,Grand Banks,64,0.4573,406.6817,0.0011,0.000457,0.0015,0.0002,361,3,130
Canada,reference,Gompertz,ascend,2100,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.026773,0.0005,0.0008,1,1,150
Canada,reference,Gompertz,ascend,2100,Scotian,163,295.2282,295.2282,1.0,17.243953,0.4204,0.4854,272,2,140
Canada,reference,Gompertz,ascend,2100,Grand Banks,64,406.6817,406.6817,1.0,18.255387,0.5791,0.5139,361,3,130
Canada,reference,Gompertz,ascend,2179,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.056563,0.0005,0.0006,1,1,150
Canada,reference,Gompertz,ascend,2179,Scotian,163,295.2282,295.2282,1.0,40.566979,0.4204,0.4458,272,2,140
Canada,reference,Gompertz,ascend,2179,Grand Banks,64,406.6817,406.6817,1.0,50.383241,0.5791,0.5536,361,3,130
Canada,reference,Logistic,ascend,2050,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.007919,0.0013,0.0038,1,1,150
Canada,reference,Logistic,ascend,2050,Scotian,163,295.6854,510.6088,0.5791,2.073981,0.9987,0.9962,462,2,80
Canada,reference,Logistic,ascend,2050,Grand Banks,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Canada,reference,Logistic,ascend,2100,Beaufort-Mackenzie,18,0.3771,0.3771,1.0,0.026773,0.0003,0.0004,1,1,150
Canada,reference,Logistic,ascend,2100,Scotian,163,510.6088,510.6088,1.0,27.266042,0.371,0.4245,462,2,80
Canada,reference,Logistic,ascend,2100,Grand Banks,64,865.3272,865.3272,1.0,36.936665,0.6287,0.5751,676,3,60
Canada,reference,Logistic,ascend,2179,Beaufort-Mackenzie,18,0.0729,0.3771,0.1934,0.054256,1.0,0.0006,1,1,150
Canada,reference,Logistic,ascend,2179,Scotian,0,0.0,0.0,0.0,39.913794,0.0,0.4489,0,0,0
Canada,reference,Logistic,ascend,2179,Grand Banks,0,0.0,0.0,0.0,48.9497,0.0,0.5505,0,0,0
China,reference,Gompertz,ascend,2050,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.000845,0.0001,0.0002,1,1,150
China,reference,Gompertz,ascend,2050,Sichuan,166,0.1036,0.1036,1.0,0.002175,0.0002,0.0006,1,2,150
China,reference,Gompertz,ascend,2050,Santanghu,158,0.1058,0.1058,1.0,0.002223,0.0002,0.0006,1,3,150
China,reference,Gompertz,ascend,2050,Junggar,78,0.3654,0.3654,1.0,0.007673,0.0007,0.0021,1,4,150
China,reference,Gompertz,ascend,2050,Jiuquan,77,0.4616,0.4616,1.0,0.009693,0.0009,0.0027,1,5,150
China,reference,Gompertz,ascend,2050,Sanshui,157,0.5507,0.5507,1.0,0.011565,0.0011,0.0032,1,6,150
China,reference,Gompertz,ascend,2050,Bose,26,0.6099,0.6099,1.0,0.012809,0.0012,0.0035,1,7,150
China,reference,Gompertz,ascend,2050,Qaidam,146,0.6127,0.6127,1.0,0.012866,0.0012,0.0035,1,8,150
China,reference,Gompertz,ascend,2050,Jianghan,76,0.6968,0.6968,1.0,0.014634,0.0014,0.004,1,9,150
China,reference,Gompertz,ascend,2050,Yilan-Yitong,201,21.066,21.066,1.0,0.434003,0.0427,0.1188,20,10,150
China,reference,Gompertz,ascend,2050,Turpan,192,27.2121,27.2121,1.0,0.467444,0.0551,0.1279,25,11,150
China,reference,Gompertz,ascend,2050,Songliao,170,45.1186,45.1186,1.0,0.615088,0.0914,0.1684,42,12,150
China,reference,Gompertz,ascend,2050,Nanxiang,107,73.3188,73.3188,1.0,0.750923,0.1486,0.2055,42,13,140
China,reference,Gompertz,ascend,2050,Erlian,52,61.1971,61.1971,1.0,0.461437,0.124,0.1263,56,14,140
China,reference,Gompertz,ascend,2050,Subei,177,87.7169,87.7169,1.0,0.457441,0.1777,0.1252,25,15,140
China,reference,Gompertz,ascend,2050,Ordos,127,88.3452,88.3452,1.0,0.274182,0.179,0.075,81,16,140
China,reference,Gompertz,ascend,2050,Beibuwan,19,86.006,113.6397,0.7568,0.11853,0.1743,0.0324,100,17,130
China,reference,Gompertz,ascend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Gompertz,ascend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Gompertz,ascend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Gompertz,ascend,2050,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Gompertz,ascend,2100,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.002856,0.0,0.0,1,1,150
China,reference,Gompertz,ascend,2100,Sichuan,166,0.1036,0.1036,1.0,0.007355,0.0001,0.0001,1,2,150
China,reference,Gompertz,ascend,2100,Santanghu,158,0.1058,0.1058,1.0,0.007515,0.0001,0.0001,1,3,150
China,reference,Gompertz,ascend,2100,Junggar,78,0.3654,0.3654,1.0,0.02594,0.0003,0.0004,1,4,150
China,reference,Gompertz,ascend,2100,Jiuquan,77,0.4616,0.4616,1.0,0.03277,0.0003,0.0005,1,5,150
China,reference,Gompertz,ascend,2100,Sanshui,157,0.5507,0.5507,1.0,0.039101,0.0004,0.0006,1,6,150
China,reference,Gompertz,ascend,2100,Bose,26,0.6099,0.6099,1.0,0.043305,0.0004,0.0006,1,7,150
China,reference,Gompertz,ascend,2100,Qaidam,146,0.6127,0.6127,1.0,0.043499,0.0004,0.0006,1,8,150
China,reference,Gompertz,ascend,2100,Jianghan,76,0.6968,0.6968,1.0,0.049476,0.0005,0.0007,1,9,150
China,reference,Gompertz,ascend,2100,Yilan-Yitong,201,21.066,21.066,1.0,1.487302,0.0149,0.0216,20,10,150
China,reference,Gompertz,ascend,2100,Turpan,192,27.2121,27.2121,1.0,1.828049,0.0193,0.0266,25,11,150
China,reference,Gompertz,ascend,2100,Songliao,170,45.1186,45.1186,1.0,2.871019,0.032,0.0417,42,12,150
China,reference,Gompertz,ascend,2100,Nanxiang,107,73.3188,73.3188,1.0,4.416864,0.0519,0.0642,42,13,140
China,reference,Gompertz,ascend,2100,Erlian,52,61.1971,61.1971,1.0,3.521293,0.0434,0.0512,56,14,140
China,reference,Gompertz,ascend,2100,Subei,177,87.7169,87.7169,1.0,4.843287,0.0622,0.0704,25,15,140
China,reference,Gompertz,ascend,2100,Ordos,127,88.3452,88.3452,1.0,4.691442,0.0626,0.0682,81,16,140
China,reference,Gompertz,ascend,2100,Beibuwan,19,113.6397,113.6397,1.0,5.800516,0.0805,0.0843,100,17,130
China,reference,Gompertz,ascend,2100,Bohai Bay,24,156.0208,156.0208,1.0,7.610786,0.1105,0.1106,144,18,130
China,reference,Gompertz,ascend,2100,Pearl River Mouth,136,211.3555,211.3555,1.0,9.731006,0.1498,0.1414,210,19,130
China,reference,Gompertz,ascend,2100,Huabei,70,227.7138,227.7138,1.0,9.854501,0.1613,0.1432,210,20,130
China,reference,Gompertz,ascend,2100,Tarim,183,295.0832,295.0832,1.0,11.922002,0.2091,0.1732,256,21,120
China,reference,Gompertz,ascend,2179,Hailar-Temtsag,69,0.0402,0.0402,1.0,0.006034,0.0,0.0,1,1,150
China,reference,Gompertz,ascend,2179,Sichuan,166,0.1036,0.1036,1.0,0.015539,0.0001,0.0001,1,2,150
China,reference,Gompertz,ascend,2179,Santanghu,158,0.1058,0.1058,1.0,0.015877,0.0001,0.0001,1,3,150
China,reference,Gompertz,ascend,2179,Junggar,78,0.3654,0.3654,1.0,0.054804,0.0003,0.0003,1,4,150
China,reference,Gompertz,ascend,2179,Jiuquan,77,0.4616,0.4616,1.0,0.069233,0.0004,0.0004,1,5,150
China,reference,Gompertz,ascend,2179,Sanshui,157,0.5507,0.5507,1.0,0.082608,0.0005,0.0005,1,6,150
China,reference,Gompertz,ascend,2179,Bose,26,0.6099,0.6099,1.0,0.091489,0.0006,0.0005,1,7,150
China,reference,Gompertz,ascend,2179,Qaidam,146,0.6127,0.6127,1.0,0.091899,0.0006,0.0005,1,8,150
China,reference,Gompertz,ascend,2179,Jianghan,76,0.6968,0.6968,1.0,0.104526,0.0006,0.0006,1,9,150
China,reference,Gompertz,ascend,2179,Yilan-Yitong,201,21.066,21.066,1.0,3.151515,0.0193,0.0177,20,10,150
China,reference,Gompertz,ascend,2179,Turpan,192,27.2121,27.2121,1.0,3.977805,0.025,0.0223,25,11,150
China,reference,Gompertz,ascend,2179,Songliao,170,45.1186,45.1186,1.0,6.435391,0.0414,0.036,42,12,150
China,reference,Gompertz,ascend,2179,Nanxiang,107,73.3188,73.3188,1.0,10.209051,0.0673,0.0572,42,13,140
China,reference,Gompertz,ascend,2179,Erlian,52,61.1971,61.1971,1.0,8.355866,0.0561,0.0468,56,14,140
China,reference,Gompertz,ascend,2179,Subei,177,87.7169,87.7169,1.0,11.772923,0.0805,0.0659,25,15,140
China,reference,Gompertz,ascend,2179,Ordos,127,88.3452,88.3452,1.0,11.670713,0.0811,0.0654,81,16,140
China,reference,Gompertz,ascend,2179,Beibuwan,19,113.6397,113.6397,1.0,14.778055,0.1043,0.0828,100,17,130
China,reference,Gompertz,ascend,2179,Bohai Bay,24,156.0208,156.0208,1.0,19.93643,0.1431,0.1117,144,18,130
China,reference,Gompertz,ascend,2179,Pearl River Mouth,136,211.3555,211.3555,1.0,26.428093,0.1939,0.148,210,19,130
China,reference,Gompertz,ascend,2179,Huabei,70,201.4689,227.7138,0.8847,27.817646,0.1848,0.1558,210,20,130
China,reference,Gompertz,ascend,2179,Tarim,0,0.0,0.0,0.0,33.47187,0.0,0.1875,0,0,0
China,reference,Logistic,ascend,2050,Hailar-Temtsag,69,0.0403,0.0403,1.0,0.000846,0.0001,0.0003,1,1,140
China,reference,Logistic,ascend,2050,Sichuan,166,0.104,0.104,1.0,0.002184,0.0002,0.0008,1,2,130
China,reference,Logistic,ascend,2050,Santanghu,158,0.1063,0.1063,1.0,0.002233,0.0002,0.0008,1,3,120
China,reference,Logistic,ascend,2050,Junggar,78,0.3671,0.3671,1.0,0.00771,0.0007,0.0027,1,4,120
China,reference,Logistic,ascend,2050,Jiuquan,77,0.4645,0.4645,1.0,0.009754,0.0009,0.0034,1,5,110
China,reference,Logistic,ascend,2050,Sanshui,157,0.5538,0.5538,1.0,0.01163,0.0011,0.004,1,6,110
China,reference,Logistic,ascend,2050,Bose,26,0.6122,0.6122,1.0,0.012856,0.0012,0.0044,1,7,110
China,reference,Logistic,ascend,2050,Qaidam,146,0.6163,0.6163,1.0,0.012943,0.0012,0.0045,1,8,110
China,reference,Logistic,ascend,2050,Jianghan,76,0.6999,0.6999,1.0,0.014699,0.0014,0.0051,1,9,110
China,reference,Logistic,ascend,2050,Yilan-Yitong,201,31.2812,31.2812,1.0,0.575277,0.0634,0.1982,30,10,100
China,reference,Logistic,ascend,2050,Turpan,192,52.9709,52.9709,1.0,0.641805,0.1073,0.2212,49,11,80
China,reference,Logistic,ascend,2050,Songliao,170,94.8414,94.8414,1.0,0.732798,0.1922,0.2525,90,12,70
China,reference,Logistic,ascend,2050,Nanxiang,107,105.3935,105.3935,1.0,0.492439,0.2136,0.1697,81,13,70
China,reference,Logistic,ascend,2050,Erlian,52,159.253,159.253,1.0,0.33847,0.3227,0.1166,144,14,60
China,reference,Logistic,ascend,2050,Subei,177,46.2231,206.567,0.2238,0.046223,0.0937,0.0159,182,15,60
China,reference,Logistic,ascend,2050,Ordos,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2050,Beibuwan,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2050,Bohai Bay,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2050,Pearl River Mouth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2050,Huabei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2050,Tarim,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
China,reference,Logistic,ascend,2100,Hailar-Temtsag,69,0.0403,0.0403,1.0,0.002859,0.0,0.0,1,1,140
China,reference,Logistic,ascend,2100,Sichuan,166,0.104,0.104,1.0,0.007385,0.0001,0.0,1,2,130
China,reference,Logistic,ascend,2100,Santanghu,158,0.1063,0.1063,1.0,0.007549,0.0001,0.0,1,3,120
China,reference,Logistic,ascend,2100,Junggar,78,0.3671,0.3671,1.0,0.026066,0.0003,0.0002,1,4,120
China,reference,Logistic,ascend,2100,Jiuquan,77,0.4645,0.4645,1.0,0.032977,0.0004,0.0002,1,5,110
China,reference,Logistic,ascend,2100,Sanshui,157,0.5538,0.5538,1.0,0.039321,0.0005,0.0002,1,6,110
China,reference,Logistic,ascend,2100,Bose,26,0.6122,0.6122,1.0,0.043465,0.0006,0.0003,1,7,110
China,reference,Logistic,ascend,2100,Qaidam,146,0.6163,0.6163,1.0,0.043759,0.0006,0.0003,1,8,110
China,reference,Logistic,ascend,2100,Jianghan,76,0.6999,0.6999,1.0,0.049696,0.0006,0.0003,1,9,110
China,reference,Logistic,ascend,2100,Yilan-Yitong,201,31.2812,31.2812,1.0,2.139334,0.0282,0.0133,30,10,100
China,reference,Logistic,ascend,2100,Turpan,192,52.9709,52.9709,1.0,3.290352,0.0478,0.0204,49,11,80
China,reference,Logistic,ascend,2100,Songliao,170,94.8414,94.8414,1.0,5.474867,0.0855,0.0339,90,12,70
China,reference,Logistic,ascend,2100,Nanxiang,107,105.3935,105.3935,1.0,5.762112,0.0951,0.0357,81,13,70
China,reference,Logistic,ascend,2100,Erlian,52,159.253,159.253,1.0,8.30112,0.1436,0.0515,144,14,60
China,reference,Logistic,ascend,2100,Subei,177,206.567,206.567,1.0,10.311887,0.1863,0.0639,182,15,60
China,reference,Logistic,ascend,2100,Ordos,127,268.5672,268.5672,1.0,12.869542,0.2422,0.0798,240,16,50
China,reference,Logistic,ascend,2100,Beibuwan,19,186.3272,293.7078,0.6344,13.486302,0.168,0.0836,196,17,50
China,reference,Logistic,ascend,2100,Bohai Bay,0,0.0,0.0,0.0,17.53909,0.0,0.1087,0,0,0
China,reference,Logistic,ascend,2100,Pearl River Mouth,0,0.0,0.0,0.0,27.440864,0.0,0.1701,0,0,0
China,reference,Logistic,ascend,2100,Huabei,0,0.0,0.0,0.0,25.689746,0.0,0.1593,0,0,0
China,reference,Logistic,ascend,2100,Tarim,0,0.0,0.0,0.0,28.731648,0.0,0.1781,0,0,0
China,reference,Logistic,ascend,2179,Hailar-Temtsag,69,0.0006,0.0403,0.0146,0.00531,1.0,0.0,1,1,140
China,reference,Logistic,ascend,2179,Sichuan,0,0.0,0.0,0.0,0.012717,0.0,0.0001,0,0,0
China,reference,Logistic,ascend,2179,Santanghu,0,0.0,0.0,0.0,0.01253,0.0,0.0001,0,0,0
China,reference,Logistic,ascend,2179,Junggar,0,0.0,0.0,0.0,0.041728,0.0,0.0003,0,0,0
China,reference,Logistic,ascend,2179,Jiuquan,0,0.0,0.0,0.0,0.051045,0.0,0.0003,0,0,0
China,reference,Logistic,ascend,2179,Sanshui,0,0.0,0.0,0.0,0.059398,0.0,0.0004,0,0,0
China,reference,Logistic,ascend,2179,Bose,0,0.0,0.0,0.0,0.064516,0.0,0.0004,0,0,0
China,reference,Logistic,ascend,2179,Qaidam,0,0.0,0.0,0.0,0.063937,0.0,0.0004,0,0,0
China,reference,Logistic,ascend,2179,Jianghan,0,0.0,0.0,0.0,0.071776,0.0,0.0004,0,0,0
China,reference,Logistic,ascend,2179,Yilan-Yitong,0,0.0,0.0,0.0,2.846249,0.0,0.0171,0,0,0
China,reference,Logistic,ascend,2179,Turpan,0,0.0,0.0,0.0,4.119398,0.0,0.0247,0,0,0
China,reference,Logistic,ascend,2179,Songliao,0,0.0,0.0,0.0,6.542533,0.0,0.0392,0,0,0
China,reference,Logistic,ascend,2179,Nanxiang,0,0.0,0.0,0.0,6.615033,0.0,0.0396,0,0,0
China,reference,Logistic,ascend,2179,Erlian,0,0.0,0.0,0.0,9.212458,0.0,0.0552,0,0,0
China,reference,Logistic,ascend,2179,Subei,0,0.0,0.0,0.0,11.024274,0.0,0.0661,0,0,0
China,reference,Logistic,ascend,2179,Ordos,0,0.0,0.0,0.0,13.260017,0.0,0.0795,0,0,0
China,reference,Logistic,ascend,2179,Beibuwan,0,0.0,0.0,0.0,13.491703,0.0,0.0808,0,0,0
China,reference,Logistic,ascend,2179,Bohai Bay,0,0.0,0.0,0.0,17.53909,0.0,0.1051,0,0,0
China,reference,Logistic,ascend,2179,Pearl River Mouth,0,0.0,0.0,0.0,27.440864,0.0,0.1644,0,0,0
China,reference,Logistic,ascend,2179,Huabei,0,0.0,0.0,0.0,25.689746,0.0,0.1539,0,0,0
China,reference,Logistic,ascend,2179,Tarim,0,0.0,0.0,0.0,28.731648,0.0,0.1722,0,0,0
EU,reference,Gompertz,ascend,2050,Baltic,14,0.287,0.287,1.0,0.006027,0.0007,0.0013,1,1,150
EU,reference,Gompertz,ascend,2050,Polish,142,0.4338,0.4338,1.0,0.009111,0.001,0.0019,1,2,150
EU,reference,Gompertz,ascend,2050,Sava,161,0.499,0.499,1.0,0.010479,0.0011,0.0022,1,3,150
EU,reference,Gompertz,ascend,2050,Transylvanian,187,0.5399,0.5399,1.0,0.011339,0.0012,0.0024,1,4,150
EU,reference,Gompertz,ascend,2050,Drava,48,0.6358,0.6358,1.0,0.013351,0.0014,0.0028,1,5,150
EU,reference,Gompertz,ascend,2050,North Carpathian,114,0.7276,0.7276,1.0,0.015279,0.0017,0.0032,1,6,150
EU,reference,Gompertz,ascend,2050,Crimea-Karkinit,41,0.7257,0.7257,1.0,0.015239,0.0017,0.0032,1,7,150
EU,reference,Gompertz,ascend,2050,Paris,134,0.8687,0.8687,1.0,0.018243,0.002,0.0039,1,8,150
EU,reference,Gompertz,ascend,2050,Zala,203,2.1849,2.1849,1.0,0.045883,0.005,0.0097,2,9,150
EU,reference,Gompertz,ascend,2050,Vienna,194,14.7895,14.7895,1.0,0.31058,0.0336,0.0657,4,10,150
EU,reference,Gompertz,ascend,2050,Dnieper-Donets,45,22.1816,22.1816,1.0,0.465814,0.0505,0.0985,20,11,150
EU,reference,Gompertz,ascend,2050,Pannonian,131,31.9848,31.9848,1.0,0.663542,0.0728,0.1403,30,12,150
EU,reference,Gompertz,ascend,2050,Norwegian,125,38.0984,38.0984,1.0,0.682469,0.0867,0.1443,36,13,150
EU,reference,Gompertz,ascend,2050,Moesian,100,43.4792,43.4792,1.0,0.643829,0.0989,0.1362,42,14,150
EU,reference,Gompertz,ascend,2050,Po,141,52.4242,52.4242,1.0,0.621373,0.1193,0.1314,49,15,140
EU,reference,Gompertz,ascend,2050,North Adriatic,112,62.6802,62.6802,1.0,0.554324,0.1426,0.1172,49,16,130
EU,reference,Gompertz,ascend,2050,Caltanissetta,29,108.0761,108.0761,1.0,0.541967,0.2459,0.1146,64,17,110
EU,reference,Gompertz,ascend,2050,Lublin,91,58.937,186.9464,0.3153,0.099247,0.1341,0.021,169,18,90
EU,reference,Gompertz,ascend,2050,West Barents,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,reference,Gompertz,ascend,2050,Northern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,reference,Gompertz,ascend,2100,Baltic,14,0.287,0.287,1.0,0.020376,0.0003,0.0004,1,1,150
