Country ,Growth,Storage ,Rate,Global,Type
Thailand,9.707693525,1.011582367,0.002409481,0.3,Modelled
Thailand,9.867879897,1.011582367,0.00125756,0.4,Modelled
Thailand,9.805438365,1.008674259,0.001583226,0.4,Modelled
Thailand,8.651719295,1.020357094,0.00161369,0.4,Modelled
Thailand,8.74342888,1.023298884,0.001506919,0.4,Modelled
Thailand,9.504776896,1.029207935,0.002599126,0.4,Modelled
Thailand,8.783328764,1.008674259,0.001785906,0.4,Modelled
Thailand,9.758374822,1.011582367,0.002233919,0.4,Modelled
Thailand,8.140052509,1.023298884,0.001305188,0.4,Modelled
Thailand,7.840833921,1.005774511,0.001219975,0.4,Modelled
Thailand,8.622882077,1.014498859,0.001695748,0.4,Modelled
Thailand,8.864136417,1.01742376,0.00219044,0.4,Modelled
Thailand,9.568118566,1.008674259,0.001743079,0.4,Modelled
Thailand,7.718292459,1.002883099,0.001404683,0.4,Modelled
Thailand,9.569651094,1.008674259,0.002192434,0.4,Modelled
Thailand,8.401898531,1.01742376,0.001635248,0.4,Modelled
Thailand,7.621773012,1.005774511,0.001563983,0.4,Modelled
Thailand,9.436130073,1.005774511,0.002752785,0.4,Modelled
Thailand,8.594755314,1.023298884,0.002104052,0.4,Modelled
Thailand,9.242239725,1.035151107,0.002698386,0.4,Modelled
Thailand,9.742944225,1.002883099,0.001440735,0.4,Modelled
Thailand,8.793314998,1.014498859,0.001383412,0.4,Modelled
Thailand,9.925834467,1.011582367,0.001066183,0.4,Modelled
Thailand,9.826383615,1.002883099,0.001066888,0.4,Modelled
Thailand,8.274884028,1.288331148,0.002090968,0.4,Modelled
Thailand,8.497016784,1.014498859,0.001209843,0.4,Modelled
Thailand,9.800867642,1.005774511,0.002506526,0.4,Modelled
Thailand,8.779236061,1.005774511,0.002307308,0.4,Modelled
Thailand,9.788032781,1.011582367,0.001278481,0.4,Modelled
Thailand,9.513150914,1.005774511,0.002870599,0.4,Modelled
Thailand,9.348185144,1.011582367,0.001241227,0.4,Modelled
Thailand,9.381823688,1.002883099,0.001476704,0.4,Modelled
Thailand,7.853913198,1.002883099,0.001245948,0.4,Modelled
Thailand,9.933879451,1.002883099,0.003036994,0.4,Modelled
Thailand,9.468556021,1.008674259,0.002085092,0.4,Modelled
Thailand,9.841401371,1.011582367,0.002222737,0.4,Modelled
Thailand,8.975329723,1.002883099,0.001728345,0.4,Modelled
Thailand,8.530711818,1.035151107,0.001362161,0.4,Modelled
Thailand,8.530254733,1.008674259,0.001134712,0.4,Modelled
Thailand,7.984653105,1.005774511,0.001261272,0.4,Modelled
Thailand,9.952131021,1.011582367,0.002711144,0.4,Modelled
Thailand,7.917744493,1.008674259,0.001304014,0.4,Modelled
Thailand,9.948725632,1.008674259,0.001040505,0.4,Modelled
Thailand,8.465014382,1.032175243,0.001453545,0.4,Modelled
Thailand,8.032478937,1.002883099,0.001864924,0.4,Modelled
Thailand,9.041328234,1.08707389,0.002609352,0.4,Modelled
Thailand,8.816508423,1.014498859,0.00114787,0.4,Modelled
Thailand,8.088268334,1.437273389,0.00196474,0.4,Modelled
Thailand,9.943327653,1.005774511,0.001483206,0.4,Modelled
Thailand,8.934400209,1.005774511,0.001759233,0.4,Modelled
Thailand,7.840027597,1.005774511,0.001173275,0.4,Modelled
Thailand,8.281980969,1.029207935,0.001872429,0.4,Modelled
Thailand,8.131176915,1.01742376,0.001440928,0.4,Modelled
Thailand,8.884817036,1.002883099,0.002337682,0.4,Modelled
Thailand,9.79789143,1.002883099,0.002027315,0.4,Modelled
Thailand,9.654211161,1.011582367,0.00277287,0.4,Modelled
Thailand,9.075528013,1.008674259,0.00161188,0.4,Modelled
Thailand,9.032356418,1.008674259,0.001705227,0.4,Modelled
Thailand,8.649678692,1.005774511,0.001816345,0.4,Modelled
Thailand,9.365483237,1.008674259,0.001635629,0.4,Modelled
Thailand,8.616428946,1.011582367,0.00193372,0.4,Modelled
Thailand,7.803351606,1.002883099,0.00125299,0.4,Modelled
Thailand,8.542274757,1.509366472,0.002270315,0.4,Modelled
Thailand,8.698467815,1.008674259,0.001376437,0.4,Modelled
Thailand,9.121964924,1.020357094,0.001989636,0.4,Modelled
Thailand,9.670403204,1.005774511,0.001135389,0.4,Modelled
Thailand,8.793386347,1.014498859,0.002034335,0.4,Modelled
Thailand,9.701172196,1.819973298,0.003277487,0.4,Modelled
Thailand,8.253157089,1.035151107,0.001115264,0.4,Modelled
Thailand,9.634403213,1.002883099,0.001000597,0.4,Modelled
Thailand,8.77239389,1.014498859,0.001220099,0.4,Modelled
Thailand,9.116813681,1.01742376,0.001974852,0.4,Modelled
Thailand,9.504569186,1.029207935,0.002841821,0.4,Modelled
Thailand,9.921299247,1.011582367,0.001611839,0.4,Modelled
Thailand,9.423921584,1.026249157,0.002610584,0.4,Modelled
Thailand,8.9107877,1.005774511,0.001875206,0.4,Modelled
Thailand,9.973064138,1.008674259,0.003223451,0.4,Modelled
Thailand,9.731909498,1.011582367,0.002435073,0.4,Modelled
Thailand,9.296537662,1.011582367,0.002293898,0.4,Modelled
Thailand,9.515494181,1.008674259,0.001931482,0.4,Modelled
Thailand,7.944958699,1.005774511,0.001598643,0.4,Modelled
Thailand,8.655457118,1.008674259,0.002125635,0.4,Modelled
Thailand,8.573078805,1.023298884,0.001385979,0.4,Modelled
Thailand,9.909999598,1.002883099,0.00133688,0.4,Modelled
Thailand,9.436283409,1.005774511,0.001257649,0.4,Modelled
Thailand,7.90669051,1.002883099,0.001447197,0.4,Modelled
Thailand,9.583945048,1.002883099,0.002669495,0.4,Modelled
Thailand,8.448522414,1.008674259,0.00182088,0.4,Modelled
Thailand,9.193754776,1.008674259,0.001289725,0.4,Modelled
Thailand,9.5596036,1.002883099,0.001141921,0.4,Modelled
Thailand,9.622995176,1.008674259,0.00208277,0.4,Modelled
Thailand,8.983856124,1.008674259,0.001463388,0.4,Modelled
Thailand,9.969630786,1.005774511,0.003082402,0.4,Modelled
Thailand,9.944544977,1.008674259,0.001230414,0.4,Modelled
Thailand,9.079953145,1.099664778,0.002647118,0.4,Modelled
Thailand,9.033582844,1.023298884,0.001645889,0.4,Modelled
Thailand,9.113731519,1.002883099,0.002567031,0.4,Modelled
Thailand,9.570429682,1.008674259,0.001552251,0.4,Modelled
Thailand,9.675538712,1.008674259,0.002706024,0.4,Modelled
Thailand,8.054538311,1.005774511,0.001314932,0.4,Modelled
Thailand,9.36609041,1.008674259,0.002824572,0.4,Modelled
Thailand,8.42310799,1.005774511,0.0020972,0.4,Modelled
Thailand,9.116737989,1.01742376,0.002020808,0.4,Modelled
Thailand,8.825879609,1.020357094,0.002378872,0.4,Modelled
Thailand,9.508211584,1.002883099,0.002580781,0.4,Modelled
Thailand,7.769466252,1.002883099,0.001602087,0.4,Modelled
Thailand,9.308216402,1.002883099,0.002550204,0.4,Modelled
Thailand,9.473561881,1.011582367,0.001857643,0.4,Modelled
Thailand,9.884674498,1.005774511,0.001541995,0.4,Modelled
Thailand,7.65089828,1.002883099,0.001108442,0.4,Modelled
Thailand,9.757043519,1.011582367,0.00319286,0.4,Modelled
Thailand,9.858556765,1.005774511,0.001076312,0.4,Modelled
Thailand,7.683931992,1.002883099,0.001587092,0.4,Modelled
Thailand,9.688089407,1.002883099,0.001397506,0.4,Modelled
Thailand,9.024148056,1.01742376,0.002074966,0.4,Modelled
Thailand,9.58554672,1.002883099,0.002372072,0.4,Modelled
Thailand,8.854944332,1.011582367,0.002424809,0.4,Modelled
Thailand,9.54903405,1.011582367,0.002835046,0.4,Modelled
Thailand,8.860490599,1.014498859,0.001152405,0.4,Modelled
Thailand,9.600909506,1.011582367,0.001230202,0.4,Modelled
Thailand,8.37119771,1.023298884,0.001064798,0.4,Modelled
Thailand,8.001232439,1.005774511,0.001076378,0.4,Modelled
Thailand,9.528698198,1.303253072,0.003064242,0.4,Modelled
Thailand,8.406083068,1.020357094,0.001253119,0.4,Modelled
Thailand,9.458258446,1.01742376,0.001451508,0.4,Modelled
Thailand,8.456557988,1.014498859,0.001672948,0.4,Modelled
Thailand,8.329039497,1.008674259,0.001915556,0.4,Modelled
Thailand,9.292016837,1.008674259,0.00266821,0.4,Modelled
Thailand,9.696674736,2.337987638,0.00327487,0.4,Modelled
Thailand,9.913252279,1.005774511,0.001669533,0.4,Modelled
Thailand,9.977628633,1.011582367,0.002730469,0.4,Modelled
Thailand,8.611361216,1.020357094,0.00112086,0.4,Modelled
Thailand,8.667893971,1.01742376,0.00222108,0.4,Modelled
Thailand,9.663714117,1.002883099,0.00134009,0.4,Modelled
Thailand,9.990519291,1.002883099,0.002647215,0.4,Modelled
Thailand,7.897432005,1.008674259,0.001198298,0.4,Modelled
Thailand,9.672948997,1.008674259,0.001362574,0.4,Modelled
Thailand,9.405907304,1.002883099,0.001583478,0.4,Modelled
Thailand,8.519955259,1.002883099,0.001374207,0.4,Modelled
Thailand,9.114354284,1.002883099,0.001296887,0.4,Modelled
Thailand,9.861510376,1.008674259,0.001404126,0.4,Modelled
Thailand,8.243805726,1.029207935,0.00172208,0.4,Modelled
Thailand,8.998086653,1.002883099,0.002164562,0.4,Modelled
Thailand,8.605829856,1.01742376,0.001769885,0.4,Modelled
Thailand,9.068329003,1.002883099,0.001200524,0.4,Modelled
Thailand,9.091562289,1.002883099,0.002615131,0.4,Modelled
Thailand,9.885833797,1.005774511,0.001786602,0.4,Modelled
Thailand,9.80489467,1.005774511,0.001419927,0.4,Modelled
Thailand,9.612874882,1.002883099,0.002951348,0.4,Modelled
Thailand,9.824073728,1.002883099,0.002927647,0.4,Modelled
Thailand,9.961238981,1.002883099,0.001915572,0.4,Modelled
Thailand,9.810134365,1.008674259,0.001044472,0.4,Modelled
Thailand,8.581471329,1.002883099,0.002141812,0.4,Modelled
Thailand,9.830734395,1.005774511,0.002585573,0.4,Modelled
Thailand,8.705967581,1.014498859,0.002278289,0.4,Modelled
Thailand,9.917563897,1.008674259,0.001402967,0.4,Modelled
Thailand,9.667521834,1.005774511,0.001325805,0.4,Modelled
Thailand,7.908274653,1.002883099,0.001715124,0.4,Modelled
Thailand,9.316594105,1.008674259,0.002056629,0.4,Modelled
Thailand,8.27265881,1.023298884,0.001018295,0.4,Modelled
Thailand,9.989112485,1.002883099,0.003340226,0.4,Modelled
Thailand,7.774255367,1.008674259,0.001282376,0.4,Modelled
Thailand,8.17653368,1.035151107,0.001452234,0.4,Modelled
Thailand,9.357305558,1.002883099,0.001559293,0.4,Modelled
Thailand,9.881620527,1.002883099,0.00326394,0.4,Modelled
Thailand,8.688492141,1.002883099,0.001094371,0.4,Modelled
Thailand,9.483766157,1.01742376,0.002182147,0.4,Modelled
Thailand,8.921685467,1.011582367,0.001699086,0.4,Modelled
Thailand,9.055034489,2.012917412,0.002683872,0.4,Modelled
Thailand,9.468158729,1.008674259,0.002305468,0.4,Modelled
Thailand,9.53718325,1.005774511,0.002154711,0.4,Modelled
Thailand,9.344361141,1.03813555,0.001751856,0.4,Modelled
Thailand,9.571722307,1.03813555,0.001685869,0.4,Modelled
Thailand,8.711357831,1.4331415,0.002398508,0.4,Modelled
Thailand,9.687281176,1.002883099,0.003008435,0.4,Modelled
Thailand,8.122440921,1.011582367,0.001657648,0.4,Modelled
Thailand,9.449572058,1.773422454,0.003035842,0.4,Modelled
Thailand,8.906545809,1.470760256,0.002564074,0.4,Modelled
Thailand,9.088230503,1.014498859,0.002465772,0.4,Modelled
Thailand,8.460414797,1.029207935,0.001864719,0.4,Modelled
Thailand,8.053598881,1.002883099,0.001287263,0.4,Modelled
Thailand,8.644431944,1.002883099,0.002269185,0.4,Modelled
Thailand,9.292409607,2.585848941,0.002893681,0.4,Modelled
Thailand,9.648718459,1.728062277,0.003203227,0.4,Modelled
Thailand,8.422450029,1.005774511,0.001144146,0.4,Modelled
Thailand,9.868995668,1.065385733,0.003342088,0.4,Modelled
Thailand,9.28949651,2.258595506,0.00289701,0.4,Modelled
Thailand,9.215546782,1.005774511,0.0023744,0.4,Modelled
Thailand,8.313992271,1.011582367,0.002072382,0.4,Modelled
Thailand,8.625367306,1.029207935,0.001891773,0.4,Modelled
Thailand,9.194844023,1.008674259,0.002109984,0.4,Modelled
Thailand,9.853106471,1.002883099,0.003179404,0.4,Modelled
Thailand,8.801614026,1.005774511,0.001867408,0.4,Modelled
Thailand,8.753985275,1.01742376,0.001440167,0.4,Modelled
Thailand,9.672456555,1.008674259,0.001244953,0.4,Modelled
Thailand,8.574538841,1.011582367,0.001638582,0.4,Modelled
Thailand,8.896134588,1.023298884,0.001567564,0.4,Modelled
Thailand,9.784186077,1.011582367,0.001028242,0.4,Modelled
Thailand,9.706275578,1.011582367,0.003130795,0.4,Modelled
Thailand,8.229657846,1.032175243,0.001426478,0.4,Modelled
Thailand,7.856607179,1.005774511,0.001476175,0.4,Modelled
Thailand,9.869066408,1.011582367,0.001020448,0.4,Modelled
Thailand,9.200754953,1.011582367,0.002473351,0.4,Modelled
Thailand,8.806550362,1.008674259,0.001996528,0.4,Modelled
Thailand,9.916273415,1.008674259,0.00188621,0.4,Modelled
Thailand,8.895343092,1.008674259,0.001898594,0.4,Modelled
Thailand,9.79671347,1.002883099,0.002376581,0.4,Modelled
Thailand,9.363951645,1.035151107,0.002146457,0.4,Modelled
Thailand,9.549256181,1.011582367,0.002523966,0.4,Modelled
Thailand,9.494457973,1.023298884,0.002099982,0.4,Modelled
Thailand,9.197366432,1.023298884,0.001573633,0.4,Modelled
Thailand,7.753966108,1.005774511,0.001390924,0.4,Modelled
Thailand,8.436386209,1.014498859,0.001814043,0.4,Modelled
Thailand,9.917219011,1.008674259,0.001409766,0.4,Modelled
Thailand,9.337418381,1.005774511,0.002073569,0.4,Modelled
Thailand,9.989322597,1.002883099,0.001791542,0.4,Modelled
Thailand,8.759284259,1.020357094,0.001426125,0.4,Modelled
Thailand,9.470062824,1.011582367,0.00126029,0.4,Modelled
Thailand,9.624158893,1.011582367,0.001295626,0.4,Modelled
Thailand,9.519951278,1.023298884,0.002743021,0.4,Modelled
Thailand,8.882675295,1.014498859,0.001404936,0.4,Modelled
Thailand,9.808594136,1.008674259,0.002261104,0.4,Modelled
Thailand,9.201560586,1.011582367,0.002628289,0.4,Modelled
Thailand,9.688356226,1.002883099,0.00220804,0.4,Modelled
Thailand,9.804488127,1.005774511,0.001262369,0.4,Modelled
Thailand,7.771593083,1.005774511,0.001072291,0.4,Modelled
Thailand,9.93540791,2.213534379,0.00351792,0.4,Modelled
Thailand,8.783468822,1.008674259,0.001489701,0.4,Modelled
Thailand,9.729172999,1.804322141,0.00326883,0.4,Modelled
Thailand,8.210405847,1.40859842,0.002050885,0.4,Modelled
Thailand,8.206987858,1.01742376,0.001504255,0.4,Modelled
Thailand,9.285681533,1.032175243,0.00253596,0.4,Modelled
Thailand,7.891957093,1.005774511,0.001149441,0.4,Modelled
Thailand,9.150943652,1.011582367,0.002628553,0.4,Modelled
Thailand,8.75499952,1.01742376,0.001962307,0.4,Modelled
Thailand,9.644531228,1.020357094,0.002409327,0.4,Modelled
Thailand,8.601076231,1.014498859,0.001788966,0.4,Modelled
Thailand,9.627618457,1.011582367,0.002495489,0.4,Modelled
Thailand,9.33361634,1.01742376,0.001930588,0.4,Modelled
Thailand,9.885319867,2.556241613,0.0034722,0.4,Modelled
Thailand,8.823533876,1.48779514,0.002497028,0.4,Modelled
Thailand,8.41243246,1.011582367,0.00168018,0.4,Modelled
Thailand,8.732273763,1.01742376,0.001215407,0.4,Modelled
Thailand,8.08765587,1.002883099,0.001367613,0.4,Modelled
Thailand,9.583646143,1.002883099,0.002781345,0.4,Modelled
Thailand,8.538274039,1.014498859,0.001406745,0.4,Modelled
Thailand,9.997712616,1.005774511,0.002529727,0.4,Modelled
Thailand,9.734308797,2.646096336,0.003316476,0.4,Modelled
Thailand,9.06502019,1.014498859,0.001137099,0.4,Modelled
Thailand,9.832286424,1.005774511,0.001556929,0.4,Modelled
Thailand,9.303864901,1.014498859,0.001061905,0.4,Modelled
Thailand,9.610317229,1.002883099,0.002330063,0.4,Modelled
Thailand,8.73110865,1.002883099,0.001135141,0.4,Modelled
Thailand,9.490218302,1.008674259,0.001680563,0.4,Modelled
Thailand,9.741340087,1.002883099,0.002641019,0.4,Modelled
Thailand,8.483112132,1.020357094,0.002197118,0.4,Modelled
Thailand,9.364556804,1.035151107,0.00266911,0.4,Modelled
Thailand,9.19310685,1.020357094,0.001206242,0.4,Modelled
Thailand,9.626299603,1.011582367,0.00287165,0.4,Modelled
Thailand,8.266487226,1.044130275,0.001718382,0.4,Modelled
Thailand,9.757983107,1.011582367,0.00152674,0.4,Modelled
Thailand,8.134935668,1.032175243,0.001905488,0.4,Modelled
Thailand,9.646860495,1.008674259,0.001776677,0.4,Modelled
Thailand,9.534453631,1.002883099,0.001315354,0.4,Modelled
Thailand,8.648508457,1.01742376,0.001796489,0.4,Modelled
Thailand,9.556082748,1.029207935,0.001976949,0.4,Modelled
Thailand,9.15119135,1.011582367,0.002605993,0.4,Modelled
Thailand,9.674231609,1.008674259,0.002820692,0.4,Modelled
Thailand,8.732903741,1.01742376,0.001260692,0.4,Modelled
Thailand,8.905746549,1.002883099,0.001409519,0.4,Modelled
Thailand,9.967235032,1.005774511,0.00164954,0.4,Modelled
Thailand,9.403919145,1.029207935,0.002166565,0.4,Modelled
Thailand,9.759595626,1.011582367,0.001304438,0.4,Modelled
Thailand,9.165294328,1.005774511,0.001670339,0.4,Modelled
Thailand,9.413646836,1.035151107,0.002814795,0.4,Modelled
Thailand,9.953806283,1.011582367,0.002546483,0.4,Modelled
Thailand,9.292977593,2.66904926,0.002906082,0.4,Modelled
Thailand,7.84209761,1.005774511,0.001242339,0.4,Modelled
Thailand,9.634894433,1.002883099,0.002296184,0.4,Modelled
Thailand,9.69812476,1.008674259,0.001498859,0.4,Modelled
Thailand,9.191103015,1.005774511,0.001573969,0.4,Modelled
Thailand,9.030465351,1.008674259,0.001534093,0.4,Modelled
Thailand,9.908461987,1.002883099,0.001590245,0.4,Modelled
Thailand,9.989498109,1.002883099,0.00227273,0.4,Modelled
Thailand,8.560785939,1.002883099,0.00126924,0.4,Modelled
Thailand,9.504952411,1.029207935,0.001735036,0.4,Modelled
Thailand,9.815586768,1.011582367,0.002436231,0.4,Modelled
Thailand,8.254232974,1.023298884,0.00130302,0.4,Modelled
Thailand,9.531224429,1.002883099,0.001283034,0.4,Modelled
Thailand,9.100437404,1.008674259,0.00246928,0.4,Modelled
Thailand,9.490933773,1.008674259,0.001354402,0.4,Modelled
Thailand,7.942512181,1.002883099,0.001523203,0.4,Modelled
Thailand,8.459148151,1.002883099,0.001507855,0.4,Modelled
Thailand,9.918132907,1.008674259,0.002233775,0.4,Modelled
Thailand,8.876607333,1.011582367,0.001377513,0.4,Modelled
Thailand,9.772977239,1.005774511,0.001378614,0.4,Modelled
Thailand,9.602779837,1.026249157,0.001550146,0.4,Modelled
Thailand,8.867213769,1.005774511,0.002432662,0.4,Modelled
Thailand,9.976273495,1.008674259,0.00321,0.4,Modelled
Thailand,9.305587071,3.227581513,0.002930086,0.4,Modelled
Thailand,9.186332251,1.002883099,0.002438077,0.5,Modelled
Thailand,8.985206658,1.008674259,0.001295535,0.5,Modelled
Thailand,9.377599912,1.014498859,0.001790017,0.5,Modelled
Thailand,8.765105254,1.023298884,0.002161372,0.5,Modelled
Thailand,9.973101701,2.73123513,0.003554326,0.5,Modelled
Thailand,8.857783275,1.462316096,0.002522195,0.5,Modelled
Thailand,8.934082114,1.005774511,0.002451791,0.5,Modelled
Thailand,7.845071004,1.008674259,0.001754192,0.5,Modelled
Thailand,8.633551365,1.922299067,0.002354215,0.5,Modelled
Thailand,9.597287939,1.008674259,0.002759964,0.5,Modelled
Thailand,9.824111573,1.002883099,0.001509651,0.5,Modelled
Thailand,8.77497356,1.002883099,0.001605654,0.5,Modelled
Thailand,8.930622524,1.002883099,0.001162047,0.5,Modelled
Thailand,9.455881433,1.002883099,0.002342037,0.5,Modelled
Thailand,8.024495526,1.008674259,0.001049886,0.5,Modelled
Thailand,9.25053405,1.026249157,0.002331012,0.5,Modelled
Thailand,8.306773997,1.032175243,0.001206886,0.5,Modelled
Thailand,9.405657636,1.002883099,0.002005248,0.5,Modelled
Thailand,9.446811651,1.011582367,0.001527759,0.5,Modelled
Thailand,9.256108604,1.029207935,0.002722892,0.5,Modelled
Thailand,9.954367169,1.011582367,0.001727822,0.5,Modelled
Thailand,7.803573601,1.002883099,0.001257348,0.5,Modelled
Thailand,9.557404245,1.002883099,0.002179305,0.5,Modelled
Thailand,9.441511951,1.008674259,0.001731375,0.5,Modelled
Thailand,9.655247951,1.041128598,0.002183497,0.5,Modelled
Thailand,9.619380541,1.008674259,0.002884955,0.5,Modelled
Thailand,9.614831178,1.005774511,0.001087723,0.5,Modelled
Thailand,9.000577762,1.01742376,0.002528568,0.5,Modelled
Thailand,9.012193411,1.011582367,0.002009885,0.5,Modelled
Thailand,9.639426717,1.032175243,0.002841207,0.5,Modelled
Thailand,8.455793702,1.026249157,0.001127107,0.5,Modelled
Thailand,8.331288377,1.023298884,0.001341033,0.5,Modelled
Thailand,8.624363113,1.531250564,0.002326299,0.5,Modelled
Thailand,9.705649935,1.011582367,0.002790416,0.5,Modelled
Thailand,8.260946162,1.002883099,0.001828833,0.5,Modelled
Thailand,9.976287998,1.008674259,0.002556093,0.5,Modelled
Thailand,9.217603932,1.008674259,0.002057721,0.5,Modelled
Thailand,9.702918049,1.011582367,0.002479363,0.5,Modelled
Thailand,9.94176959,1.005774511,0.001712438,0.5,Modelled
Thailand,9.385955143,1.005774511,0.001645059,0.5,Modelled
Thailand,9.353457522,1.014498859,0.002684457,0.5,Modelled
Thailand,9.170548843,1.008674259,0.001412532,0.5,Modelled
Thailand,8.398966867,1.002883099,0.00161725,0.5,Modelled
Thailand,9.461470351,1.014498859,0.002963442,0.5,Modelled
Thailand,9.034961195,1.011582367,0.001547869,0.5,Modelled
Thailand,9.136207058,1.002883099,0.001454199,0.5,Modelled
Thailand,8.670299848,1.005774511,0.001322763,0.5,Modelled
Thailand,8.339959884,1.041128598,0.001917453,0.5,Modelled
Thailand,9.495729359,1.011582367,0.001831643,0.5,Modelled
Thailand,9.786891981,1.011582367,0.002582494,0.5,Modelled
Thailand,8.955437568,1.01742376,0.002101803,0.5,Modelled
Thailand,9.698756693,1.008674259,0.002659233,0.5,Modelled
Thailand,9.481265055,1.002883099,0.002735632,0.5,Modelled
Thailand,8.939554118,1.008674259,0.002343223,0.5,Modelled
Thailand,8.210620904,1.032175243,0.001849573,0.5,Modelled
Thailand,9.361454596,1.005774511,0.001337117,0.5,Modelled
Thailand,9.65120002,1.011582367,0.001014906,0.5,Modelled
Thailand,9.961493462,1.002883099,0.002194444,0.5,Modelled
Thailand,9.064048654,1.014498859,0.002355744,0.5,Modelled
Thailand,7.828413048,1.008674259,0.001643504,0.5,Modelled
Thailand,8.873563469,1.023298884,0.002079271,0.5,Modelled
Thailand,7.90010481,1.008674259,0.001350004,0.5,Modelled
Thailand,9.149758423,1.023298884,0.002453735,0.5,Modelled
Thailand,9.734211015,1.011582367,0.002944656,0.5,Modelled
Thailand,9.938962649,1.005774511,0.001449111,0.5,Modelled
Thailand,8.81703621,1.002883099,0.001166975,0.5,Modelled
Thailand,8.477925809,1.014498859,0.001774953,0.5,Modelled
Thailand,9.175221362,1.011582367,0.001028668,0.5,Modelled
Thailand,9.206091449,1.014498859,0.001813287,0.5,Modelled
Thailand,9.814067727,1.011582367,0.003147727,0.5,Modelled
Thailand,9.148096625,1.008674259,0.002105628,0.5,Modelled
Thailand,8.630101063,1.032175243,0.001661537,0.5,Modelled
Thailand,8.64345161,1.014498859,0.001843792,0.5,Modelled
Thailand,9.962472635,1.002883099,0.002814963,0.5,Modelled
Thailand,8.318283562,1.014498859,0.001444833,0.5,Modelled
Thailand,8.131274705,1.01742376,0.001309916,0.5,Modelled
Thailand,9.184871243,1.002883099,0.001209984,0.5,Modelled
Thailand,9.600469646,1.011582367,0.001801351,0.5,Modelled
Thailand,9.755308483,1.008674259,0.001596728,0.5,Modelled
Thailand,8.712104787,1.01742376,0.002069104,0.5,Modelled
Thailand,8.414620326,1.026249157,0.00151068,0.5,Modelled
Thailand,8.186471182,1.029207935,0.001777378,0.5,Modelled
Thailand,8.961601915,1.008674259,0.001567524,0.5,Modelled
Thailand,9.493093809,1.008674259,0.002763193,0.5,Modelled
Thailand,8.090699438,1.002883099,0.001591203,0.5,Modelled
Thailand,9.678406712,1.011582367,0.001937671,0.5,Modelled
Thailand,9.961071898,1.002883099,0.002046805,0.5,Modelled
Thailand,9.781725856,1.008674259,0.001929696,0.5,Modelled
Thailand,9.810918119,1.011582367,0.001835454,0.5,Modelled
Thailand,8.911997555,1.005774511,0.001510315,0.5,Modelled
Thailand,9.055539581,1.008674259,0.002522398,0.5,Modelled
Thailand,9.906172628,1.002883099,0.001694269,0.5,Modelled
Thailand,9.377993563,1.014498859,0.002509707,0.5,Modelled
Thailand,8.395299921,1.026249157,0.001527052,0.5,Modelled
Thailand,8.09752001,1.008674259,0.001109438,0.5,Modelled
Thailand,8.127081495,1.014498859,0.001917997,0.5,Modelled
Thailand,7.999876737,1.005774511,0.001208699,0.5,Modelled
Thailand,7.863613164,1.008674259,0.001407691,0.5,Modelled
Thailand,8.179019545,1.011582367,0.001274386,0.5,Modelled
Thailand,8.188484285,1.005774511,0.001724954,0.5,Modelled
Thailand,9.414673284,1.008674259,0.002899811,0.5,Modelled
Thailand,9.835106497,1.008674259,0.001176239,0.5,Modelled
Thailand,7.74044962,1.008674259,0.001242734,0.5,Modelled
Thailand,9.827073604,1.002883099,0.001607801,0.5,Modelled
Thailand,8.128422931,1.053187331,0.001708277,0.5,Modelled
Thailand,9.507767251,1.002883099,0.002019528,0.5,Modelled
Thailand,9.232371738,1.002883099,0.001275899,0.5,Modelled
Thailand,9.435939372,1.005774511,0.002452011,0.5,Modelled
Thailand,8.688219454,1.002883099,0.001098965,0.5,Modelled
Thailand,8.849352145,1.008674259,0.001353194,0.5,Modelled
Thailand,9.521884435,1.011582367,0.001634975,0.5,Modelled
Thailand,8.292656905,1.023298884,0.001326632,0.5,Modelled
Thailand,9.95172972,1.011582367,0.00233669,0.5,Modelled
Thailand,9.434424267,1.005774511,0.001215227,0.5,Modelled
Thailand,9.944398938,1.008674259,0.002860683,0.5,Modelled
Thailand,8.754042184,1.01742376,0.002140795,0.5,Modelled
Thailand,8.881920791,1.014498859,0.001729215,0.5,Modelled
Thailand,9.62642869,1.011582367,0.002349085,0.5,Modelled
Thailand,8.76002823,1.020357094,0.00221686,0.5,Modelled
Thailand,8.298810219,1.014498859,0.001187916,0.5,Modelled
Thailand,9.365487226,1.008674259,0.002483505,0.5,Modelled
Thailand,9.734485188,1.011582367,0.001912171,0.5,Modelled
Thailand,9.674168869,1.008674259,0.001831878,0.5,Modelled
Thailand,8.643256429,1.014498859,0.002156885,0.5,Modelled
Thailand,9.508843393,1.002883099,0.001629305,0.5,Modelled
Thailand,9.443347139,1.023298884,0.002026444,0.5,Modelled
Thailand,8.681394274,1.011582367,0.001601508,0.5,Modelled
Thailand,8.328541945,1.008674259,0.001392013,0.5,Modelled
Thailand,8.950788619,1.002883099,0.001664733,0.5,Modelled
Thailand,9.565975131,1.005774511,0.002356588,0.5,Modelled
Thailand,9.966469971,1.005774511,0.002561349,0.5,Modelled
Thailand,9.938487401,1.005774511,0.001918173,0.5,Modelled
Thailand,7.804633357,1.005774511,0.001373402,0.5,Modelled
Thailand,8.965635892,1.011582367,0.001290338,0.5,Modelled
Thailand,9.849926583,4.291984694,0.003454299,0.5,Modelled
Thailand,9.671321866,1.008674259,0.001491143,0.5,Modelled
