years	Q	target	years2	Q2	target2	years3	Q3	target3	years4	Q4	target4	years5	Q5	target5		Q6	target6	years7	Q7	target7	years8	Q8	target8	years9	Q9	target9	years10	Q10	target10	Sum
0.188286634	168.8283486	5.40206556	0.152606602	2.420170492	0.071812219	0.155022864	23.86956262	0.352977419	0.111681667	3.038230052	0.077493667	0.183028908	1.008674259	0.021159563	18.95089584	12.13447539	0.487848767	0.195535107	26.70586515	0.734403126	0.169039552	1.014498859	0.017146838	0.168660093	10.81455123	0.245934114	0.193656745	8.891750066	0.187671478	7.598512753
0.190303286	187.1043988	5.819771091	0.223512473	7.970312854	0.383022377	0.110558919	12.06480703	0.108721447	0.189302199	15.76882923	0.718587184	0.145800935	1.002883099	0.006510435	13.47718606	4.158193797	0.117658104	0.14895752	7.082923532	0.188612557	0.156650647	1.09650345	0.017012532	0.192905866	4.134320121	0.194559532	0.179841	1.557930706	0.065437464	7.619892724
0.19989163	106.6133327	4.871198791	0.22240996	12.06480703	0.466635215	0.167480013	22.66411863	0.456096618	0.170281596	10.44731649	0.426326863	0.14184524	1.008674259	0.006739657	17.86977744	22.27598718	0.539983654	0.15844076	19.73894018	0.32706731	0.156178337	1.002883099	0.010642386	0.185182458	13.00254924	0.356518077	0.194952633	5.891047821	0.168234327	7.629442898
0.171973574	233.1100824	4.481702541	0.249945549	41.84614098	1.171012795	0.19819903	12.74313603	0.567448597	0.083183793	3.302780562	0.055680966	0.192222911	1.185136686	0.031393115	16.81775302	4.206355521	0.170927688	0.187494396	252.2612031	0.838649721	0.186518762	1.014498859	0.029182167	0.192779572	6.553210426	0.282778912	0.159765527	1.002883099	0.017322851	7.646099353
0.190041851	139.4337573	5.107039992	0.202082439	4.760684681	0.211610939	0.197146283	11.16251204	0.510238397	0.196324218	15.18956674	0.729539066	0.109873958	1.376526879	0.004651087	6.501256557	1.062322951	0.013969442	0.192911724	238.8331044	0.965499811	0.151587025	1.011582367	0.005376045	0.106659288	1.669381664	0.034629554	0.155176095	4.134320121	0.069183894	7.651738227
0.193458546	111.9156626	4.662668167	0.246663543	52.53274656	1.1431927	0.195719206	58.94440805	1.031331392	0.112872394	6.348931994	0.143297837	0.187506726	1.603434644	0.030842076	14.35253127	9.80613515	0.20920148	0.097622279	1.972757797	0.038598384	0.199346332	1.005774511	0.003008529	0.179161016	13.65475213	0.325269241	0.153589462	4.27964605	0.068358264	7.655768072
0.194463373	97.86167951	4.319744735	0.215810514	158.2340066	0.631975022	0.189731004	17.09260286	0.609142985	0.193050859	28.61634437	1.154435789	0.188768427	1.002883099	0.006747717	15.25466057	6.961625835	0.208713071	0.174847828	40.6585876	0.53430014	0.173324547	3.399247961	0.030098091	0.165720843	2.578415114	0.102522301	0.190338121	1.269918775	0.059148939	7.656828789
0.188984178	89.06230378	3.804286211	0.242743643	6.610054667	0.393556976	0.189205383	18.42113262	0.627463255	0.183617509	75.5039187	1.437746834	0.101429927	1.005774511	0.003496283	17.8045925	11.96105376	0.411229636	0.189596538	10.23888259	0.424059092	0.190349372	1.002883099	0.00436324	0.193083236	14.75850139	0.428892263	0.189010814	3.600717897	0.124400262	7.659494052
0.179315379	199.8035129	4.93372539	0.236748158	11.75621627	0.563978364	0.190273749	78.83592743	0.964912141	0.112384249	3.145027202	0.08092044	0.135767261	1.005774511	0.006171421	17.08750822	42.57525809	0.536605493	0.175791523	8.370100694	0.311764469	0.165542638	1.008674259	0.016683046	0.109148834	1.352953345	0.031434593	0.197229915	14.05357924	0.222042949	7.668238308
0.181443314	140.2322344	4.42487466	0.22440592	8.132565258	0.392303898	0.170115112	8.22675961	0.304184291	0.19489907	46.81851175	1.537408087	0.171877762	3.154094628	0.024039255	19.32640993	9.204304925	0.418592983	0.157376355	3.321852504	0.125280455	0.187517575	1.011582367	0.022561545	0.192605077	7.856403961	0.315741136	0.199044874	2.762869296	0.12259839	7.6875847
0.191414166	129.4580089	4.946289633	0.245238243	23.80094214	0.903833615	0.159289984	53.60216059	0.442333922	0.193925083	18.85032445	0.870208118	0.138497774	1.008674259	0.001396575	15.19712463	4.733351889	0.161645797	0.137233811	5.57746186	0.138270322	0.187941257	1.429021489	0.035125038	0.138518071	15.67829474	0.136833831	0.149606436	3.70588743	0.059885345	7.695822196
0.199574554	85.81721595	4.098438596	0.248891626	27.64460587	1.00376279	0.191621187	55.9676387	0.92803723	0.130619253	24.07661337	0.352098786	0.192242649	1.475000604	0.033263935	18.42938478	8.442705111	0.358019868	0.17273022	32.20156428	0.496501604	0.178962146	4.928028018	0.034951216	0.196089367	9.445910166	0.370936439	0.129474612	3.312302806	0.037161111	7.713171574
0.199686374	138.6398267	5.789173879	0.122983179	5.790161438	0.05068429	0.175503908	29.45216869	0.5725747	0.096757695	38.82820258	0.159111745	0.165546215	1.154823542	0.018325996	18.25394591	18.36817534	0.547135466	0.173996644	3.902993693	0.16481155	0.161421132	1.002883099	0.01535136	0.177948789	8.689299091	0.268766319	0.186764333	4.928028018	0.137898863	7.723834169
0.195437837	132.0713618	5.309821666	0.172831272	2.095705883	0.084646125	0.198366948	25.65088039	0.847217688	0.185413855	12.38149804	0.560964642	0.196651807	1.01742376	0.024070509	19.14421913	7.589620402	0.349943233	0.197974321	9.862760783	0.452594594	0.19919759	1.002883099	0.024072854	0.130166683	3.312302806	0.075416547	0.152625992	1.002883099	0.003502718	7.732250575
0.199952351	139.4337573	5.821330818	0.179740836	31.55911247	0.245037754	0.151646614	5.190136677	0.174808128	0.163815481	21.27315762	0.643680857	0.195320808	1.011582367	0.002197837	17.05838552	153.3014938	0.593549219	0.131624859	2.556241613	0.077066234	0.181159706	1.002883099	0.011385402	0.148394601	12.77987575	0.168681055	0.100664142	1.005774511	0.008659877	7.746397181
0.173986354	329.3035693	5.047993973	0.223979817	8.639410721	0.405284393	0.131540632	3.621510281	0.104235153	0.194232463	34.80450078	1.306626152	0.196302452	1.002883099	0.031944073	11.84877474	2.030377978	0.055196765	0.184943601	39.84741015	0.663933741	0.170842688	2.608279263	0.027624874	0.102145566	1.002883099	0.022002648	0.189305112	1.922299067	0.084578134	7.749419906
0.184401812	211.5448008	5.506230966	0.208075311	8.250478175	0.316104957	0.171793322	50.31244452	0.590627068	0.177226851	16.04358152	0.647015107	0.129935611	1.011582367	0.002722586	19.29868225	6.764061566	0.31976619	0.105027171	1.753117208	0.040194685	0.192875919	1.014498859	0.003780476	0.183878876	7.12382395	0.26548915	0.18533295	1.376526879	0.061800005	7.75373119
0.174972457	214.5863858	4.594528477	0.221603474	21.45768649	0.565347716	0.14633804	6.921656654	0.194513992	0.184727417	41.72584124	1.225941453	0.119438502	1.014498859	0.002677168	17.50178877	4.455661893	0.189328297	0.188081101	34.70444442	0.695794913	0.184291915	2.41321296	0.036876723	0.165425621	4.970775007	0.16526515	0.161599963	5.976461292	0.087581378	7.757855267
0.187017167	130.1993592	4.665223751	0.24848911	23.46078749	0.934822917	0.167511787	26.70586515	0.47248025	0.161444523	14.80105162	0.506989306	0.121908827	1.014498859	0.002033173	13.76435514	8.156012251	0.172881354	0.190097571	25.28428708	0.657230679	0.182176526	1.002883099	0.021415296	0.191906313	4.134320121	0.192811282	0.199488219	4.304358912	0.159214162	7.78510217
0.173981115	195.2915378	4.422852363	0.249412457	29.70764442	1.053427061	0.040258039	2.001360534	0.009172576	0.199873081	36.97361997	1.468543595	0.114739947	1.011582367	0.003965883	18.09877451	10.20944774	0.392525007	0.1602522	9.55531616	0.265432235	0.131703345	1.011582367	0.003547583	0.161347852	5.372575727	0.163191767	0.127591016	1.216245525	0.026368888	7.809026959
0.190103494	80.36284429	3.555891617	0.232025355	64.81908942	0.874548093	0.191907736	36.6556593	0.844247985	0.19279549	37.40186198	1.34387372	0.148843667	2.786835139	0.013550148	19.67586972	11.82410267	0.524298264	0.179112746	11.22697009	0.387693576	0.177021481	1.788805579	0.029457206	0.192372204	4.158193797	0.19475074	0.131180773	5.34172985	0.041967933	7.810279282
0.187008281	156.7495725	5.161631536	0.240818945	12.23973297	0.612609817	0.197401644	8.994737574	0.429551589	0.183816468	13.9327232	0.617176756	0.158463444	2.692201283	0.017319324	11.9177147	3.341034577	0.080248881	0.196734209	6.705892918	0.323001393	0.199944586	1.198863374	0.040365738	0.190961016	14.67376756	0.418416761	0.191945367	2.707747428	0.111043581	7.811365377
0.183755048	150.1782149	4.765978301	0.216797614	15.23335977	0.471920251	0.184593492	37.7262954	0.731587185	0.198922656	19.28951598	0.925373199	0.177481096	1.008674259	0.008084997	19.71967994	7.993292057	0.383820978	0.195290788	8.994737574	0.410643398	0.146437653	1.011582367	0.007127281	0.155564499	2.476557764	0.090270282	0.12687326	1.005774511	0.023684262	7.818490135
0.189041185	174.2147622	5.581761267	0.181418178	16.5121814	0.23386268	0.181201094	21.27315762	0.582818796	0.157216191	47.36078092	0.746761194	0.113555229	1.008674259	0.004165875	16.5213124	13.6154973	0.356319012	0.120711192	7.062561466	0.108022214	0.191442909	1.005774511	0.026162851	0.125420028	1.708276394	0.047172263	0.183744854	5.175216015	0.132283469	7.81932962
0.196008112	115.4862955	4.908867259	0.214145837	4.110583512	0.213185571	0.189198096	32.38751256	0.779412889	0.191324455	54.85103113	1.536809665	0.178655167	1.014498859	0.005780274	13.75211546	4.928028018	0.135424547	0.166431219	4.075233879	0.162789642	0.171648665	1.01742376	0.004698636	0.158724428	2.05389456	0.078405029	0.136085431	1.002883099	0.015969006	7.841342518
0.170151956	231.121939	4.299167421	0.194072225	20.61002505	0.322482913	0.182962186	41.96678756	0.73597795	0.175758167	24.70860417	0.833568766	0.193640419	1.174944911	0.032306276	18.9285698	65.00596928	0.861198505	0.160538248	25.35718419	0.359214022	0.153050373	1.014498859	0.007286644	0.193244003	11.45551857	0.387442752	0.13862682	1.30701048	0.033207596	7.871852845
0.189966122	135.1227111	5.010784038	0.226580303	244.3976492	0.8471724	0.137432119	18.90467181	0.226639994	0.191265838	25.35718419	1.047317726	0.167246584	1.002883099	0.016488297	12.89371728	3.674018048	0.099679267	0.164141928	4.455661893	0.172485534	0.194744083	3.418876955	0.048405777	0.181192544	12.45299514	0.330008996	0.169099316	4.040188242	0.09184673	7.890828759
0.169505346	344.6956694	4.569432679	0.24360273	33.52596948	0.97323494	0.185646232	6.941612478	0.311295198	0.142813006	10.50764463	0.313730036	0.154444283	1.014498859	0.005572443	18.26034967	36.13178958	0.675964361	0.197587134	11.72241937	0.511600339	0.186300926	2.258595506	0.037409185	0.196902044	10.59879065	0.395861027	0.18710647	4.028573465	0.126674632	7.920774839
0.196579822	105.4026845	4.669455222	0.238221972	63.52588699	0.99526006	0.174288838	4.970775007	0.21012796	0.195284377	19.45683823	0.90316873	0.190006404	1.011582367	0.022868492	19.43864666	14.13473178	0.573082462	0.136360486	16.94561224	0.191341128	0.150212417	1.008674259	0.012413137	0.19276898	6.744616169	0.28868581	0.161562764	1.830482754	0.05749719	7.92390019
0.176503026	164.0762623	4.338244478	0.24962207	43.94512738	1.163271455	0.161730227	11.92666799	0.328091034	0.13348571	7.76645009	0.225188417	0.181982757	1.005774511	0.004236774	19.77846146	119.3353723	1.125847009	0.183429333	17.84690413	0.514861569	0.15879097	1.014498859	0.003535854	0.182335779	4.098766361	0.177281091	0.175725768	1.080832611	0.045984746	7.926542427
0.178384818	195.8499148	4.837281424	0.204676212	10.50764463	0.330837115	0.190067066	30.22526328	0.77082634	0.107262761	4.507269002	0.104468587	0.195813773	1.209262625	0.033904921	19.77774298	36.8673278	0.915557807	0.181048214	34.4059979	0.594488228	0.16374637	1.002883099	0.014495394	0.160537388	4.815824676	0.150589896	0.199567149	5.372575727	0.177737377	7.930187089
0.171190404	194.179555	4.178651864	0.223577016	21.89450262	0.589725401	0.177832317	6.764061566	0.285184783	0.194657218	22.34021106	0.995701447	0.151105231	1.014498859	0.012077199	18.18370823	43.4419666	0.686050955	0.194876829	65.38134696	0.902184563	0.1914421	2.66904926	0.043275332	0.170634764	8.467046268	0.232960647	0.070370046	1.002883099	0.005252336	7.931064528
0.181601101	93.75905849	3.576858656	0.23799705	13.6154973	0.624948606	0.156668475	9.834407211	0.274161845	0.199980586	71.07435518	1.953379955	0.172162768	1.002883099	0.012349211	19.06757275	55.48633588	0.860809748	0.176315072	10.56832113	0.361955963	0.147994566	1.226795553	0.014314983	0.159030733	5.220107177	0.153592394	0.190586409	4.063518353	0.134654575	7.967025935
0.183231084	308.373689	6.002172929	0.248706375	6.168755389	0.380470845	0.155257459	21.83156007	0.346536211	0.157600067	25.21159953	0.617141733	0.179902078	1.496386429	0.025947621	16.19374509	6.744616169	0.233408996	0.160427308	3.46844677	0.133568707	0.167188352	1.008674259	0.018426515	0.192845645	4.481391161	0.208831449	0.123546525	1.005774511	0.014480722	7.980985727
0.177345709	292.0909099	5.212026447	0.246803211	8.109185671	0.484097238	0.19830836	80.2095457	1.141881507	0.023128033	1.041128598	0.004464495	0.120757999	6.725226672	0.0066716	14.94110053	11.92666799	0.251610956	0.183720153	131.2289057	0.739757758	0.180137066	1.191980271	0.028356731	0.118817025	1.416732386	0.037457573	0.173326505	2.399357842	0.079353592	7.985677897
0.173414334	403.3051123	5.117746814	0.22623399	231.3881348	0.832765657	0.163861808	47.63426626	0.487520974	0.16296622	7.744123014	0.304919203	0.183219791	1.014498859	0.017522343	18.50539188	19.68219446	0.58805999	0.1549561	5.756918053	0.186338091	0.170442264	2.392460142	0.026558199	0.186538869	14.46405527	0.383234104	0.177881713	2.107807559	0.079229418	8.023894792
0.197845916	116.1476358	5.025799198	0.228046216	351.2662377	0.884609013	0.158080756	33.81678241	0.407383421	0.163944397	69.65635426	0.932456995	0.1938869	1.002883099	0.011088529	19.28016212	6.38559397	0.30133254	0.146120187	14.21635295	0.228109002	0.180669701	2.132220959	0.033117302	0.160101716	3.695233704	0.127734135	0.184869303	2.317881733	0.09241335	8.044043484
0.180785551	160.3710821	4.689686537	0.239146002	9.721805694	0.516407425	0.188700791	8.062627939	0.363696208	0.187692893	23.52842727	0.957682027	0.136238155	1.002883099	0.007727215	19.8806065	61.36870893	1.06057764	0.117351643	5.959280096	0.095830685	0.185693013	1.557930706	0.034108385	0.135687793	8.062627939	0.114249868	0.198664115	10.15083166	0.216322232	8.056288224
0.183951077	323.710411	6.158790953	0.232388945	10.38733471	0.499486549	0.190234752	6.961625835	0.323192237	0.145605454	68.07039011	0.599910079	0.177590341	1.011582367	0.021859044	14.92423291	3.590366513	0.12573084	0.139675335	3.759618569	0.114181191	0.178396336	1.005774511	0.022755707	0.156251699	2.653725294	0.096066072	0.190052538	2.278187147	0.097143793	8.059116464
0.199766621	192.5234413	6.916696518	0.198732794	2.630904152	0.127971738	0.118658353	8.156012251	0.120555383	0.132928371	6.515586104	0.19555626	0.18954529	1.404548966	0.031172192	19.33989723	6.330680015	0.300150526	0.121721115	1.544533027	0.043607876	0.154842613	1.014498859	0.016124429	0.192884596	6.9017582	0.292852166	0.094550491	3.321852504	0.014899733	8.059586822
0.187548638	199.8035129	5.685870508	0.162022511	7.459645333	0.131480995	0.170973565	4.316768806	0.17919454	0.186095259	29.62224056	1.070913829	0.195566284	1.01742376	0.016502711	19.46387312	9.527846433	0.436117895	0.190612454	6.629112111	0.305292684	0.195796497	1.002883099	0.010296907	0.16131841	5.497750747	0.164971143	0.182701892	1.718140854	0.072778968	8.07342018
0.179959032	244.0059671	5.284283043	0.162904449	2.007130655	0.073597123	0.084740507	3.163188196	0.040195	0.192362574	44.07182555	1.442425169	0.199358872	1.733044452	0.040290604	16.03509106	111.6894116	0.458876039	0.19940022	8.132565258	0.390877062	0.193557899	2.27163779	0.043893954	0.199579405	6.204376933	0.290944979	0.121184655	1.008674259	0.01531239	8.080695363
0.175259431	306.6178207	5.081240119	0.2439524	26.09781517	0.903581252	0.185507432	13.73360164	0.507976019	0.15869681	23.46078749	0.616037236	0.196560954	4.706176025	0.044846515	10.72457848	18.90467181	0.099895845	0.189542591	11.99553867	0.466525599	0.196537161	5.674642216	0.054092107	0.186054793	4.985106245	0.214789894	0.160013087	15.49878217	0.095790923	8.084775509
0.199717234	121.9241467	5.31635787	0.240976946	5.311061071	0.317776238	0.190419216	34.11011792	0.804397454	0.188445216	20.9088469	0.891924742	0.184295626	3.9824473	0.033507394	11.94506213	20.19883547	0.140632089	0.159804291	6.151021383	0.207392693	0.181682839	1.191980271	0.02939654	0.178035505	14.80105162	0.32772755	0.131094418	1.008674259	0.018820276	8.087932845
0.17805203	174.2147622	4.60308106	0.245932592	9.610493436	0.550456692	0.194800995	7.103344304	0.338576775	0.199303471	31.55911247	1.331464245	0.194685476	5.450471945	0.043847238	17.92752758	70.26057148	0.69695251	0.156512494	33.52596948	0.341517852	0.138960107	1.002883099	0.001899977	0.138639223	1.708276394	0.055402131	0.192801669	3.621510281	0.131836906	8.095035385
0.187187021	316.4003626	6.49478602	0.107420954	1.005774511	0.013480396	0.142473608	2.600780953	0.087938166	0.173397965	12.45299514	0.511865948	0.182923286	1.005774511	0.011829612	14.93778136	25.50360952	0.300317392	0.134439843	2.304573946	0.072594332	0.199720493	1.014498859	0.015864911	0.198430777	14.29844543	0.46435207	0.194020145	3.038230052	0.122878873	8.095907721
0.175784617	462.5427675	5.531593013	0.220592689	7.416816844	0.353054726	0.138214126	9.527846433	0.191994663	0.157794299	13.15314953	0.445885882	0.196426615	1.011582367	0.030916473	18.92022695	16.84832142	0.582520169	0.18036128	210.4169737	0.701730234	0.175666723	1.005774511	0.002704345	0.167264387	3.218302827	0.125966455	0.188733365	3.925531572	0.12968839	8.096054351
0.169991617	151.0382209	3.726986773	0.24166186	5.806855048	0.346929342	0.139854501	25.28428708	0.251595976	0.199253962	72.10485223	1.943210885	0.191039435	1.011582367	0.013376465	18.45952726	102.7431646	0.81975879	0.197939159	10.75246102	0.482826286	0.193352291	1.205786223	0.036368176	0.199931119	7.901770851	0.347843931	0.186958682	4.316768806	0.131317432	8.100214056
0.199443426	144.7062983	5.887175274	0.233974987	10.47743714	0.513190084	0.199410409	7.395494898	0.362343523	0.166956449	9.337756843	0.375007127	0.180821871	4.638917021	0.031474167	19.87352175	10.59879065	0.491674765	0.149674406	20.9088469	0.269412361	0.147558801	9.337756843	0.016388518	0.15262669	3.117981028	0.103484355	0.163279178	1.972757797	0.061661697	8.111811869
0.19306189	188.7138971	6.180964009	0.23009362	9.177844288	0.451212126	0.116586137	1.650267659	0.044338672	0.168584493	12.96516937	0.503302801	0.19975599	1.011582367	0.008976531	18.5995911	10.18009751	0.415124046	0.151245216	2.85998721	0.103303353	0.184101324	1.002883099	0.008747999	0.187508816	10.81455123	0.345295488	0.168671904	2.05389456	0.068476867	8.12974189
0.187382347	102.4358685	4.080074114	0.137498289	6.168755389	0.072719124	0.174929059	7.788841536	0.308339038	0.194369297	67.48500771	1.749195583	0.198362633	1.005774511	0.008087848	19.8050627	19.17876798	0.707355664	0.189604999	198.0725105	0.88449419	0.162862568	1.059268973	0.019320293	0.166786373	8.739475543	0.22225095	0.187881666	1.783663102	0.078957472	8.130794278
0.182189133	153.6479012	4.715574316	0.245928693	66.13861768	1.1659824	0.145456553	38.38362932	0.308110179	0.150467475	16.89689681	0.457503895	0.195070969	1.005774511	0.001274819	11.08478468	1.708276394	0.043169336	0.19971135	134.6735538	1.091718698	0.127120363	1.005774511	0.003424889	0.198415839	4.885648638	0.235284	0.185109193	3.302780562	0.112908363	8.134950895
0.196897397	147.6274665	5.738074544	0.151856362	13.11533671	0.115919457	0.176389366	33.14210547	0.606520383	0.172469937	11.03470406	0.456576491	0.197565351	1.014498859	0.011226327	16.99503929	5.740368002	0.229272773	0.195402731	17.39042027	0.618577192	0.185091418	1.002883099	0.011322635	0.189409671	9.638201443	0.338512242	0.146217264	1.453920417	0.040000506	8.166002551
0.17436407	109.076505	3.530084032	0.247674718	88.45791206	1.277051671	0.130505029	5.593542236	0.13250236	0.198590903	31.92464168	1.326946198	0.125267659	1.011582367	0.003888617	18.60296111	183.787546	0.883528359	0.177086795	12.63354936	0.400982766	0.166720034	5.013892794	0.026025687	0.199428602	13.22910254	0.459974009	0.192744892	3.40904833	0.127419542	8.168403241
0.18938717	119.5115812	4.587567029	0.24146144	5.529497568	0.331229613	0.148280949	14.29844543	0.267633245	0.197153892	24.4961185	1.097192697	0.184554189	1.636075913	0.029152325	19.70356793	151.5462298	1.129431657	0.188281118	12.20454605	0.461220957	0.129143729	1.008674259	0.008016727	0.171834706	6.294333319	0.206961884	0.16345433	1.698468569	0.056573368	8.174979501
0.197281438	146.3683852	5.776898279	0.247041893	11.19469467	0.617481014	0.195512103	16.32312103	0.648529325	0.151347023	8.29812065	0.293246318	0.142535196	5.419178838	0.012040797	17.02612656	26.32419437	0.479967942	0.125352124	1.809524181	0.052892475	0.198839968	8.179526844	0.058255835	0.176861292	3.781328527	0.157816821	0.186860816	1.788805579	0.078364545	8.175493352
0.182697523	254.6829515	5.60185201	0.205658187	10.50764463	0.33756919	0.159967136	86.69309266	0.469412132	0.199838611	21.76879846	1.027805012	0.168443724	1.014498859	0.015652252	17.78869079	10.62934802	0.386785985	0.14550221	5.674642216	0.160587437	0.157981069	1.011582367	0.015359616	0.068140995	1.002883099	0.009964592	0.184458168	11.25933856	0.160617249	8.185605477
0.175469731	455.9866054	5.464903646	0.229776526	4.871603322	0.275282014	0.175658644	33.23765745	0.597442986	0.16525465	10.38733471	0.40594867	0.189722568	1.002883099	0.012748484	16.20532891	40.89337106	0.433384814	0.170831238	31.28771475	0.466641725	0.135933735	1.014498859	0.00227381	0.19573376	8.714351203	0.350256718	0.195111773	9.41875496	0.193686375	8.202569242
0.194458053	116.1476358	4.859914816	0.210088806	5.34172985	0.249838184	0.189049576	21.09021564	0.664633565	0.161687045	61.36870893	0.864621186	0.189237942	1.01742376	0.013840809	16.53205026	66.71232115	0.496537816	0.193429491	25.43029147	0.699468621	0.182354967	1.168199132	0.029328798	0.192103728	4.585802575	0.212598016	0.194492253	2.707747428	0.114559671	8.205341482
0.195880045	133.5883246	5.369148345	0.23081027	7.062561466	0.379302699	0.136592057	22.21194793	0.230228333	0.195695077	48.60396147	1.573917597	0.183324974	1.626682617	0.028486912	14.34390745	35.41092605	0.273854882	0.150729946	22.66411863	0.279812123	0.154957258	1.008674259	0.012513632	0.094613934	1.758171619	0.027874507	0.16588695	1.161492083	0.045096542	8.220235572
0.189757428	220.1718652	6.163511423	0.245880448	15.32132497	0.740424878	0.154070381	39.84741015	0.37424605	0.154706631	10.00575956	0.353925833	0.177504004	1.008674259	0.015325149	18.19756014	6.010972432	0.26461722	0.085901268	2.918208238	0.036390254	0.160209356	2.083673687	0.020603826	0.1608356	3.172307981	0.116423356	0.191139498	4.051836506	0.136492453	8.221960441
0.193026766	174.7128765	5.911101726	0.201604207	23.52842727	0.392288199	0.198861092	34.11011792	0.955003178	0.126007583	20.08286674	0.300651294	0.144435027	1.01742376	0.009907913	12.02171695	6.515586104	0.112191599	0.163748493	18.52750564	0.355623851	0.1798186	4.999478801	0.036023496	0.145498807	8.346038237	0.142997452	0.101519957	1.005774511	0.01046361	8.226252318
0.184496208	167.3884496	5.074963806	0.217274431	8.250478175	0.359553528	0.144187082	52.23113729	0.305353601	0.127528908	59.45570709	0.376554675	0.165339655	1.617343251	0.019383173	19.49484862	209.2088947	1.116683078	0.193074054	9.151459722	0.408137574	0.180481742	9.310912558	0.038140072	0.191426985	11.58820059	0.378641299	0.194384468	5.674642216	0.165081139	8.242491945
0.196845448	203.2557735	6.70367447	0.167275432	3.236886951	0.104961345	0.152392119	11.5548867	0.27304644	0.144683417	11.82410267	0.344833424	0.135493555	1.014498859	0.002079807	8.34258142	13.65475213	0.049645516	0.189974249	5.513601309	0.25627681	0.195683461	1.318347826	0.039056035	0.18265264	14.58952022	0.353035061	0.177659042	6.028302662	0.123728062	8.250336971
0.177544569	417.36235	5.642973877	0.249495634	7.677526167	0.470499336	0.149676152	23.73251893	0.311179129	0.197643867	20.02513229	0.942327508	0.090504239	1.005774511	0.001509327	17.03487094	8.370100694	0.301057099	0.198981392	8.639410721	0.410681479	0.193221092	1.161492083	0.035643262	0.159535538	2.770834922	0.102824466	0.1579684	1.29577063	0.044323594	8.263019076
0.194116507	187.1043988	6.24165974	0.140486798	7.247947748	0.081164626	0.123808572	9.284145445	0.139505692	0.100543366	8.203109232	0.127677435	0.143695493	1.014498859	0.008956174	19.40237286	77.26307577	0.994982963	0.170057463	86.19535665	0.51791625	0.169360932	2.365067068	0.025872501	0.174014499	2.684461713	0.113373805	0.110887394	1.002883099	0.017316377	8.268425563
0.188339316	222.0658145	5.993346935	0.247456338	12.41719513	0.668476679	0.105426143	9.527846433	0.091290141	0.145740111	7.247947748	0.247115062	0.141232967	1.005774511	0.009321224	11.21317747	7.970312854	0.0982333	0.194367108	26.40008963	0.726315043	0.169711798	1.011582367	0.009176361	0.18466524	8.132565258	0.289426843	0.192509404	3.970998518	0.138431541	8.27113313
0.192561861	126.5345802	4.971029669	0.212760028	4.638917021	0.232770362	0.1638945	49.73637955	0.487804958	0.186831361	18.31537031	0.791395119	0.195501053	1.01742376	0.03085838	17.55759083	9.749834625	0.355747597	0.188808709	138.208621	0.85902577	0.18566736	20.72903786	0.04475121	0.187226489	11.42258612	0.353614927	0.187142795	10.29800713	0.170059489	8.297057481
0.175232334	102.1438192	3.438973796	0.246255595	216.562819	1.305886959	0.18336315	17.64256152	0.559602085	0.183864224	24.4961185	0.934070271	0.197235846	1.005774511	0.001385815	17.86764813	110.7289203	0.713685688	0.188232911	133.1315751	0.832621496	0.180907388	18.05361352	0.039184968	0.192784962	9.364678523	0.350405775	0.194595125	3.611099124	0.135832034	8.311648888
0.1901364	300.5506419	6.802896891	0.223816781	14.17548362	0.51908711	0.187311022	12.20454605	0.486897309	0.064658815	5.942148292	0.046155852	0.179289449	1.008674259	0.002437147	15.11951689	36.7613412	0.333413719	0.119587942	2.448201794	0.063710795	0.158822066	3.020786488	0.020656282	0.127569722	5.265387736	0.085198185	0.083694845	1.002883099	0.002776796	8.363230087
0.188507119	294.6035169	6.545045865	0.237099401	31.74135091	0.859805627	0.178907683	5.92506574	0.25612358	0.11767385	17.14188253	0.238484932	0.108417643	1.029207935	0.001751986	9.309045996	2.868232838	0.045108898	0.181109235	7.879054754	0.319543313	0.190893076	1.384475648	0.036679784	0.126267862	1.470760256	0.042520076	0.116889911	2.707747428	0.026376835	8.371440897
0.194964568	110.9611592	4.744792739	0.115113563	2.232735149	0.033928361	0.161312585	6.38559397	0.228774186	0.189220208	49.16691037	1.42720827	0.189298647	2.001360534	0.034267792	19.31353247	41.96678756	0.867241125	0.195617766	20.55077513	0.675930487	0.183112593	1.002883099	0.003943004	0.1631743	5.942148292	0.174865093	0.198389545	7.459645333	0.19708936	8.388040418
0.166315445	223.9760558	3.900120965	0.244391583	65.00596928	1.15353286	0.184492301	17.04346486	0.557471864	0.195819765	47.08886575	1.550129716	0.188631041	6.440984263	0.038046067	16.78684321	52.08098265	0.516586461	0.171072126	5.993692023	0.234092429	0.172006331	1.002883099	0.011199379	0.197854317	7.481152231	0.327042111	0.180266252	3.236886951	0.103499344	8.391721195
0.177927842	493.9363821	5.825355099	0.202542777	6.294333319	0.252080841	0.0775598	13.97289262	0.043515109	0.178494914	38.605276	1.073499661	0.119225781	1.005774511	0.005318548	18.27286557	7.331896136	0.315692876	0.199832568	7.144362642	0.349309337	0.17235279	1.011582367	0.013991061	0.195470713	9.046677784	0.359239803	0.198193907	4.267342877	0.154941303	8.392943637
