Scenario,Country,Model,Year,rate_central,cumulative_central
reference,US,Logistic,2178,0.00015479255378291534,505.99878526168635
reference,US,Logistic,2179,0.00013627261507104688,505.99893059766094
reference,US,Gompertz,2030,0.2490676464938633,1.3554299999999992
reference,US,Gompertz,2031,0.28934838233321575,1.6242606884933808
reference,US,Gompertz,2032,0.3342906025441729,1.9356807923772936
reference,US,Gompertz,2033,0.3841492468437933,2.2944809513096094
reference,US,Gompertz,2034,0.4391568012825496,2.70569588746505
reference,US,Gompertz,2035,0.4995189602965628,3.174579765590091
reference,US,Gompertz,2036,0.565410541777243,3.706577334122662
reference,US,Gompertz,2037,0.6369717417768317,4.307291144285647
reference,US,Gompertz,2038,0.7143048073503393,4.982445226807127
reference,US,Gompertz,2039,0.7974711958879875,5.737845679500545
reference,US,Gompertz,2040,0.8864892775208246,6.579338681523945
reference,US,Gompertz,2041,0.9813326242247492,7.512766500321221
reference,US,Gompertz,2042,1.0819289155593195,8.543922094071268
reference,US,Gompertz,2043,1.1881594770079216,9.678502935427378
reference,US,Gompertz,2044,1.2998594530646415,10.922064691355747
reference,US,Gompertz,2045,1.4168186039342314,12.279975389327435
reference,US,Gompertz,2046,1.538782702321192,13.757370682702334
reference,US,Gompertz,2047,1.6654554955727705,15.359110798905114
reference,US,Gompertz,2048,1.7965011886381048,17.089739714231737
reference,US,Gompertz,2049,1.9315473950780189,18.95344705033644
reference,US,Gompertz,2050,2.070188496810756,20.954033131266996
reference,US,Gompertz,2051,2.211989348451818,23.09487757804361
reference,US,Gompertz,2052,2.356489258989914,25.37891175193602
reference,US,Gompertz,2053,2.5032061820759157,27.808595289469338
reference,US,Gompertz,2054,2.651641046286359,30.385896903383887
reference,US,Gompertz,2055,2.8012821582227905,33.112279555774435
reference,US,Gompertz,2056,2.9516096140630785,35.98869004377546
reference,US,Gompertz,2057,3.1020996590131236,39.015552975609296
reference,US,Gompertz,2058,3.2522289388297447,42.192769056557275
reference,US,Gompertz,2059,3.40147859300724,45.519717551245485
reference,US,Gompertz,2060,3.5493381451533335,48.99526274116058
reference,US,Gompertz,2061,3.6953091523450112,52.61776415494921
reference,US,Gompertz,2062,3.838908581683249,56.3850903140516
reference,US,Gompertz,2063,3.979671888705105,60.29463570766486
reference,US,Gompertz,2064,4.117155778626834,64.34334068886115
reference,US,Gompertz,2065,4.250940637466256,68.52771396772371
reference,US,Gompertz,2066,4.380632625829411,72.84385736730984
reference,US,Gompertz,2067,4.5058654334682435,77.28749250373377
reference,US,Gompertz,2068,4.626301697563756,81.85398905223596
reference,US,Gompertz,2069,4.741634092021732,86.5383942662676
reference,US,Gompertz,2070,4.85158609886124,91.33546342585025
reference,US,Gompertz,2071,4.955912476019596,96.23969090421834
reference,US,Gompertz,2072,5.05439943859413,101.24534155746824
reference,US,Gompertz,2073,5.14686457270524,106.34648216008449
reference,US,Gompertz,2074,5.233156502819498,111.53701262926675
reference,US,Gompertz,2075,5.313154334546822,116.81069680244522
reference,US,Gompertz,2076,5.3867668956575825,122.16119255478824
reference,US,Gompertz,2077,5.453931798394264,127.5820810664475
reference,US,Gompertz,2078,5.514614346120148,133.0668950723733
reference,US,Gompertz,2079,5.568806306998366,138.60914595042485
reference,US,Gompertz,2080,5.616524576772255,144.20234952590266
reference,US,Gompertz,2081,5.657809751865374,149.84005049229498
reference,US,Gompertz,2082,5.692724632978038,155.51584536873727
reference,US,Gompertz,2083,5.721352678166209,161.22340393428135
reference,US,Gompertz,2084,5.743796423084292,166.9564890974077
reference,US,Gompertz,2085,5.760175884689597,172.70897517621333
reference,US,Gompertz,2086,5.770626963272961,178.4748645802879
reference,US,Gompertz,2087,5.775299856224498,184.24830289943247
reference,US,Gompertz,2088,5.774357495489077,190.02359241705193
reference,US,Gompertz,2089,5.767974019233426,195.79520407729143
reference,US,Gompertz,2090,5.756333286852743,201.5577879448051
reference,US,Gompertz,2091,5.739627445103746,207.30618220450063
reference,US,Gompertz,2092,5.7180555518744125,213.03542075574327
reference,US,Gompertz,2093,5.691822262897123,218.7407394614079
reference,US,Gompertz,2094,5.661136585588028,224.41758111690302
reference,US,Gompertz,2095,5.6262107031554605,230.06159920794772
reference,US,Gompertz,2096,5.5872588711667035,235.66866052854132
reference,US,Gompertz,2097,5.544496387896271,241.23484673231457
reference,US,Gompertz,2098,5.498138638999508,246.75645489137528
reference,US,Gompertz,2099,5.448400216361207,252.2299971369564
reference,US,Gompertz,2100,5.395494110357353,257.6521994557038
reference,US,Gompertz,2101,5.339630974235757,263.0199997144153
reference,US,Gompertz,2102,5.281018458864099,268.33054498450576
reference,US,Gompertz,2103,5.21986061570748,273.5811882355281
reference,US,Gompertz,2104,5.156357365577091,278.769484464774
reference,US,Gompertz,2105,5.0907040304322395,283.8931863273853
reference,US,Gompertz,2106,5.023090925314502,288.95023932858464
reference,US,Gompertz,2107,4.9537030073404065,293.9387766366299
reference,US,Gompertz,2108,4.882719578572605,298.8571135719696
reference,US,Gompertz,2109,4.810314039524247,303.7037418248586
reference,US,Gompertz,2110,4.736653690022554,308.4773234504292
reference,US,Gompertz,2111,4.661899574160938,313.1766846869439
reference,US,Gompertz,2112,4.586206366100244,317.80080963969107
reference,US,Gompertz,2113,4.509722293534875,322.34883386977833
reference,US,Gompertz,2114,4.432589095715045,326.8200379239238
reference,US,Gompertz,2115,4.354942013008803,331.21384083828804
reference,US,Gompertz,2116,4.276909805093676,335.5297936464208
reference,US,Gompertz,2117,4.198614794985094,339.76757291854335
reference,US,Gompertz,2118,4.120172936234411,343.9269743566636
reference,US,Gompertz,2119,4.041693900761392,348.0079064674099
reference,US,Gompertz,2120,3.963281184922071,352.0103843320106
reference,US,Gompertz,2121,3.88503223155156,355.9345234905107
reference,US,Gompertz,2122,3.807038565860712,359.7805339551296
reference,US,Gompertz,2123,3.729385943204499,363.54871436561086
reference,US,Gompertz,2124,3.652154506877271,367.2394462975011
reference,US,Gompertz,2125,3.575418954224632,370.85318873252055
reference,US,Gompertz,2126,3.499248709492977,374.39047269854
reference,US,Gompertz,2127,3.4237081019647304,377.8518960851654
reference,US,Gompertz,2128,3.348856548049869,381.2381186395431
reference,US,Gompertz,2129,3.2747487361216745,384.54985714572325
reference,US,Gompertz,2130,3.201434812996669,387.7878807897697
reference,US,Gompertz,2131,3.128960571065194,390.9530067117523
reference,US,Gompertz,2132,3.057367635179737,394.0460957448208
reference,US,Gompertz,2133,2.986693648503124,397.0680483407071
reference,US,Gompertz,2134,2.916972456607787,400.0198006802598
reference,US,Gompertz,2135,2.8482342892007537,402.90232096693717
reference,US,Gompertz,2136,2.780505938926781,405.71660590060793
reference,US,Gompertz,2137,2.7138109367742542,408.463677328493
reference,US,Gompertz,2138,2.6481697236754598,411.14457906964185
reference,US,Gompertz,2139,2.5835998179544406,413.76037390895925
reference,US,Gompertz,2140,2.5201159783325155,416.31214075648046
reference,US,Gompertz,2141,2.457730362253454,418.80097196732993
reference,US,Gompertz,2142,2.3964526793378296,421.22797081758375
reference,US,Gompertz,2143,2.336290339819234,423.59424913108745
reference,US,Gompertz,2144,2.277248597854148,425.90092505215495
reference,US,Gompertz,2145,2.2193306896326046,428.14912095898217
reference,US,Gompertz,2146,2.1625379662484527,430.33996151255326
reference,US,Gompertz,2147,2.1068700213164453,432.4745718357907
reference,US,Gompertz,2148,2.0523248133485645,434.5540758176999
reference,US,Gompertz,2149,1.9988987829243632,436.57959453728364
reference,US,Gompertz,2150,1.946586964709725,438.552244802045
reference,US,Gompertz,2151,1.8953830943955894,440.47313779596374
reference,US,Gompertz,2152,1.8452797106430487,442.3433778319057
reference,US,Gompertz,2153,1.7962682521339637,444.1640612035216
reference,US,Gompertz,2154,1.7483391498370602,445.9362751317951
reference,US,Gompertz,2155,1.701481914608549,447.6610968015133
reference,US,Gompertz,2156,1.6556852202537127,449.3395924830578
reference,US,Gompertz,2157,1.6109369821819624,450.972816735043
reference,US,Gompertz,2158,1.5672244317925015,452.56181168346336
reference,US,Gompertz,2159,1.5245341867312636,454.1076063731489
reference,US,Gompertz,2160,1.482852317162214,455.6112161874745
reference,US,Gompertz,2161,1.4421644081975946,457.0736423324069
reference,US,Gompertz,2162,1.4024556186323303,458.495871381122
reference,US,Gompertz,2163,1.363710736127725,459.8788748755692
reference,US,Gompertz,2164,1.325914228988775,461.2236089815046
reference,US,Gompertz,2165,1.289050294678117,462.53101419365726
reference,US,Gompertz,2166,1.2531029052077691,463.8020150878376
reference,US,Gompertz,2167,1.2180558495475322,465.0375201169335
reference,US,Gompertz,2168,1.1838927731862976,466.23842144788046
reference,US,Gompertz,2169,1.1505972149795074,467.40559483682506
reference,US,Gompertz,2170,1.1181526414128224,468.53989953983375
reference,US,Gompertz,2171,1.086542478408583,469.6421782566252
reference,US,Gompertz,2172,1.0557501407980685,470.7132571049331
reference,US,Gompertz,2173,1.025759059578775,471.7539456232233
reference,US,Gompertz,2174,0.996552707072117,472.7650367996091
reference,US,Gompertz,2175,0.9681146200930243,473.74730712492124
reference,US,Gompertz,2176,0.9404284212389439,474.70151666799796
reference,US,Gompertz,2177,0.9134778384017941,475.6284091713679
reference,US,Gompertz,2178,0.8872467226024093,476.52871216559686
reference,US,Gompertz,2179,0.8617190642430934,477.40313710067153
reference,EU,Logistic,2030,0.047084566778750926,0.40919
reference,EU,Logistic,2031,0.05279675655301113,0.45907667747878317
reference,EU,Logistic,2032,0.0591942421748263,0.5150118553342127
reference,EU,Logistic,2033,0.06635725376772057,0.5777202385517161
reference,EU,Logistic,2034,0.0743749015516429,0.6480111335555556
reference,EU,Logistic,2035,0.08334602520445608,0.7267877489479329
reference,EU,Logistic,2036,0.09338008858572373,0.8150573688418605
reference,EU,Logistic,2037,0.10459811145593506,0.9139424402690002
reference,EU,Logistic,2038,0.11713362570689076,1.0246926058017987
reference,EU,Logistic,2039,0.1311336383970732,1.1486976975346745
reference,EU,Logistic,2040,0.14675957734432302,1.2875016877115915
reference,EU,Logistic,2041,0.16418818693181345,1.4428175631312896
reference,EU,Logistic,2042,0.18361233188470213,1.6165430533287197
reference,EU,Logistic,2043,0.20524165482817394,1.8107770944957755
reference,EU,Logistic,2044,0.22930301922102062,2.0278368500040456
reference,EU,Logistic,2045,0.25604065260817926,2.2702750318684313
reference,EU,Logistic,2046,0.28571588599259096,2.5408971730685144
reference,EU,Logistic,2047,0.31860636360660594,2.8427783858720037
reference,EU,Logistic,2048,0.3550045738448188,3.179279003967333
reference,EU,Logistic,2049,0.3952155273625214,3.554058344654597
reference,EU,Logistic,2050,0.4395533836299488,3.971085640917163
reference,EU,Logistic,2051,0.48833680453943723,4.4346469828673385
reference,EU,Logistic,2052,0.5418827958498249,4.9493468771974864
reference,EU,Logistic,2053,0.6004987882490703,5.5201027886214185
reference,EU,Logistic,2054,0.6644727147772742,6.152130780139576
reference,EU,Logistic,2055,0.7340608667335055,6.850920136390011
reference,EU,Logistic,2056,0.8094733636661244,7.622194660520178
reference,EU,Logistic,2057,0.8908571631802173,8.47185821225735
reference,EU,Logistic,2058,0.9782766718357285,9.40592204422575
reference,EU,Logistic,2059,1.0716922070952837,10.430411644480706
reference,EU,Logistic,2060,1.1709368070499047,11.551251161644572
reference,EU,Logistic,2061,1.275692189214716,12.774124133426612
reference,EU,Logistic,2062,1.385465013564017,14.104310214060595
reference,EU,Logistic,2063,1.4995649882950624,15.546498941754912
reference,EU,Logistic,2064,1.6170867354796041,17.10458331729605
reference,EU,Logistic,2065,1.7368976579183968,18.781438051217055
reference,EU,Logistic,2066,1.8576342534640793,20.578689693685483
reference,EU,Logistic,2067,1.9777093340275744,22.496488332399988
reference,EU,Logistic,2068,2.095332348070136,24.533292897142573
reference,EU,Logistic,2069,2.208544416228264,26.685684043274673
reference,EU,Logistic,2070,2.3152687407787624,28.94821975161398
reference,EU,Logistic,2071,2.413375763289811,31.313348825170788
reference,EU,Logistic,2072,2.5007609096315795,33.77139608512722
reference,EU,Logistic,2073,2.5754311369765506,36.31063009440654
reference,EU,Logistic,2074,2.635595002655613,38.91741968337659
reference,EU,Logistic,2075,2.6797498591991675,41.576479672331565
reference,EU,Logistic,2076,2.706759278034366,44.271199479274735
reference,EU,Logistic,2077,2.7159140827808947,46.98404147400307
reference,EU,Logistic,2078,2.7069714835998115,49.696989807867574
reference,EU,Logistic,2079,2.6801686563804874,52.3920258119717
reference,EU,Logistic,2080,2.6362094765027106,55.051603553111896
reference,EU,Logistic,2081,2.576225667824445,57.65909912177517
reference,EU,Logistic,2082,2.5017159977217127,60.199209702137516
reference,EU,Logistic,2083,2.414469008944457,62.6582830888062
reference,EU,Logistic,2084,2.3164758990935193,65.02456443356893
reference,EU,Logistic,2085,2.2098404467351846,67.2883538296044
reference,EU,Logistic,2086,2.096692389698519,69.44207505257987
reference,EU,Logistic,2087,1.979109551495154,71.48026167103482
reference,EU,Logistic,2088,1.8590525200252694,73.39947130980325
reference,EU,Logistic,2089,1.738314058347732,75.19814184335173
reference,EU,Logistic,2090,1.6184838900089988,76.8764046920614
reference,EU,Logistic,2091,1.5009282114860105,78.43587036657709
reference,EU,Logistic,2092,1.3867823311451173,79.87940025137489
reference,EU,Logistic,2093,1.276954240821915,81.21087669200666
reference,EU,Logistic,2094,1.1721366641391446,82.43498110017953
reference,EU,Logistic,2095,1.0728251338901778,83.55698731958142
reference,EU,Logistic,2096,0.9793398539328235,84.58257513622293
reference,EU,Logistic,2097,0.8918494241950811,85.51766672699128
reference,EU,Logistic,2098,0.8103948857443702,86.36828710561865
reference,EU,Logistic,2099,0.7349129263651683,87.14044827519892
reference,EU,Logistic,2100,0.6652574414539499,87.84005581747539
reference,EU,Logistic,2101,0.6012189502522909,88.47283600114046
reference,EU,Logistic,2102,0.5425416149020319,89.04428112006993
reference,EU,Logistic,2103,0.4889377991533104,89.5596106192715
reference,EU,Logistic,2104,0.4401002396794091,90.02374557536018
reference,EU,Logistic,2105,0.3957119935696613,90.44129422006831
reference,EU,Logistic,2106,0.355454379427815,90.81654638849442
reference,EU,Logistic,2107,0.3190131551678502,91.15347500606694
reference,EU,Logistic,2108,0.28608318076049677,91.45574297528998
reference,EU,Logistic,2109,0.2563718053118688,91.72671406809056
reference,EU,Logistic,2110,0.2296012001213876,91.96946666065746
reference,EU,Logistic,2111,0.20550983671191633,92.18680935825674
reference,EU,Logistic,2112,0.1838532841216728,92.38129774422725
reference,EU,Logistic,2113,0.16440447498183233,92.5552516492069
reference,EU,Logistic,2114,0.14695356636531556,92.71077247425586
reference,EU,Logistic,2115,0.13130749984605816,92.84976021656695
reference,EU,Logistic,2116,0.1172893460357803,92.9739299411016
reference,EU,Logistic,2117,0.10473750218545816,93.08482751820908
reference,EU,Logistic,2118,0.09350479719424937,93.1838445085544
reference,EU,Logistic,2119,0.08345754639656992,93.27223212485599
reference,EU,Logistic,2120,0.0744745885766391,93.35111423718419
reference,EU,Logistic,2121,0.06644632954387954,93.42149941682196
reference,EU,Logistic,2122,0.059273810044067836,93.48429203462435
reference,EU,Logistic,2123,0.052867810545104234,93.54030244486884
reference,EU,Logistic,2124,0.0471480013069443,93.59025629597954
reference,EU,Logistic,2125,0.04204214293143507,93.63480301624097
