Scenario,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95,n_countries_included,n_countries_total,countries_excluded,is_complete
ipcc_low,Logistic,2146,5.4431942015898833e-05,0.00015655628031277402,0.0004295630445369016,0.0012620034923831536,0.005002053000450761,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2147,5.00970788485121e-05,0.00014310945737831305,0.00039523366986644876,0.001181434745394437,0.004683671468358336,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2148,4.591322048453402e-05,0.00013097580657733874,0.00036564605429375587,0.0011016762504554487,0.0044726461934073225,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2149,4.257082820386419e-05,0.00012187887589121119,0.00034255031831605294,0.001030181478435738,0.00421041920511901,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2150,3.899097780339651e-05,0.00011226009200046328,0.00032103338788211084,0.0009639180031407475,0.004032008621306138,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2151,3.5587141632247464e-05,0.00010216073499302262,0.0003006638154670104,0.0009055504509446829,0.003865185866834907,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2152,3.265268116718253e-05,9.460338954682118e-05,0.0002818031365657409,0.0008584773238623184,0.003704571416268101,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2153,3.0168543658834466e-05,8.814277858162026e-05,0.000261689849374722,0.0008147891900207794,0.0035499824519000227,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2154,2.786990254839588e-05,8.090951459091311e-05,0.000244711178763517,0.0007627754825414353,0.003401239028160731,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2155,2.5684029777434055e-05,7.468198347143176e-05,0.0002284448397713478,0.000717192186450437,0.0031964063197843155,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2156,2.379289301886605e-05,6.895092873716669e-05,0.00021413587681220074,0.0006809551930273107,0.0029893882269257936,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2157,2.206475607051326e-05,6.450332453595859e-05,0.00019973517581448183,0.0006453945938587927,0.0028577787374545614,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2158,2.0436433257140592e-05,5.959510400787115e-05,0.0001842476268151097,0.000604984581513771,0.0027303742242904996,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2159,1.8911908612553634e-05,5.5527778927250566e-05,0.0001731702694509575,0.0005729616982908094,0.002606237913398437,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2160,1.7352978758954004e-05,5.137450193663169e-05,0.00016268167124114944,0.0005399856793167923,0.0024794487766543393,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2161,1.605574327382046e-05,4.7754122996259584e-05,0.00015326390859617546,0.0005046522326610492,0.002356173825221758,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2162,1.4686067212741798e-05,4.366660905547367e-05,0.00014464950819371953,0.0004756063564976643,0.002253300386431632,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2163,1.3506691612897722e-05,4.0074171292396604e-05,0.00013556537805563794,0.0004482854262894367,0.0021540388741887,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2164,1.2498596683770516e-05,3.674133860847175e-05,0.00012738295043920026,0.0004255739883135888,0.002056364213505721,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2165,1.1569633018276347e-05,3.395065301647847e-05,0.0001200971276012674,0.00040272432854203074,0.001966838705114366,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2166,1.071314139977833e-05,3.157450570439658e-05,0.00011109444928023726,0.00038280610736564775,0.0018809789107899599,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2167,9.886817550986084e-06,2.943180102293838e-05,0.00010464244301488813,0.00036309272108269976,0.0017986540991749174,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2168,9.181408894073293e-06,2.7372342523263636e-05,9.822909979320575e-05,0.0003449674898621998,0.001719724007042661,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2169,8.405051203193923e-06,2.55728231517011e-05,9.115532481956932e-05,0.00032286981351894865,0.0016425406569024455,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2170,7.788177048472863e-06,2.353974117153222e-05,8.599642993571554e-05,0.0003054097279248419,0.0015678259391181536,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2171,7.2241970269314375e-06,2.1876530503183373e-05,8.112247961558542e-05,0.0002885076218140391,0.0014982861702102185,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2172,6.71843361276918e-06,2.030195410436117e-05,7.560794502050713e-05,0.0002708643038974125,0.0014320804690868957,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2173,6.224922195254832e-06,1.895793696466402e-05,7.096450995072132e-05,0.00025193613105154637,0.0013686674020260137,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2174,5.7563070211733896e-06,1.7684647453736226e-05,6.590649124439552e-05,0.00023911987712036257,0.0013079408136237943,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2175,5.3211543717066836e-06,1.6358920250330774e-05,6.130936594306137e-05,0.00022695442781017584,0.0012497975561348818,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2176,4.918613551942394e-06,1.534386762882947e-05,5.786145314905244e-05,0.00021540682807971517,0.0011941374995103266,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2177,4.5512850288202e-06,1.4392288068870765e-05,5.432266558634708e-05,0.00020440670993338532,0.0011408635303439027,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2178,4.212697981276088e-06,1.3500155239817406e-05,5.110626374816862e-05,0.0001935335191252667,0.0010898815408611968,7,10,US;Canada;Brazil,False
ipcc_low,Logistic,2179,3.849142172103261e-06,1.2539901706177043e-05,4.805826048019681e-05,0.00018293758944888154,0.0010411004090038244,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2030,0.1034784435687566,0.12620009753177056,0.14076912151931661,0.1525787511124689,0.16532066264958928,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2031,0.11630584747902237,0.1445997233408164,0.16325683131078,0.1790958246926012,0.19692365831677763,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2032,0.1316596859906018,0.16495239345657084,0.18812282096001282,0.20854150335562124,0.2331675981186381,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2033,0.14730471979491108,0.18634374840651435,0.21496727334025284,0.24075965177069464,0.2731483491537667,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2034,0.16272259401000572,0.20923604137514748,0.24408956945337215,0.275714004303508,0.31738412768736546,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2035,0.18002668506868744,0.23396002804907987,0.2745303242087128,0.31385791756809345,0.3654690676145682,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2036,0.19727373861653602,0.26044564824975913,0.30678764149722215,0.35464285142805263,0.4174418939164057,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2037,0.21650989075996735,0.2884768254482206,0.3409733384292548,0.39775587211434826,0.4734807773501282,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2038,0.235485148858089,0.31649078574277567,0.37594494758354663,0.44437954561214055,0.5331437069069922,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2039,0.255872665169536,0.3451842592644105,0.41214254248939175,0.4939398079914464,0.5949663684596136,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2040,0.275721819689343,0.3747098631052209,0.45030318680868064,0.5438919035327336,0.6601809097983306,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2041,0.2968000393577488,0.4071411501678541,0.4905214633080415,0.5975505639287898,0.7267643543081509,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2042,0.318101392921071,0.44012813746828705,0.5325020515679839,0.651664010379951,0.7997521914839162,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2043,0.33714079550944,0.46997587338499397,0.5732060776194181,0.7056371717940835,0.8711863113674264,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2044,0.35817373135884417,0.500892559292244,0.612565270554262,0.761112602740912,0.9450496140915101,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2045,0.3775567644889333,0.5333627710519477,0.6513843970007653,0.8187834526581775,1.0166165717409055,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2046,0.3935221766450516,0.5647485662078093,0.6927146960254928,0.8750883754916385,1.0920080347192498,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2047,0.41803789079788195,0.594577550312912,0.7356806562243049,0.9320515920513732,1.1651370319781902,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2048,0.43434311770834483,0.6292668967369053,0.7742426568381786,0.9897903798723338,1.238679673107877,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2049,0.4507944214678493,0.659546714659313,0.8161758680983904,1.0457937191948226,1.3135739649442626,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2050,0.4654913363404227,0.6883532091722384,0.8568579463551179,1.0946462379031954,1.3827637268363642,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2051,0.4799143702893932,0.7182350699396274,0.8986287774556361,1.1455624643986881,1.457451166603266,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2052,0.4950188753753065,0.7436161753205494,0.9367238683920555,1.1955773455324787,1.5333998764292456,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2053,0.510729213851923,0.7706419155426393,0.9702041562722619,1.2451119739229177,1.5994668871862616,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2054,0.5260660066464798,0.7946269803390855,1.0073521255744904,1.2929146522527246,1.6591403700727922,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2055,0.5393590357692176,0.8161442242348168,1.0413990850170005,1.3401139140073657,1.715404389856815,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2056,0.5443585783775082,0.8357562278909696,1.0733384784711495,1.3863844424577239,1.7734482997908092,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2057,0.5535354471095373,0.8503510341303586,1.1023416894860452,1.4260313408552576,1.8221630226946075,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2058,0.5623625987075448,0.8676311498478668,1.1296595349076783,1.4631295662719195,1.8665938971458849,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2059,0.5701364119791321,0.8810854028290327,1.1532719730788412,1.5011153171932166,1.9125801446457935,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2060,0.5787235101367342,0.8922345940502424,1.1740324160721975,1.5294079048173028,1.955913052480864,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2061,0.5810849038127222,0.9026896483096191,1.1941573277947737,1.562570387141644,1.997998825636607,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2062,0.5873294714651421,0.9127444004306793,1.2087538572804535,1.5877458541579526,2.0357531283826704,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2063,0.5903975502661989,0.9200253862102381,1.2275229302921846,1.608359584976103,2.0692735729812752,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2064,0.5902905933694461,0.9276372854562934,1.244225124672984,1.627051128306093,2.093523302816648,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2065,0.5914027971295381,0.930750411025955,1.2604542428315124,1.6410522248596202,2.11890353779718,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2066,0.589901543686225,0.9378619300650775,1.2714741305516326,1.653016164637825,2.1352665897942327,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2067,0.5864473719463401,0.9413944283536854,1.2781028456638914,1.6604422561168604,2.154444486114971,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2068,0.5834863405638732,0.9395442958922526,1.279809773865099,1.6619819423534312,2.174050478860844,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2069,0.5797410309981874,0.9371115467134074,1.281369480790812,1.6661536239704695,2.181927564348008,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2070,0.5738742471036046,0.9375646582162777,1.285828030325006,1.6706638945222818,2.196430823480641,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2071,0.5717884087686044,0.9354716431274639,1.2900960509483965,1.6667060124419164,2.2014786389598435,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2072,0.5717777261515739,0.9322790151800936,1.2849771087308743,1.6680833344178558,2.2058660002305164,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2073,0.5669766107318256,0.9242465963151129,1.2795336657787366,1.6626565797126787,2.2009643359143722,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2074,0.5615313523954517,0.9198568295950693,1.2716911696795168,1.656458770117758,2.1960327723421176,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2075,0.5522997322156382,0.9094684491453514,1.26401405022029,1.6509723351655536,2.1900966287036163,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2076,0.5482228218142211,0.9001564245527176,1.2544405058763348,1.6452412933846818,2.183927207777095,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2077,0.5426508147304047,0.8914815206204298,1.2437259482254133,1.6323392090029973,2.178280524432219,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2078,0.5320632717025858,0.8815628922680024,1.2336584195206144,1.6182795581676945,2.163101754486477,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2079,0.5209679795004722,0.8702092944026014,1.2257868252943682,1.606243325368156,2.148644155044476,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2080,0.5070708141120311,0.8595654624263731,1.219624754755877,1.5889462885972425,2.131657667197856,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2081,0.49655169024299195,0.8464048719732329,1.2052009910981307,1.5745814321642655,2.107499960501605,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2082,0.48690651143460506,0.8307895577368845,1.1859288842304205,1.551252646810687,2.085999096768137,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2083,0.47458219552774494,0.8194162486149515,1.1716347287381685,1.5302146448702696,2.065127763209305,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2084,0.465620465979139,0.805790265393135,1.1516345994084158,1.5076794298896845,2.040920286852328,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2085,0.4543401595845778,0.7943928896535859,1.1376497487737822,1.4834868723939048,2.015409976701773,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2086,0.44310264214795003,0.7814360899666833,1.120357294864807,1.4626288114461803,1.988421023083968,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2087,0.4322156271109238,0.7671080561566134,1.1018247467786357,1.439308125536956,1.9665954430712913,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2088,0.4226468616773328,0.7512539364122827,1.081251578401175,1.4205267890207924,1.9388950842487187,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2089,0.4145161455993958,0.7358981263731701,1.060913191857794,1.396310156074945,1.9168778631046997,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2090,0.40638257880759915,0.7202428728953159,1.040894427724459,1.3720395576864814,1.88153306817788,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2091,0.396368709276149,0.7045494638380818,1.0234811536485222,1.3409928323125118,1.8460972518462506,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2092,0.38526879597858743,0.6881044812709912,1.0046465655111114,1.322919565438773,1.8175917335257694,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2093,0.37461489483040794,0.6714135291922658,0.97953354956606,1.296936328410378,1.781406183794819,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2094,0.36615461825851664,0.6553289975707558,0.9595679443540169,1.2747016721346562,1.7532184498956411,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2095,0.35852547586060646,0.6365578680961103,0.936201806793883,1.2467743752287874,1.719140692887161,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2096,0.3489211334840491,0.6184821323693178,0.916235229467125,1.22224074658588,1.6735230999247879,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2097,0.3363982382094912,0.600383031682363,0.896827809552151,1.1958248328598655,1.6488081186209251,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2098,0.3262771463015491,0.5850682755395489,0.8776499899897929,1.1707554465157954,1.6195839548844926,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2099,0.3168878734178552,0.5730320595564586,0.856780282770605,1.1461579263535717,1.5857241890303224,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2100,0.3084587942267905,0.5584407488394353,0.8366762748204288,1.123439235140611,1.5528426176974923,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2101,0.2957106017976667,0.5453652270906775,0.8161994522651157,1.0976865545179952,1.5179469530634089,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2102,0.28612156000042427,0.5304751638785734,0.7936634487468853,1.0705430493351422,1.4841491747058768,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2103,0.2774212020365761,0.5165250541882879,0.7738418711759127,1.047532573406809,1.4500092670660942,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2104,0.26896082122691173,0.5038817514474003,0.7535408040553588,1.0211527851373277,1.4149855563122435,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2105,0.25929963692051466,0.48967583759807315,0.7356031731581785,0.9949423889022004,1.3795737129378312,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2106,0.2517315895284321,0.47556311543955926,0.7170288099922284,0.9715648327360121,1.3446052971174662,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2107,0.244703087229713,0.46489499808679113,0.6989530658250782,0.9501064343778082,1.3098886328620216,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2108,0.2362070320917183,0.45207033776169214,0.6782126211555818,0.9274191336753408,1.275524095242838,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2109,0.22736038053585483,0.4373142019436242,0.658743832048527,0.9030337631961188,1.2424636669797042,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2110,0.21879954990813297,0.4241900519533637,0.6389431004570465,0.8795666306045491,1.2133428225355414,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2111,0.2109985459635782,0.41158103138359015,0.618722681217267,0.8580814404948018,1.1847553789196228,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2112,0.2056936575185427,0.3976169114834711,0.6006076161429535,0.8360946254664376,1.1578061639250667,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2113,0.1994736354951274,0.38506581260562506,0.5835226877336332,0.8133030059565647,1.1301491541017845,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2114,0.1923758839318456,0.37266768051296706,0.5670793628622234,0.7883016929237954,1.0978668755306367,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2115,0.18553655359443003,0.36241863126148915,0.5521044431646169,0.7652194763489789,1.0665184311246796,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2116,0.17915402495044275,0.35132561942261276,0.5355522871833989,0.7423218423663249,1.0424310078449863,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2117,0.1743627048655281,0.34099531825801027,0.5207501125636611,0.7224819359118021,1.0142216435829954,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2118,0.1700675142037257,0.33103414821544497,0.5067076673060285,0.7026745841306976,0.9881021403086068,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2119,0.16313508356583906,0.32198768499020575,0.49214754370936964,0.6838552723153124,0.9627164002750018,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2120,0.15597867008291566,0.31130042976353833,0.4762792956780938,0.6648216240683794,0.9376469045422937,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2121,0.15050228379744165,0.301243668101535,0.46221288512050296,0.6452977241246575,0.9124039241577406,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2122,0.14480803417821275,0.2912663073471357,0.4494630513375921,0.6297130733825153,0.8846469797525743,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2123,0.1405834507969302,0.28151920993792817,0.435884834317376,0.6112544775735163,0.8586428061477451,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2124,0.13563717154166852,0.27220551590958947,0.4206327879844596,0.5926640783340222,0.8367470992667444,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2125,0.13073954929766685,0.26303922356320153,0.4079251545043904,0.5755622362785681,0.8178416646821797,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2126,0.12638969129094169,0.25460751116153657,0.39505901442868874,0.55950910816388,0.7949351206904643,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2127,0.12224668274309365,0.24681507014793655,0.38101320021052804,0.5426430436039006,0.7719949600129281,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2128,0.1184278334504579,0.23898591481282877,0.37031376639995717,0.5261134336404281,0.7494436755351306,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2129,0.11468794949816913,0.23107392977794355,0.35935188384403527,0.5094394576944807,0.7297465803856822,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2130,0.11054031215816282,0.22248373331965776,0.3468055369704411,0.49485946205815434,0.7101583975893854,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2131,0.10646012929096765,0.2161088600688046,0.335622615210162,0.47970525810976966,0.6895006010995156,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2132,0.10253729811191303,0.20916651673672026,0.3263623406745806,0.46396074022685707,0.6733505543458013,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2133,0.09821483325690841,0.20135053060315042,0.31633579651983934,0.4496514306103415,0.6537345456356465,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2134,0.09435859554817679,0.19370217171288398,0.306192359654313,0.4366103193365372,0.6388784288205023,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2135,0.09135074162902161,0.1863349122263417,0.29596371058797943,0.4236863559045643,0.6218451138985088,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2136,0.08772829483435791,0.18073083432843157,0.2874887612386571,0.4109325000052315,0.6071705943528489,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2137,0.08412541414747005,0.17495717171357872,0.27764748729345545,0.39832254137210865,0.5909614070464623,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2138,0.08114985790240072,0.1678595963923456,0.2688587608638743,0.3871137410837552,0.574242588830347,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2139,0.07836624850771029,0.1617738239764876,0.260241351099701,0.3757637066507913,0.5585662526338839,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2140,0.07576100075635571,0.15612853777988553,0.2519472656444762,0.3637633207492934,0.5421852666005432,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2141,0.07322934176857053,0.15049574251793973,0.2427850112974535,0.35253032814632845,0.5286244621121937,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2142,0.07060431921223853,0.1448984463010459,0.23426056608218193,0.3417464877634182,0.5161987662621097,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2143,0.06818211276275515,0.13966844860288485,0.22598057944568173,0.3312696111899473,0.5045115101245692,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2144,0.06559704210086588,0.13460852548993918,0.2182556647689584,0.321772045234042,0.4927906002515745,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2145,0.06311306714503215,0.13022372322681136,0.21059968380042976,0.31064383086529873,0.4811788474305915,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2146,0.060726276865455696,0.1262360882308892,0.202988897597767,0.3012189726170209,0.46986278362670825,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2147,0.058485408551026116,0.1217256256238731,0.195609580503725,0.293213109859718,0.45716551297741825,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2148,0.05622122784374652,0.11739641762274086,0.18892185796549998,0.2845911550738286,0.4439782154055544,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2149,0.05409355751377926,0.11311310008913174,0.18262738352969748,0.2753576482677678,0.43127125344094247,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2150,0.05204965429561246,0.10930541555945689,0.17604411872560763,0.2665413614359575,0.4201443919651407,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2151,0.0501005083956698,0.10515125187170352,0.1698491084760428,0.2585908082806244,0.4081767319744295,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2152,0.04824755787597257,0.10120106598562488,0.16415484255944182,0.2510358937073719,0.39643679025849327,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2153,0.04664021223850581,0.09733966345142646,0.1588365824701562,0.24301504798912088,0.38523926573828754,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2154,0.04499136965017379,0.09406180800064239,0.1532312932775809,0.23559230623494826,0.3753727385318408,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2155,0.043339651156249756,0.09087905532004865,0.14771324334567643,0.22854633158152649,0.3636552793576404,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2156,0.04174946901634397,0.08788025848029352,0.14287286109016126,0.22139471620031204,0.3523533627626283,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2157,0.04021854826131157,0.08488863532560177,0.13792265486732108,0.21456084230643535,0.34177174252056386,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2158,0.0387446938130145,0.08214524860853406,0.13300252334359958,0.20801477635082025,0.33090294898352696,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2159,0.03732578811008245,0.07939826314521524,0.1286783458890532,0.20130851301058106,0.3224932372780727,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2160,0.03590211938028233,0.07678430198395383,0.12426377647575915,0.19531806629374507,0.31310341036031747,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2161,0.03444327798736745,0.07402545067249738,0.11979621905348596,0.18971025524834123,0.3046542850389881,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2162,0.03304429875155852,0.07155062908244432,0.11554596887121643,0.18441653258022214,0.29607470268170266,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2163,0.03204452376389804,0.06927490424937748,0.11186866555442934,0.1791350421150726,0.2881786159285016,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2164,0.030945866189743522,0.06701563907344518,0.10788346334307208,0.17349594504402693,0.28105398234477774,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2165,0.029856878258433812,0.06446702967263465,0.10394546924242062,0.1680142909142808,0.2735565727007625,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2166,0.028769350631513792,0.06195494217075026,0.10011323694619137,0.1626537714227177,0.2655177871439944,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2167,0.02767494846255824,0.05979822522782785,0.09650183088695302,0.15745758437483598,0.2583366801878533,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2168,0.026559012729205213,0.05748522705119056,0.09305330170099078,0.15225338024058802,0.25065789057852617,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2169,0.025491486768302013,0.05546926426296009,0.08977971526840499,0.14744668036270864,0.24410517515344513,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2170,0.024464344652954044,0.05338914053800138,0.08675649052063292,0.14291424847158873,0.23642560379899064,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2171,0.023480443450807933,0.05158596654306846,0.08355809568485169,0.13806526820080572,0.22898115688078496,7,10,US;Canada;Brazil,False
ipcc_low,Gompertz,2172,0.02253923081429495,0.04999505084459054,0.08069168969930018,0.13400808284511329,0.2218696902055932,7,10,US;Canada;Brazil,False
