Scenario,Country,Model,Year,rate_p5,rate_p25,rate_p50,rate_p75,rate_p95
policy,Indonesia,Gompertz,2088,0.0036324480856968315,0.01602723251521214,0.04970452211879589,0.1093775954532562,0.18286906852666912
policy,Indonesia,Gompertz,2089,0.0035428044380337908,0.015533569914601301,0.04892458768871192,0.10831614070850448,0.18172085575696775
policy,Indonesia,Gompertz,2090,0.0033973775477881877,0.015191507952323435,0.048304714289201744,0.10673768151560431,0.17932671131353423
policy,Indonesia,Gompertz,2091,0.0032446006281678795,0.014757650724803173,0.047615498436814,0.10533816994378487,0.17789388518518615
policy,Indonesia,Gompertz,2092,0.003121551483269428,0.014391822228356582,0.04660956730748684,0.10387073585991163,0.1749372216286391
policy,Indonesia,Gompertz,2093,0.0029950720551319573,0.01403247348040124,0.04553485428930772,0.1019239299661082,0.1725932998558661
policy,Indonesia,Gompertz,2094,0.0028981390406686803,0.013686068685736982,0.044389995445515806,0.10039259693877801,0.17070426805850666
policy,Indonesia,Gompertz,2095,0.002789797327086829,0.01335705547320551,0.043412297477827516,0.09836331033337996,0.16844593588284357
policy,Indonesia,Gompertz,2096,0.0027041091510930423,0.013004099749323464,0.0423790612286048,0.0964398250152747,0.16611254566095954
policy,Indonesia,Gompertz,2097,0.0026074720356768027,0.01254098183887293,0.04136793511790566,0.09497001189137193,0.16266207843703795
policy,Indonesia,Gompertz,2098,0.002511385399823591,0.01225784614349606,0.040214813181040046,0.0928886382759993,0.16076182590588065
policy,Indonesia,Gompertz,2099,0.0024313921838377568,0.011912786628099315,0.03917113318580997,0.09098640926052598,0.15792379284458036
policy,Indonesia,Gompertz,2100,0.0023329155152655152,0.011425586433910551,0.03818645960814874,0.0891824266690907,0.15496578316473802
policy,Indonesia,Gompertz,2101,0.002261592187760093,0.011065401376964407,0.037257789365746044,0.08709463056772078,0.15286933115666573
policy,Indonesia,Gompertz,2102,0.002167051819775314,0.010642341838854917,0.03637345602804327,0.0853260996318478,0.1502009903935909
policy,Indonesia,Gompertz,2103,0.002088414066750399,0.010275204262332336,0.03545464260618234,0.08362451970953252,0.14734876020460544
policy,Indonesia,Gompertz,2104,0.0019882481563730445,0.009933926289245614,0.03444418069179167,0.082356970398832,0.14483345517462695
policy,Indonesia,Gompertz,2105,0.0018912119042408812,0.009560011952792371,0.03345651300245507,0.08054667538276465,0.1421904701008506
policy,Indonesia,Gompertz,2106,0.0018090832449694126,0.00925459923386265,0.032444650130531896,0.07865459142008557,0.1394502674463132
policy,Indonesia,Gompertz,2107,0.0017370641085377439,0.009022049404725743,0.03143004202302261,0.07672426492257794,0.13651993947536023
policy,Indonesia,Gompertz,2108,0.0016628133126266966,0.008695243217098289,0.030510906133172554,0.07504869282730345,0.13327286705172078
policy,Indonesia,Gompertz,2109,0.0015983498699316601,0.008485649830422683,0.029596179017965442,0.07321987381537906,0.13015559618374772
policy,Indonesia,Gompertz,2110,0.0015344968481924325,0.008185692237608564,0.02873066027526235,0.07130348628081705,0.12698976761497457
policy,Indonesia,Gompertz,2111,0.0014675617726066501,0.007954483285214215,0.02803450143002191,0.06937851045625508,0.12406862040387492
policy,Indonesia,Gompertz,2112,0.0014075186425702333,0.007719225946483718,0.027108622274268555,0.0678076749063792,0.1211801608111631
policy,Indonesia,Gompertz,2113,0.0013453000930131575,0.007397490284050757,0.02642170942754098,0.06602417937691293,0.1179824417865459
policy,Indonesia,Gompertz,2114,0.0012893642532303628,0.007124523552616187,0.025730337672563736,0.06423896990438538,0.11503094038122864
policy,Indonesia,Gompertz,2115,0.0012362725409307076,0.0068654814641609645,0.024960992368599288,0.062447546386984035,0.1121651939558072
policy,Indonesia,Gompertz,2116,0.0011861617748601518,0.006583638357526138,0.024116691533830885,0.06067228061564942,0.10955852476995402
policy,Indonesia,Gompertz,2117,0.0011270674917868934,0.006366443767378801,0.02334249992267198,0.05897670039694758,0.10699867743974444
policy,Indonesia,Gompertz,2118,0.0010684539757517368,0.006138098200408354,0.022715101856340018,0.05747159704696381,0.1044739037499311
policy,Indonesia,Gompertz,2119,0.00101970384802808,0.005914293485017555,0.02185882061248812,0.0557631325866007,0.1018718158729071
policy,Indonesia,Gompertz,2120,0.0009704903377623032,0.0056784949652083,0.021135674270632374,0.05428536838322423,0.09889649404175684
policy,Indonesia,Gompertz,2121,0.0009238983108136235,0.005475252683171571,0.020433907604403053,0.05271807732856491,0.09687933186234551
policy,Indonesia,Gompertz,2122,0.0008788882166280829,0.005255383583034726,0.01970613561143461,0.05106346841388789,0.09417246374871643
policy,Indonesia,Gompertz,2123,0.0008352391921924956,0.005053988980419799,0.01902208423776111,0.04974563868215468,0.09166123992453223
policy,Indonesia,Gompertz,2124,0.0007945989665332734,0.00487580947309819,0.01851445762912712,0.048266783792518794,0.08906903964212366
policy,Indonesia,Gompertz,2125,0.0007550903873344051,0.004747840171391148,0.017917611301599183,0.046698296321368696,0.08662148129677764
policy,Indonesia,Gompertz,2126,0.0007165911317659837,0.004599827925348945,0.017450881528037216,0.04522412642063184,0.08469307941549532
policy,Indonesia,Gompertz,2127,0.0006832500328403853,0.004455641345095514,0.016974708008765944,0.043784070509100555,0.08256167493527712
policy,Indonesia,Gompertz,2128,0.0006515668678856901,0.004291685561149048,0.016410400449989496,0.04241495261640902,0.0802827277245818
policy,Indonesia,Gompertz,2129,0.0006239314538249758,0.0041514529733104625,0.015907810852596693,0.04123333363828665,0.07817501865701315
policy,Indonesia,Gompertz,2130,0.0005923185453764673,0.003993992923535539,0.015406471855705293,0.039818873720115576,0.07605793874090741
policy,Indonesia,Gompertz,2131,0.0005621205127596016,0.00384567106137062,0.014872357526545928,0.038668819239429324,0.07369849044990942
policy,Indonesia,Gompertz,2132,0.0005334379318208057,0.00366842184417774,0.014349723776308188,0.03735471052771222,0.07166568590114342
policy,Indonesia,Gompertz,2133,0.0005061972347378681,0.003523605596786344,0.013862217208930666,0.036089109710714294,0.06961594652260694
policy,Indonesia,Gompertz,2134,0.00048090689663054154,0.003405385933838536,0.013454290393078687,0.03512413400623056,0.06787324193736768
policy,Indonesia,Gompertz,2135,0.00045877039059903413,0.00326849469171793,0.012961576860330764,0.03395468742599862,0.06600319047565527
policy,Indonesia,Gompertz,2136,0.0004363389771141167,0.0031295754438558647,0.012520002388931056,0.03279306053179833,0.06413605999870385
policy,Indonesia,Gompertz,2137,0.0004172725656531199,0.003006087896380615,0.012169927496494192,0.03177113334397276,0.06240931650994722
policy,Indonesia,Gompertz,2138,0.00039740646975032127,0.0029028648640617273,0.011712390158612761,0.030778603399740513,0.060675099460752294
policy,Indonesia,Gompertz,2139,0.0003771293944742251,0.002814157774212394,0.011244427680796995,0.029723873751954365,0.05883589216926963
policy,Indonesia,Gompertz,2140,0.00035807275424159206,0.0026950433463272363,0.010878137032696382,0.028680479912411273,0.05735059542668097
policy,Indonesia,Gompertz,2141,0.000340216384667739,0.0025798833219748845,0.010453812245539583,0.027781888666557415,0.055869502456463736
policy,Indonesia,Gompertz,2142,0.00032266282678189884,0.002480035288824237,0.010069992389447974,0.02677981313678108,0.05433429690603178
policy,Indonesia,Gompertz,2143,0.0003064568097896081,0.0023737236165685487,0.009713306948778574,0.02587342826982641,0.05298270020679546
policy,Indonesia,Gompertz,2144,0.0002908687619293041,0.002266514701220306,0.009396820377719103,0.024988499590554807,0.05164064116945194
policy,Indonesia,Gompertz,2145,0.00027592595279885804,0.002175089560401557,0.009052332957322835,0.024193005899113898,0.050140467498692824
policy,Indonesia,Gompertz,2146,0.0002627240425560507,0.002080945737510323,0.008719689566436366,0.023358190304233965,0.04861252655888465
policy,Indonesia,Gompertz,2147,0.00024976065026149365,0.00200279628217888,0.00840732557047472,0.02256620279794795,0.047124550107686826
policy,Indonesia,Gompertz,2148,0.00023738664322814967,0.0019176065794289582,0.008114927160150798,0.021710016683317197,0.045688951264147536
policy,Indonesia,Gompertz,2149,0.0002254105602530453,0.001837111675285545,0.007873090347041652,0.020979051111479147,0.04439470950448931
policy,Indonesia,Gompertz,2150,0.00021450540221513447,0.001757694767730898,0.007648031260351608,0.020222974477842513,0.043163073306291544
policy,Indonesia,Gompertz,2151,0.00020399744385435586,0.0016898376475433343,0.007405582511093403,0.019501124075093433,0.042021644921417356
policy,Indonesia,Gompertz,2152,0.0001940005165352507,0.001621933546774522,0.007151143263997556,0.018806501571709704,0.040964675649038614
policy,Indonesia,Gompertz,2153,0.00018424143858773083,0.0015774507800336032,0.006895547525881932,0.01816163584586931,0.03978096646186246
policy,Indonesia,Gompertz,2154,0.00017531962229241934,0.0015180734339219515,0.006637145756563286,0.017591125473770838,0.03859210180410525
policy,Indonesia,Gompertz,2155,0.00016656305480962057,0.0014548112004507908,0.006366529371288205,0.016987739244074124,0.037419129238604236
policy,Indonesia,Gompertz,2156,0.00015790593573400313,0.0013958936463291964,0.006136579359969601,0.016334905386885104,0.03630091423238506
policy,Indonesia,Gompertz,2157,0.00015006674575982585,0.001335607874292527,0.005898598308839401,0.01568408794979372,0.035144661693197084
policy,Indonesia,Gompertz,2158,0.00014261482642394398,0.0012791639609400017,0.00570492304733234,0.015182150681677607,0.03407246596891282
policy,Indonesia,Gompertz,2159,0.0001356684111001757,0.001230566173124274,0.005489266828081012,0.014619672682647415,0.033087634737385775
policy,Indonesia,Gompertz,2160,0.00012917132309410345,0.0011795550044671045,0.0052731507865334945,0.014202041346713481,0.032134875390708306
policy,Indonesia,Gompertz,2161,0.00012235500564508888,0.001138863058387337,0.005066935177508128,0.013716755839521933,0.03137095159701199
policy,Indonesia,Gompertz,2162,0.0001158974298863274,0.0011026145868815412,0.0048851868668578465,0.013208221299109143,0.0306650650955726
policy,Indonesia,Gompertz,2163,0.00010981327622183814,0.001062902436300044,0.004705380481123439,0.012717842013083661,0.029919438963869602
policy,Indonesia,Gompertz,2164,0.00010417511891634563,0.0010318444406248685,0.0045499579134534235,0.01224502261354166,0.02916860354945945
policy,Indonesia,Gompertz,2165,9.882590338777992e-05,0.0009919144683072077,0.004374140042448536,0.011796027866159792,0.02837085583582367
policy,Indonesia,Gompertz,2166,9.381110875601944e-05,0.0009521759089186206,0.004206483300049845,0.011408824426877772,0.027550535763602408
policy,Indonesia,Gompertz,2167,8.916770355029624e-05,0.0009076769642628551,0.004060181561065359,0.011033649999724815,0.026723556802057468
policy,Indonesia,Gompertz,2168,8.475345875033013e-05,0.0008694505121569138,0.00390915729280573,0.010670177306569065,0.02596852717632639
policy,Indonesia,Gompertz,2169,8.055713163944344e-05,0.0008392293415814983,0.0037617535159418284,0.01028615650706612,0.025268840535515445
policy,Indonesia,Gompertz,2170,7.656802453267819e-05,0.0008045587211708102,0.0036134509916461834,0.009900656519068943,0.02454378581691384
policy,Indonesia,Gompertz,2171,7.277595899482475e-05,0.0007697595925211442,0.0034924184196928184,0.009554172895768168,0.0237928726369948
policy,Indonesia,Gompertz,2172,6.915594146430299e-05,0.0007396462481905891,0.0033638670868056868,0.009233260610083293,0.023161974638215364
policy,Indonesia,Gompertz,2173,6.571463278762235e-05,0.000707443391259265,0.0032613187676284977,0.008945227179428047,0.022589789303472812
policy,Indonesia,Gompertz,2174,6.244421415714628e-05,0.0006801427240347526,0.003146771317173244,0.008644972184981486,0.02194443810926483
policy,Indonesia,Gompertz,2175,5.9336234918720675e-05,0.0006494710914631401,0.00303933730013885,0.008372302798042828,0.021234140819231775
policy,Indonesia,Gompertz,2176,5.638369651104271e-05,0.0006201167249507189,0.002923377411486615,0.00808877193058225,0.02052676865271332
policy,Indonesia,Gompertz,2177,5.366148695645732e-05,0.0005932407419656204,0.0028095117957243733,0.007786091436817572,0.019860510764860968
policy,Indonesia,Gompertz,2178,5.107044877230402e-05,0.000567558336424981,0.002700312083051778,0.007514585630629691,0.019240144785023394
policy,Indonesia,Gompertz,2179,4.860428682428193e-05,0.0005466606025814073,0.0026020641357342423,0.007274514531563107,0.01869295008862956
policy,Thailand,Logistic,2030,0.0004438416012925445,0.0005985646504839536,0.0006832968238280153,0.0007349025807115279,0.0007657192693906164
policy,Thailand,Logistic,2031,0.0004939646103124747,0.0006932551709458656,0.0008088266098031013,0.000881627319800744,0.0009253585380106257
policy,Thailand,Logistic,2032,0.0005491070903348739,0.0008018611084005605,0.0009545175641815141,0.0010566858973983621,0.001117613336861489
policy,Thailand,Logistic,2033,0.0006094541696032547,0.0009260994129980021,0.0011279981709793024,0.0012661580076441812,0.0013481070365968773
policy,Thailand,Logistic,2034,0.0006717882794045614,0.0010685173477381878,0.0013314645273957563,0.0015159772805763646,0.0016259701196867597
policy,Thailand,Logistic,2035,0.0007422008069411992,0.001231106098193486,0.0015678412072967613,0.0018109715707623013,0.0019595346089199394
policy,Thailand,Logistic,2036,0.0008243924945703741,0.0014161908896100502,0.0018430712623958563,0.002160515268866437,0.0023530933798904287
policy,Thailand,Logistic,2037,0.0009131882222271475,0.0016205061362273307,0.0021636547047254933,0.002572170294602971,0.0028254306082459435
policy,Thailand,Logistic,2038,0.0010015633977854058,0.0018515900469980168,0.0025320907554643906,0.0030491906654018927,0.003389661725800802
policy,Thailand,Logistic,2039,0.0011049651168108005,0.002110431361175416,0.002962791964725174,0.0036201700445213213,0.00405357994580816
policy,Thailand,Logistic,2040,0.0012005602622015459,0.0024134168627393854,0.003447282527222098,0.0042667629007637365,0.004850439973453242
policy,Thailand,Logistic,2041,0.0013206632196959,0.0027512959332915542,0.004001145262044834,0.00501566317625152,0.005787237841825653
policy,Thailand,Logistic,2042,0.001441329310490959,0.0031132884706727595,0.004639803126603524,0.005845071350625944,0.006876751319891368
policy,Thailand,Logistic,2043,0.0015643717890082129,0.003506670610294779,0.00533492161984596,0.006788963318670668,0.008158565723153207
policy,Thailand,Logistic,2044,0.0016892344156115757,0.003909337991488343,0.006120300431756091,0.007856780439855392,0.009630992954657523
policy,Thailand,Logistic,2045,0.001823955902768886,0.00436034663183365,0.006967184138674195,0.009135044082076316,0.011328833139138026
policy,Thailand,Logistic,2046,0.001962172752169262,0.004846417280253281,0.007818008306461805,0.010502282856861635,0.0132507509168752
policy,Thailand,Logistic,2047,0.0020780960164129723,0.0052821009101007635,0.008661570590160188,0.011954085191908246,0.015560441480173432
policy,Thailand,Logistic,2048,0.0022115937854640653,0.005741763787050277,0.00951695860774367,0.013507566672412152,0.01817196741768012
policy,Thailand,Logistic,2049,0.002323220192109148,0.006136834339980311,0.010378442610557342,0.015206210119018166,0.02120382803403012
policy,Thailand,Logistic,2050,0.002428481024840375,0.0065248454380183365,0.011184772981440536,0.01677158103226193,0.02447372320310474
policy,Thailand,Logistic,2051,0.0025676443708714572,0.006808626732960385,0.011953452170038518,0.01844871198570345,0.02789705017249763
policy,Thailand,Logistic,2052,0.002643698568485853,0.007104644861344543,0.012597212399627538,0.02010791150017674,0.03195232893944918
policy,Thailand,Logistic,2053,0.0027391078264269566,0.007316230603187137,0.01307186466531354,0.021490964705964483,0.03639794316062159
policy,Thailand,Logistic,2054,0.0027526607854728093,0.00746181534142462,0.013466703956802367,0.02294188089045532,0.04109214159503121
policy,Thailand,Logistic,2055,0.002804160328128273,0.007477635158847475,0.013568028824923101,0.024333954822640592,0.04559959362210982
policy,Thailand,Logistic,2056,0.0027067227670030123,0.007353357730062911,0.013566777862006043,0.025583623790822303,0.050276823053231695
policy,Thailand,Logistic,2057,0.0026868845964132127,0.007012505569388871,0.013438908269294893,0.026247072996857673,0.054483602569494076
policy,Thailand,Logistic,2058,0.0026333591087311634,0.006656259156106067,0.013057752506802816,0.0267944672264067,0.05892229004161755
policy,Thailand,Logistic,2059,0.0025311921359036076,0.0062312092140963775,0.012698697558745566,0.02679871137095236,0.06268685069942459
policy,Thailand,Logistic,2060,0.002499266463372983,0.005723999023344618,0.012155759618426333,0.02657763500368289,0.06634288033905697
policy,Thailand,Logistic,2061,0.002348833807890483,0.005281242673772343,0.01155744243390164,0.02578137497090477,0.06900290568327923
policy,Thailand,Logistic,2062,0.0021856585556395943,0.004833568704981115,0.010880457550206257,0.0252322069111435,0.07038312376253983
policy,Thailand,Logistic,2063,0.0020214808046252544,0.004404276793670142,0.010187817087233214,0.024171493731941628,0.07192961842352451
policy,Thailand,Logistic,2064,0.0018259595962238763,0.003973080328870408,0.009325484675356826,0.022829022430269838,0.0735266202588382
policy,Thailand,Logistic,2065,0.0016274291544601711,0.003523671101589268,0.008498810700767901,0.021557836406849162,0.0770610749508976
policy,Thailand,Logistic,2066,0.0014395275989743748,0.00307018582777334,0.007743057658004179,0.020102292663696886,0.07712268447011837
policy,Thailand,Logistic,2067,0.0012705102118358554,0.0027392011330222583,0.006977545177553156,0.018348639393882156,0.0773730038048054
policy,Thailand,Logistic,2068,0.0011043164911803576,0.002378684726073517,0.006194456619417988,0.016737874999149287,0.07507841515614341
policy,Thailand,Logistic,2069,0.0009549363460450188,0.0020577988891404596,0.005477933816172402,0.015085447595737884,0.07246708353220378
policy,Thailand,Logistic,2070,0.0008145477055286092,0.0017817769791988623,0.0047685322707119735,0.013651002774518983,0.06843550073241592
policy,Thailand,Logistic,2071,0.0006947200831340422,0.0015297601305573282,0.004129855970074418,0.012259188358468225,0.06468358980827679
policy,Thailand,Logistic,2072,0.0005945670511317648,0.0013388434509487767,0.003588115808767911,0.010841389337750754,0.06127040887736784
policy,Thailand,Logistic,2073,0.0005072478192305876,0.0011548478459053315,0.00314212410356509,0.009597345290821693,0.05692579978149428
policy,Thailand,Logistic,2074,0.00043653723878702365,0.0009932526556650151,0.002734023569488511,0.00852318298207769,0.0531397686552091
policy,Thailand,Logistic,2075,0.0003729352043205505,0.0008413938235815883,0.0023806336164435304,0.007428595486882892,0.050639970241825615
policy,Thailand,Logistic,2076,0.0003144332047745244,0.0007237847291001175,0.0020357175380674416,0.006460415341063678,0.044521681217062584
policy,Thailand,Logistic,2077,0.00026619373096408816,0.0006178560340292495,0.0017789682596512225,0.005521487035020535,0.03979155075245644
policy,Thailand,Logistic,2078,0.00022532109570615096,0.0005294142183627794,0.0015032230663289397,0.004812987539479386,0.03571087373570547
policy,Thailand,Logistic,2079,0.00019171389841884852,0.00045197539373401834,0.0012796149853061536,0.004196538177169144,0.031855128028532236
policy,Thailand,Logistic,2080,0.00016082758525087955,0.0003841169662259582,0.001089059160763304,0.0036428553586328495,0.02774445592568492
policy,Thailand,Logistic,2081,0.0001352480998542701,0.0003270672734379467,0.00091472438256364,0.0031452160776095778,0.024656665843969833
policy,Thailand,Logistic,2082,0.00011383441920445307,0.0002776143391278427,0.0007875240896485384,0.002713481494636345,0.022917143177541243
policy,Thailand,Logistic,2083,9.57992078458029e-05,0.00023454749701093842,0.0006734870881371035,0.002336974430955511,0.020456331953522068
policy,Thailand,Logistic,2084,7.93000546556512e-05,0.00019837965925600286,0.0005720547891547202,0.0020247296345953774,0.018852208047784952
policy,Thailand,Logistic,2085,6.598721157279122e-05,0.00016844839720228592,0.0004908892954527549,0.0017457554655739777,0.0165500467578872
policy,Thailand,Logistic,2086,5.5231389308659996e-05,0.0001427207873224493,0.0004203769354348104,0.001486508282996556,0.014434980121733672
policy,Thailand,Logistic,2087,4.626123352415915e-05,0.00012186919848742984,0.00035103539921413633,0.001272741629013056,0.012279382091958394
policy,Thailand,Logistic,2088,3.879406039664883e-05,0.00010404842271639022,0.00030124363466698165,0.0010895599390282561,0.010395048812240364
policy,Thailand,Logistic,2089,3.212430993677052e-05,8.824877308793088e-05,0.00025808450035284884,0.0009318914840421043,0.009083088449906504
policy,Thailand,Logistic,2090,2.6497271031071244e-05,7.443605147908768e-05,0.00021613350667630042,0.0007963662770452156,0.007875168567370172
policy,Thailand,Logistic,2091,2.205756867182245e-05,6.318595544744914e-05,0.0001836032677046134,0.0006726452964181184,0.006661983020307561
policy,Thailand,Logistic,2092,1.832915057702163e-05,5.31625655641465e-05,0.0001545597451393404,0.0005784875569663312,0.005687089926174331
policy,Thailand,Logistic,2093,1.522448130976087e-05,4.4958683683833734e-05,0.0001330385250968266,0.0004902145401783978,0.004832425442553144
policy,Thailand,Logistic,2094,1.2691515126044203e-05,3.802809863036399e-05,0.0001132946864800636,0.00041331634170953377,0.004374974435945356
policy,Thailand,Logistic,2095,1.0565384753814454e-05,3.244939615749198e-05,9.795718838325531e-05,0.0003504591365859203,0.0038299327441848837
policy,Thailand,Logistic,2096,8.76839640369611e-06,2.7222723367418006e-05,8.214815400589318e-05,0.00029920157979117104,0.0032187740196913056
policy,Thailand,Logistic,2097,7.2832715643965545e-06,2.3040565304461356e-05,7.036599521259581e-05,0.0002553029340478946,0.0026837040863148492
policy,Thailand,Logistic,2098,6.032813062096799e-06,1.914129734106622e-05,5.964114156598425e-05,0.00021676218185206193,0.0023037801357198282
policy,Thailand,Logistic,2099,4.975011714573407e-06,1.5980581534058412e-05,5.073755372830696e-05,0.00018421047482129873,0.0020796282745878616
policy,Thailand,Logistic,2100,4.142973026068053e-06,1.3368181518442338e-05,4.351230314563304e-05,0.00015575621053527737,0.0017973585962917276
policy,Thailand,Logistic,2101,3.4308955676202112e-06,1.1430681219934197e-05,3.687507717980516e-05,0.00013226088244801704,0.0015469107906900697
policy,Thailand,Logistic,2102,2.8553233349976898e-06,9.675310988815364e-06,3.133764146454091e-05,0.00011174394466374879,0.0013137995023338892
policy,Thailand,Logistic,2103,2.3757708871636647e-06,8.127100149889204e-06,2.652155360065109e-05,9.489327634713436e-05,0.00114288177171993
policy,Thailand,Logistic,2104,1.976634911019355e-06,6.811128156438022e-06,2.2560579561221366e-05,8.057503866894156e-05,0.0009939046312036483
policy,Thailand,Logistic,2105,1.64424451698293e-06,5.725135349259932e-06,1.9255199294246742e-05,6.907960231432859e-05,0.000866011788956057
policy,Thailand,Logistic,2106,1.3692499515378642e-06,4.7658965008861845e-06,1.6335903456318643e-05,5.9853335283907704e-05,0.000760405615561693
policy,Thailand,Logistic,2107,1.1401131424305898e-06,3.997075132999617e-06,1.38340118671706e-05,5.0580833355040256e-05,0.0006565756106069142
policy,Thailand,Logistic,2108,9.485517211575371e-07,3.405809527509929e-06,1.1899251270736178e-05,4.328415184075021e-05,0.0005722707500288526
policy,Thailand,Logistic,2109,7.88348491685904e-07,2.9090826203521894e-06,1.0129006517277963e-05,3.7137818982149086e-05,0.0004918821842268015
policy,Thailand,Logistic,2110,6.568293608823027e-07,2.4669504367459146e-06,8.533122915045537e-06,3.201752415957333e-05,0.00042406423986132496
policy,Thailand,Logistic,2111,5.465788445498712e-07,2.0642426571817077e-06,7.231795404152206e-06,2.7457727016200962e-05,0.00037129346032043387
policy,Thailand,Logistic,2112,4.520664240794208e-07,1.7369774816609504e-06,6.121175426911776e-06,2.358558362484699e-05,0.0003189823921765099
policy,Thailand,Logistic,2113,3.720031967322251e-07,1.4565070728328589e-06,5.174931905706988e-06,2.0207959182977773e-05,0.0002741619635230088
policy,Thailand,Logistic,2114,3.0845088931452417e-07,1.223162480163329e-06,4.354452128342181e-06,1.726797253336645e-05,0.00023848636122777596
policy,Thailand,Logistic,2115,2.558058237297868e-07,1.0181948172282724e-06,3.6875264928483817e-06,1.4542307680040367e-05,0.00020838937794875436
policy,Thailand,Logistic,2116,2.104450113726949e-07,8.510407374542302e-07,3.1288154523785333e-06,1.2443169072320966e-05,0.00018023191447382578
policy,Thailand,Logistic,2117,1.730471690689292e-07,7.186342517853933e-07,2.650484167233299e-06,1.0533072541322466e-05,0.00015232599453621383
policy,Thailand,Logistic,2118,1.4268061277904884e-07,5.977147303246602e-07,2.2744841694400608e-06,8.988370867409065e-06,0.00013017849317598998
policy,Thailand,Logistic,2119,1.1874154716383369e-07,5.003700586575042e-07,1.935757335785055e-06,7.656528962728127e-06,0.00011185118707230277
policy,Thailand,Logistic,2120,9.827458834177861e-08,4.2260403520668844e-07,1.6379139744857352e-06,6.550143783308774e-06,9.770523537624195e-05
policy,Thailand,Logistic,2121,8.072026671778706e-08,3.5742144530793865e-07,1.3646800270974167e-06,5.634916411784164e-06,8.81398722268012e-05
policy,Thailand,Logistic,2122,6.645828518571493e-08,2.997335803423117e-07,1.1535036317327741e-06,4.803495900533985e-06,7.404669214477722e-05
policy,Thailand,Logistic,2123,5.5059537270287194e-08,2.52492102278899e-07,9.707347453915903e-07,4.06959737071013e-06,6.224409372687047e-05
policy,Thailand,Logistic,2124,4.566238545164172e-08,2.1359216740181665e-07,8.12921990985556e-07,3.5242551872326084e-06,5.368368144793827e-05
policy,Thailand,Logistic,2125,3.785543053381862e-08,1.787617311551343e-07,6.874110363498032e-07,2.9921458506551205e-06,4.5185680733478825e-05
policy,Thailand,Logistic,2126,3.1354959731816073e-08,1.5017402263459958e-07,5.74879362358042e-07,2.5585620231384386e-06,3.8461338816811416e-05
policy,Thailand,Logistic,2127,2.596937094821345e-08,1.2547588143219234e-07,4.825372338835351e-07,2.182831573099446e-06,3.440872240802859e-05
policy,Thailand,Logistic,2128,2.1506523419492464e-08,1.0453136499510709e-07,4.046488255111274e-07,1.8492874101114438e-06,2.999842422457269e-05
policy,Thailand,Logistic,2129,1.7711309955708182e-08,8.696545578059642e-08,3.43295603006924e-07,1.5996233809437235e-06,2.670064463997896e-05
policy,Thailand,Logistic,2130,1.457796357333051e-08,7.249303362479566e-08,2.921289720442428e-07,1.384091584862462e-06,2.334168226456396e-05
policy,Thailand,Logistic,2131,1.2043478479781775e-08,6.068753919357955e-08,2.4423345555834215e-07,1.193301095575253e-06,2.0726142268402945e-05
policy,Thailand,Logistic,2132,9.995493911608581e-09,5.0607652035850306e-08,2.067754160471997e-07,1.0219345313680321e-06,1.8407685008863796e-05
policy,Thailand,Logistic,2133,8.314323129462203e-09,4.2293523376054516e-08,1.7558637370499778e-07,8.777243394477429e-07,1.635890427329208e-05
policy,Thailand,Logistic,2134,6.898483744006215e-09,3.5384026234653944e-08,1.4806570330426702e-07,7.496771988728133e-07,1.4212244528479973e-05
policy,Thailand,Logistic,2135,5.7198655898510194e-09,2.9331242375305493e-08,1.2281652872231316e-07,6.358253405351522e-07,1.2134881519039013e-05
policy,Thailand,Logistic,2136,4.730690124865778e-09,2.4732596331913607e-08,1.0361484605672814e-07,5.443576513959839e-07,1.0285788363468222e-05
policy,Thailand,Logistic,2137,3.906222230408023e-09,2.0630625402491892e-08,8.7674370005102e-08,4.64175403324143e-07,8.806218832957106e-06
policy,Thailand,Logistic,2138,3.2254501997846972e-09,1.721362357096139e-08,7.415642107379692e-08,3.9772885983010636e-07,7.986526299202596e-06
policy,Thailand,Logistic,2139,2.6762477060195284e-09,1.4387970730075657e-08,6.238382819719543e-08,3.391982017642447e-07,7.046779318647344e-06
policy,Thailand,Logistic,2140,2.2278234130017292e-09,1.1985590516183298e-08,5.27737694745064e-08,2.934893663611041e-07,5.9345737200261744e-06
policy,Thailand,Logistic,2141,1.8545386177230494e-09,9.970602572091935e-09,4.491080641487948e-08,2.511011470759191e-07,5.044555398128326e-06
policy,Thailand,Logistic,2142,1.5437333628471347e-09,8.271817681586597e-09,3.765963975216626e-08,2.1615016475795944e-07,4.463654117425584e-06
policy,Thailand,Logistic,2143,1.279016292028035e-09,6.8864613169376755e-09,3.2395054078866024e-08,1.8788853608612023e-07,3.985704460130544e-06
policy,Thailand,Logistic,2144,1.056301261597651e-09,5.716903692744018e-09,2.7636485305818465e-08,1.610830669462515e-07,3.5284656825597223e-06
policy,Thailand,Logistic,2145,8.720374440248311e-10,4.788809569502007e-09,2.3388747897321883e-08,1.3843886095520896e-07,3.1589768986673082e-06
policy,Thailand,Logistic,2146,7.197176635452138e-10,4.0274486289277494e-09,1.98771110968434e-08,1.1955133691105181e-07,2.76554062173464e-06
policy,Thailand,Logistic,2147,5.940039232804276e-10,3.3504717164100847e-09,1.6730633172997217e-08,1.0417049601646235e-07,2.458846601267492e-06
