country,scenario,model,allocation_order,checkpoint,basin,region_no,allocated_rate_mt_yr,max_feasible_rate_mt_yr,utilisation_ratio,delivered_cumulative_gt,share_of_country_annual,share_of_country_cumulative,wells_used,step_rank,assigned_period_yr
China,maximum,Logistic,descend,2179,Turpan,0,0.0,0.0,0.0,3.590199,0.0,0.0208,0,0,0
China,maximum,Logistic,descend,2179,Yilan-Yitong,0,0.0,0.0,0.0,2.744022,0.0,0.0159,0,0,0
China,maximum,Logistic,descend,2179,Jianghan,0,0.0,0.0,0.0,0.043681,0.0,0.0003,0,0,0
China,maximum,Logistic,descend,2179,Qaidam,0,0.0,0.0,0.0,0.038548,0.0,0.0002,0,0,0
China,maximum,Logistic,descend,2179,Bose,0,0.0,0.0,0.0,0.03816,0.0,0.0002,0,0,0
China,maximum,Logistic,descend,2179,Sanshui,0,0.0,0.0,0.0,0.03462,0.0,0.0002,0,0,0
China,maximum,Logistic,descend,2179,Jiuquan,0,0.0,0.0,0.0,0.029064,0.0,0.0002,0,0,0
China,maximum,Logistic,descend,2179,Junggar,0,0.0,0.0,0.0,0.023033,0.0,0.0001,0,0,0
China,maximum,Logistic,descend,2179,Santanghu,0,0.0,0.0,0.0,0.006664,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2179,Sichuan,0,0.0,0.0,0.0,0.006563,0.0,0.0,0,0,0
China,maximum,Logistic,descend,2179,Hailar-Temtsag,0,0.0,0.0,0.0,0.002525,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Aquitaine-Bay of Biscay,8,953.2539,953.2539,1.0,9.476985,0.8331,0.9715,272,1,140
EU,maximum,Gompertz,descend,2050,Trondelag-Halten,188,190.9288,791.8204,0.2411,0.277791,0.1669,0.0285,210,2,130
EU,maximum,Gompertz,descend,2050,Balearic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,South Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Northwest German,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Northern Aegean,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,More,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Ionian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Northern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,West Barents,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Lublin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Caltanissetta,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,North Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Po,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Moesian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Norwegian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Pannonian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Dnieper-Donets,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Vienna,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Zala,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Paris,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Crimea-Karkinit,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,North Carpathian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Drava,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Transylvanian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Sava,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Polish,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2050,Baltic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Gompertz,descend,2100,Aquitaine-Bay of Biscay,8,953.2539,953.2539,1.0,57.139681,0.1809,0.2595,272,1,140
EU,maximum,Gompertz,descend,2100,Trondelag-Halten,188,791.8204,791.8204,1.0,38.635396,0.1503,0.1755,210,2,130
EU,maximum,Gompertz,descend,2100,Balearic,13,673.1179,673.1179,1.0,29.162107,0.1277,0.1324,441,3,130
EU,maximum,Gompertz,descend,2100,South Adriatic,171,455.4036,455.4036,1.0,18.156675,0.0864,0.0825,441,4,120
EU,maximum,Gompertz,descend,2100,Northwest German,124,366.2086,366.2086,1.0,13.731267,0.0695,0.0624,342,5,120
EU,maximum,Gompertz,descend,2100,Northern Aegean,122,278.3122,278.3122,1.0,9.925323,0.0528,0.0451,240,6,120
EU,maximum,Gompertz,descend,2100,More,102,282.66,282.66,1.0,9.706009,0.0536,0.0441,240,7,110
EU,maximum,Gompertz,descend,2100,Ionian,74,283.2283,283.2283,1.0,9.267643,0.0537,0.0421,225,8,110
EU,maximum,Gompertz,descend,2100,Northern North Sea,123,284.6623,284.6623,1.0,8.936599,0.054,0.0406,210,9,100
EU,maximum,Gompertz,descend,2100,West Barents,198,184.9306,184.9306,1.0,5.572521,0.0351,0.0253,90,10,100
EU,maximum,Gompertz,descend,2100,Lublin,91,175.8436,175.8436,1.0,5.137069,0.0334,0.0233,169,11,100
EU,maximum,Gompertz,descend,2100,Caltanissetta,29,122.3058,122.3058,1.0,3.484498,0.0232,0.0158,110,12,90
EU,maximum,Gompertz,descend,2100,North Adriatic,112,85.4935,85.4935,1.0,2.393818,0.0162,0.0109,72,13,90
EU,maximum,Gompertz,descend,2100,Po,141,77.7605,77.7605,1.0,2.149595,0.0148,0.0098,64,14,90
EU,maximum,Gompertz,descend,2100,Moesian,100,71.0595,71.0595,1.0,1.918606,0.0135,0.0087,64,15,90
EU,maximum,Gompertz,descend,2100,Norwegian,125,61.0074,61.0074,1.0,1.647199,0.0116,0.0075,56,16,90
EU,maximum,Gompertz,descend,2100,Pannonian,131,56.4254,56.4254,1.0,1.50449,0.0107,0.0068,56,17,90
EU,maximum,Gompertz,descend,2100,Dnieper-Donets,45,39.3779,39.3779,1.0,1.023824,0.0075,0.0046,36,18,90
EU,maximum,Gompertz,descend,2100,Vienna,194,17.999,17.999,1.0,0.467975,0.0034,0.0021,16,19,90
EU,maximum,Gompertz,descend,2100,Zala,203,4.2125,4.2125,1.0,0.109526,0.0008,0.0005,4,20,90
EU,maximum,Gompertz,descend,2100,Paris,134,0.8764,0.8764,1.0,0.022785,0.0002,0.0001,1,21,90
EU,maximum,Gompertz,descend,2100,Crimea-Karkinit,41,0.7331,0.7331,1.0,0.019059,0.0001,0.0001,1,22,90
EU,maximum,Gompertz,descend,2100,North Carpathian,114,0.7334,0.7334,1.0,0.019067,0.0001,0.0001,1,23,90
EU,maximum,Gompertz,descend,2100,Drava,48,0.643,0.643,1.0,0.016718,0.0001,0.0001,1,24,90
EU,maximum,Gompertz,descend,2100,Transylvanian,187,0.5441,0.5441,1.0,0.014146,0.0001,0.0001,1,25,90
EU,maximum,Gompertz,descend,2100,Sava,161,0.5034,0.5034,1.0,0.01309,0.0001,0.0001,1,26,90
EU,maximum,Gompertz,descend,2100,Polish,142,0.4382,0.4382,1.0,0.011393,0.0001,0.0001,1,27,90
EU,maximum,Gompertz,descend,2100,Baltic,14,0.2891,0.2891,1.0,0.007517,0.0001,0.0,1,28,90
EU,maximum,Gompertz,descend,2179,Aquitaine-Bay of Biscay,8,953.2539,953.2539,1.0,132.446742,0.2879,0.2163,272,1,140
EU,maximum,Gompertz,descend,2179,Trondelag-Halten,188,791.8204,791.8204,1.0,101.189205,0.2392,0.1653,210,2,130
EU,maximum,Gompertz,descend,2179,Balearic,13,673.1179,673.1179,1.0,82.338425,0.2033,0.1345,441,3,130
EU,maximum,Gompertz,descend,2179,South Adriatic,171,455.4036,455.4036,1.0,54.133562,0.1375,0.0884,441,4,120
EU,maximum,Gompertz,descend,2179,Northwest German,124,366.2086,366.2086,1.0,42.661745,0.1106,0.0697,342,5,120
EU,maximum,Gompertz,descend,2179,Northern Aegean,122,71.045,278.3122,0.2553,31.51179,0.0215,0.0515,240,6,120
EU,maximum,Gompertz,descend,2179,More,0,0.0,0.0,0.0,30.592965,0.0,0.05,0,0,0
EU,maximum,Gompertz,descend,2179,Ionian,0,0.0,0.0,0.0,29.209187,0.0,0.0477,0,0,0
EU,maximum,Gompertz,descend,2179,Northern North Sea,0,0.0,0.0,0.0,28.027778,0.0,0.0458,0,0,0
EU,maximum,Gompertz,descend,2179,West Barents,0,0.0,0.0,0.0,17.478707,0.0,0.0286,0,0,0
EU,maximum,Gompertz,descend,2179,Lublin,0,0.0,0.0,0.0,16.115036,0.0,0.0263,0,0,0
EU,maximum,Gompertz,descend,2179,Caltanissetta,0,0.0,0.0,0.0,10.912588,0.0,0.0178,0,0,0
EU,maximum,Gompertz,descend,2179,North Adriatic,0,0.0,0.0,0.0,7.499941,0.0,0.0123,0,0,0
EU,maximum,Gompertz,descend,2179,Po,0,0.0,0.0,0.0,6.731756,0.0,0.011,0,0,0
EU,maximum,Gompertz,descend,2179,Moesian,0,0.0,0.0,0.0,6.040057,0.0,0.0099,0,0,0
EU,maximum,Gompertz,descend,2179,Norwegian,0,0.0,0.0,0.0,5.144324,0.0,0.0084,0,0,0
EU,maximum,Gompertz,descend,2179,Pannonian,0,0.0,0.0,0.0,4.720369,0.0,0.0077,0,0,0
EU,maximum,Gompertz,descend,2179,Dnieper-Donets,0,0.0,0.0,0.0,3.228984,0.0,0.0053,0,0,0
EU,maximum,Gompertz,descend,2179,Vienna,0,0.0,0.0,0.0,1.47592,0.0,0.0024,0,0,0
EU,maximum,Gompertz,descend,2179,Zala,0,0.0,0.0,0.0,0.345427,0.0,0.0006,0,0,0
EU,maximum,Gompertz,descend,2179,Paris,0,0.0,0.0,0.0,0.071862,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Crimea-Karkinit,0,0.0,0.0,0.0,0.06011,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,North Carpathian,0,0.0,0.0,0.0,0.060136,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Drava,0,0.0,0.0,0.0,0.052727,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Transylvanian,0,0.0,0.0,0.0,0.044614,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Sava,0,0.0,0.0,0.0,0.041283,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Polish,0,0.0,0.0,0.0,0.035931,0.0,0.0001,0,0,0
EU,maximum,Gompertz,descend,2179,Baltic,0,0.0,0.0,0.0,0.023707,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Aquitaine-Bay of Biscay,8,1144.1828,1550.6163,0.7379,8.011694,1.0,1.0,650,1,80
EU,maximum,Logistic,descend,2050,Trondelag-Halten,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Balearic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,South Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Northwest German,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Northern Aegean,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,More,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Ionian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Northern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,West Barents,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Lublin,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Caltanissetta,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,North Adriatic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Po,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Moesian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Norwegian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Pannonian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Dnieper-Donets,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Vienna,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Zala,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Paris,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Crimea-Karkinit,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,North Carpathian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Drava,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Transylvanian,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Sava,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Polish,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2050,Baltic,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Aquitaine-Bay of Biscay,8,1550.6163,1550.6163,1.0,85.293227,0.1746,0.1767,650,1,80
EU,maximum,Logistic,descend,2100,Trondelag-Halten,188,1499.8232,1499.8232,1.0,68.661212,0.1689,0.1423,625,2,60
EU,maximum,Logistic,descend,2100,Balearic,13,1747.4124,1747.4124,1.0,73.297391,0.1968,0.1519,1444,3,50
EU,maximum,Logistic,descend,2100,South Adriatic,171,1066.1154,1066.1154,1.0,42.221673,0.12,0.0875,441,4,50
EU,maximum,Logistic,descend,2100,Northwest German,124,843.9398,843.9398,1.0,32.432263,0.095,0.0672,625,5,50
EU,maximum,Logistic,descend,2100,Northern Aegean,122,884.7594,884.7594,1.0,33.139645,0.0996,0.0687,784,6,40
EU,maximum,Logistic,descend,2100,More,102,767.7407,767.7407,1.0,28.149989,0.0865,0.0583,756,7,40
EU,maximum,Logistic,descend,2100,Ionian,74,520.203,786.5595,0.6614,28.049785,0.0586,0.0581,676,8,40
EU,maximum,Logistic,descend,2100,Northern North Sea,0,0.0,0.0,0.0,24.05076,0.0,0.0498,0,0,0
EU,maximum,Logistic,descend,2100,West Barents,0,0.0,0.0,0.0,16.208168,0.0,0.0336,0,0,0
EU,maximum,Logistic,descend,2100,Lublin,0,0.0,0.0,0.0,14.071691,0.0,0.0292,0,0,0
EU,maximum,Logistic,descend,2100,Caltanissetta,0,0.0,0.0,0.0,7.43837,0.0,0.0154,0,0,0
EU,maximum,Logistic,descend,2100,North Adriatic,0,0.0,0.0,0.0,6.379798,0.0,0.0132,0,0,0
EU,maximum,Logistic,descend,2100,Po,0,0.0,0.0,0.0,5.714596,0.0,0.0118,0,0,0
EU,maximum,Logistic,descend,2100,Moesian,0,0.0,0.0,0.0,5.148415,0.0,0.0107,0,0,0
EU,maximum,Logistic,descend,2100,Norwegian,0,0.0,0.0,0.0,4.544951,0.0,0.0094,0,0,0
EU,maximum,Logistic,descend,2100,Pannonian,0,0.0,0.0,0.0,3.86302,0.0,0.008,0,0,0
EU,maximum,Logistic,descend,2100,Dnieper-Donets,0,0.0,0.0,0.0,2.738915,0.0,0.0057,0,0,0
EU,maximum,Logistic,descend,2100,Vienna,0,0.0,0.0,0.0,0.806857,0.0,0.0017,0,0,0
EU,maximum,Logistic,descend,2100,Zala,0,0.0,0.0,0.0,0.274073,0.0,0.0006,0,0,0
EU,maximum,Logistic,descend,2100,Paris,0,0.0,0.0,0.0,0.026664,0.0,0.0001,0,0,0
EU,maximum,Logistic,descend,2100,Crimea-Karkinit,0,0.0,0.0,0.0,0.022355,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,North Carpathian,0,0.0,0.0,0.0,0.022283,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Drava,0,0.0,0.0,0.0,0.019647,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Transylvanian,0,0.0,0.0,0.0,0.016524,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Sava,0,0.0,0.0,0.0,0.015321,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Polish,0,0.0,0.0,0.0,0.013358,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2100,Baltic,0,0.0,0.0,0.0,0.008777,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Aquitaine-Bay of Biscay,8,0.0868,1550.6163,0.0001,114.680524,1.0,0.2113,650,1,80
EU,maximum,Logistic,descend,2179,Trondelag-Halten,0,0.0,0.0,0.0,82.921447,0.0,0.1528,0,0,0
EU,maximum,Logistic,descend,2179,Balearic,0,0.0,0.0,0.0,83.124782,0.0,0.1531,0,0,0
EU,maximum,Logistic,descend,2179,South Adriatic,0,0.0,0.0,0.0,45.854362,0.0,0.0845,0,0,0
EU,maximum,Logistic,descend,2179,Northwest German,0,0.0,0.0,0.0,34.246814,0.0,0.0631,0,0,0
EU,maximum,Logistic,descend,2179,Northern Aegean,0,0.0,0.0,0.0,34.162594,0.0,0.0629,0,0,0
EU,maximum,Logistic,descend,2179,More,0,0.0,0.0,0.0,28.364189,0.0,0.0523,0,0,0
EU,maximum,Logistic,descend,2179,Ionian,0,0.0,0.0,0.0,28.049785,0.0,0.0517,0,0,0
EU,maximum,Logistic,descend,2179,Northern North Sea,0,0.0,0.0,0.0,24.05076,0.0,0.0443,0,0,0
EU,maximum,Logistic,descend,2179,West Barents,0,0.0,0.0,0.0,16.208168,0.0,0.0299,0,0,0
EU,maximum,Logistic,descend,2179,Lublin,0,0.0,0.0,0.0,14.071691,0.0,0.0259,0,0,0
EU,maximum,Logistic,descend,2179,Caltanissetta,0,0.0,0.0,0.0,7.43837,0.0,0.0137,0,0,0
EU,maximum,Logistic,descend,2179,North Adriatic,0,0.0,0.0,0.0,6.379798,0.0,0.0118,0,0,0
EU,maximum,Logistic,descend,2179,Po,0,0.0,0.0,0.0,5.714596,0.0,0.0105,0,0,0
EU,maximum,Logistic,descend,2179,Moesian,0,0.0,0.0,0.0,5.148415,0.0,0.0095,0,0,0
EU,maximum,Logistic,descend,2179,Norwegian,0,0.0,0.0,0.0,4.544951,0.0,0.0084,0,0,0
EU,maximum,Logistic,descend,2179,Pannonian,0,0.0,0.0,0.0,3.86302,0.0,0.0071,0,0,0
EU,maximum,Logistic,descend,2179,Dnieper-Donets,0,0.0,0.0,0.0,2.738915,0.0,0.005,0,0,0
EU,maximum,Logistic,descend,2179,Vienna,0,0.0,0.0,0.0,0.806857,0.0,0.0015,0,0,0
EU,maximum,Logistic,descend,2179,Zala,0,0.0,0.0,0.0,0.274073,0.0,0.0005,0,0,0
EU,maximum,Logistic,descend,2179,Paris,0,0.0,0.0,0.0,0.026664,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Crimea-Karkinit,0,0.0,0.0,0.0,0.022355,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,North Carpathian,0,0.0,0.0,0.0,0.022283,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Drava,0,0.0,0.0,0.0,0.019647,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Transylvanian,0,0.0,0.0,0.0,0.016524,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Sava,0,0.0,0.0,0.0,0.015321,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Polish,0,0.0,0.0,0.0,0.013358,0.0,0.0,0,0,0
EU,maximum,Logistic,descend,2179,Baltic,0,0.0,0.0,0.0,0.008777,0.0,0.0,0,0,0
Indonesia,maximum,Gompertz,descend,2050,North Sumatra,120,47.8455,604.2472,0.0792,0.393009,1.0,1.0,441,1,110
Indonesia,maximum,Gompertz,descend,2050,East Java,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,maximum,Gompertz,descend,2100,North Sumatra,120,604.2472,604.2472,1.0,17.691119,0.7335,0.9315,441,1,110
Indonesia,maximum,Gompertz,descend,2100,East Java,50,219.4917,681.9081,0.3219,1.300815,0.2665,0.0685,210,2,90
Indonesia,maximum,Gompertz,descend,2179,North Sumatra,120,604.2472,604.2472,1.0,65.426645,0.667,0.6238,441,1,110
Indonesia,maximum,Gompertz,descend,2179,East Java,50,301.6887,681.9081,0.4424,39.464538,0.333,0.3762,210,2,90
Indonesia,maximum,Logistic,descend,2050,North Sumatra,120,47.8455,1108.2514,0.0432,0.336235,1.0,1.0,900,1,60
Indonesia,maximum,Logistic,descend,2050,East Java,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,maximum,Logistic,descend,2050,Bintuni,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,maximum,Logistic,descend,2050,Kutei,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,maximum,Logistic,descend,2100,North Sumatra,120,1108.2514,1108.2514,1.0,39.348843,0.2577,0.3223,900,1,60
Indonesia,maximum,Logistic,descend,2100,East Java,50,1514.8031,1514.8031,1.0,36.917544,0.3522,0.3024,1482,2,40
Indonesia,maximum,Logistic,descend,2100,Bintuni,22,1677.529,2037.8941,0.8232,36.140683,0.3901,0.296,2025,3,20
Indonesia,maximum,Logistic,descend,2100,Kutei,0,0.0,0.0,0.0,9.694816,0.0,0.0794,0,0,0
Indonesia,maximum,Logistic,descend,2179,North Sumatra,120,0.0734,1108.2514,0.0001,60.549834,1.0,0.3809,900,1,60
Indonesia,maximum,Logistic,descend,2179,East Java,0,0.0,0.0,0.0,49.020925,0.0,0.3083,0,0,0
Indonesia,maximum,Logistic,descend,2179,Bintuni,0,0.0,0.0,0.0,39.71752,0.0,0.2498,0,0,0
Indonesia,maximum,Logistic,descend,2179,Kutei,0,0.0,0.0,0.0,9.694816,0.0,0.061,0,0,0
Middle East,maximum,Gompertz,descend,2050,Arabian,9,276.3086,4779.6748,0.0578,2.3027,1.0,1.0,484,1,150
Middle East,maximum,Gompertz,descend,2100,Arabian,9,3307.2783,4779.6748,0.6919,87.140302,1.0,1.0,484,1,150
Middle East,maximum,Gompertz,descend,2179,Arabian,9,2169.7331,4779.6748,0.4539,349.172616,1.0,1.0,484,1,150
Middle East,maximum,Logistic,descend,2050,Arabian,9,276.3086,17834.649,0.0155,1.933807,1.0,1.0,3844,1,40
Middle East,maximum,Logistic,descend,2100,Arabian,9,7733.3013,17834.649,0.4336,399.12406,1.0,1.0,3844,1,40
Middle East,maximum,Logistic,descend,2179,Arabian,9,0.0915,17834.649,0.0,455.906963,1.0,1.0,3844,1,40
Thailand,maximum,Gompertz,descend,2050,Pattani,135,11.0684,387.4101,0.0286,0.088627,1.0,1.0,272,1,100
Thailand,maximum,Gompertz,descend,2050,Kra-Gulf of Thailand,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Thailand,maximum,Gompertz,descend,2100,Pattani,135,303.9558,387.4101,0.7846,5.999236,1.0,1.0,272,1,100
Thailand,maximum,Gompertz,descend,2100,Kra-Gulf of Thailand,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Thailand,maximum,Gompertz,descend,2179,Pattani,135,387.4101,387.4101,1.0,36.312583,0.8779,0.9072,272,1,100
Thailand,maximum,Gompertz,descend,2179,Kra-Gulf of Thailand,80,53.8919,53.8919,1.0,3.713874,0.1221,0.0928,49,2,70
Thailand,maximum,Logistic,descend,2050,Pattani,135,11.0684,660.6695,0.0168,0.077372,1.0,1.0,650,1,60
Thailand,maximum,Logistic,descend,2050,Kra-Gulf of Thailand,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Thailand,maximum,Logistic,descend,2100,Pattani,135,660.6695,660.6695,1.0,19.265272,0.902,0.9252,650,1,60
Thailand,maximum,Logistic,descend,2100,Kra-Gulf of Thailand,80,71.779,71.779,1.0,1.556892,0.098,0.0748,49,2,50
Thailand,maximum,Logistic,descend,2179,Pattani,135,0.1268,660.6695,0.0002,36.930267,1.0,0.9265,650,1,60
Thailand,maximum,Logistic,descend,2179,Kra-Gulf of Thailand,0,0.0,0.0,0.0,2.930102,0.0,0.0735,0,0,0
UK,maximum,Gompertz,descend,2050,Faroe-Shetland,55,317.2825,610.7548,0.5195,2.611318,1.0,1.0,462,1,140
UK,maximum,Gompertz,descend,2050,Central North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Gompertz,descend,2050,Moray Firth,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Gompertz,descend,2050,Wessex,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Gompertz,descend,2050,Southern North Sea,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Gompertz,descend,2050,East Midlands,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
UK,maximum,Gompertz,descend,2100,Faroe-Shetland,55,610.7548,610.7548,1.0,32.191107,0.5669,0.6354,462,1,140
UK,maximum,Gompertz,descend,2100,Central North Sea,34,199.822,199.822,1.0,8.326081,0.1855,0.1643,144,2,130
UK,maximum,Gompertz,descend,2100,Moray Firth,101,127.725,127.725,1.0,4.984084,0.1185,0.0984,100,3,120
UK,maximum,Gompertz,descend,2100,Wessex,197,72.9807,72.9807,1.0,2.739533,0.0677,0.0541,49,4,120
UK,maximum,Gompertz,descend,2100,Southern North Sea,176,52.4532,52.4532,1.0,1.926489,0.0487,0.038,49,5,120
UK,maximum,Gompertz,descend,2100,East Midlands,51,13.7121,13.7121,1.0,0.493635,0.0127,0.0097,12,6,120
UK,maximum,Gompertz,descend,2179,Faroe-Shetland,55,610.7548,610.7548,1.0,80.440738,0.5669,0.5924,462,1,140
UK,maximum,Gompertz,descend,2179,Central North Sea,34,199.822,199.822,1.0,24.112022,0.1855,0.1776,144,2,130
UK,maximum,Gompertz,descend,2179,Moray Firth,101,127.725,127.725,1.0,15.074356,0.1185,0.111,100,3,120
UK,maximum,Gompertz,descend,2179,Wessex,197,72.9807,72.9807,1.0,8.505012,0.0677,0.0626,49,4,120
UK,maximum,Gompertz,descend,2179,Southern North Sea,176,52.4532,52.4532,1.0,6.070294,0.0487,0.0447,49,5,120
