country,scenario,model,ordering,Type,is_reconstruction_target,S0_gt,C_scenario_gt,g_cap,g_original,r_original,tn_original,tp_original,rate_2050_original_mt,peak_rate_original_mt,Y_peak_original,R_peak_order_mt,Y_peak_order,whole_period_pass,years_of_shortfall,total_unmet_volume_gt
Middle East,minimum,Gompertz,descending,A,False,0.09961,4.56,0.1,0.069910832886675,0.0212304004475596,2047.8435190350808,2093.1758552053966,19.8563209947841,35.6143904855633,2093,35.6143904855633,2093.0,True,0,0.0
Middle East,minimum,Logistic,descending,A,False,0.09961,4.56,0.1,0.0598577589495565,0.0636502315123393,2069.037894568753,2089.7284382735234,19.856321000052,72.5558444103511,2090,72.5558444103511,2090.0,True,0,0.0
Middle East,policy,Gompertz,descending,A,False,0.0996099999999999,45.6,0.2,0.134419816223458,0.0305630316369441,2057.817388425935,2089.3071850387764,166.7431075146512,512.6814352730119,2089,512.6814352730119,2089.0,True,0,0.0
Middle East,policy,Logistic,descending,A,False,0.09961,45.6,0.2,0.1320670195947708,0.1304268302654183,2066.8578743228386,2076.955167143992,166.743107513408,1486.8531553047953,2077,1486.853155304795,2077.0,True,0,0.0
Middle East,reference,Gompertz,descending,A,False,0.0996099999999999,45.6,0.2,0.1358237401209281,0.0308627469986775,2057.547247254285,2088.731239079784,170.730749229642,517.7141563589747,2089,517.7141563589747,2089.0,True,0,0.0
Middle East,reference,Logistic,descending,A,False,0.09961,45.6,0.2,0.1330285000708211,0.1313194592969535,2066.607337130275,2076.635994756307,170.73074920040528,1496.1870015065667,2077,1496.1870015065667,2077.0,True,0,0.0
Middle East,us1gt,Gompertz,descending,A,False,0.0996099999999999,45.6,0.2,0.1350176385896372,0.0306907024969189,2057.70167032196,2089.0604719074186,168.43463782935288,514.8449316272515,2089,514.8449316272515,2089.0,True,0,0.0
Middle East,us1gt,Logistic,descending,A,False,0.09961,45.6,0.2,0.132477230319185,0.1308077585634751,2066.7505396548495,2076.8184279161237,168.4346378277198,1490.9981653339194,2077,1490.9981653339194,2077.0,True,0,0.0
Thailand,growth10,Gompertz,descending,A,False,0.004,10.5,0.1,0.0572426278200736,0.0116628590862233,2124.4017858117777,2206.9221732231345,1.4963879982637,42.4574815651362,2179,42.4574815651362,2179.0,True,0,0.0
Thailand,growth10,Logistic,descending,A,False,0.004,10.5,0.1,0.078428962500887,0.0783376855629586,2113.6825495421435,2130.493843971648,1.4963879973254,205.5595022219987,2130,205.5595022219987,2130.0,True,0,0.0
Thailand,ipcc_high,Gompertz,descending,A,False,0.004,10.5,0.2,0.1286930799799645,0.0253647718455681,2073.406450967268,2111.3497707802303,11.0281682389048,97.973502722853,2111,97.973502722853,2111.0,True,0,0.0
Thailand,ipcc_high,Logistic,descending,A,False,0.004,10.5,0.2,0.152442733504162,0.1472061742487422,2074.532760168483,2083.479109760447,11.028168235752801,385.93607889655453,2083,385.93607889655453,2083.0,True,0,0.0
Thailand,ipcc_low,Gompertz,descending,A,False,0.004,10.5,0.2,0.128018459293451,0.0252395031717542,2073.621885815991,2111.753525871262,10.871186187912,97.49160783775281,2112,97.4916078377528,2112.0,True,0,0.0
Thailand,ipcc_low,Logistic,descending,A,False,0.004,10.5,0.2,0.1518423906883106,0.1466655614736034,2074.696908989906,2083.6762350409085,10.8711861879106,384.7801535603611,2084,384.7801535603611,2084.0,True,0,0.0
Thailand,maximum,Gompertz,descending,A,True,0.0039999999999999,105.0,0.2,0.1053601997296973,0.0179940010985275,2105.4446704310735,2158.9304763310165,11.0683708877625,695.0598785333016,2159,441.3019850164807,2114.0,False,66,12.6015
Thailand,maximum,Logistic,descending,A,True,0.004,105.0,0.2,0.1536544977459414,0.1468701327435368,2090.314681478498,2099.2815004792305,11.0683708877601,3853.6939437737915,2099,732.448495804341,2080.0,False,40,65.1351
Thailand,minimum,Gompertz,descending,A,False,0.004,1.05,0.1,0.0731927968365412,0.0180653891174032,2071.7935354429046,2125.067984383064,1.518567005262,6.978174250654599,2125,6.978174250654599,2125.0,True,0,0.0
Thailand,minimum,Logistic,descending,A,False,0.004,1.05,0.1,0.0782424395349661,0.0797140431737293,2083.309005758482,2099.830033227313,1.5185670053648999,20.9239760736351,2100,20.9239760736351,2100.0,True,0,0.0
Thailand,policy,Gompertz,descending,A,False,0.004,10.5,0.2,0.1296186209877291,0.025536511532709,2073.114531285934,2110.8026723966123,11.2460878310223,98.63950447756551,2111,98.63950447756552,2111.0,True,0,0.0
Thailand,policy,Logistic,descending,A,False,0.004,10.5,0.2,0.1532636351592703,0.1479449461061054,2074.310383191039,2083.212058656048,11.2460878355783,388.25993797335417,2083,388.25993797335417,2083.0,True,0,0.0
Thailand,reference,Gompertz,descending,A,False,0.004,10.5,0.2,0.1285577145325257,0.0253396421706105,2073.44949774735,2111.4304464773777,10.9965437983853,97.8744572261923,2111,97.8744572261923,2111.0,True,0,0.0
Thailand,reference,Logistic,descending,A,False,0.004,10.5,0.2,0.1523224072074089,0.1470978421723958,2074.5655568859825,2083.5184951308643,10.9965437960477,385.64796806348477,2084,385.6479680634848,2084.0,True,0,0.0
Thailand,us1gt,Gompertz,descending,A,False,0.004,10.5,0.2,0.1274433425976234,0.0251326519799327,2073.807343780899,2112.101100081971,10.7385893329102,97.0804389847065,2112,97.0804389847065,2112.0,True,0,0.0
Thailand,us1gt,Logistic,descending,A,False,0.004,10.5,0.2,0.1513292648340437,0.1462032647769799,2074.838241219435,2083.8459600206106,10.738589332908798,383.7349101946213,2084,383.7349101946213,2084.0,True,0,0.0
UK,growth10,Gompertz,descending,A,False,0.11352,78.0,0.1,0.0586201917711626,0.0133065837607916,2098.715141291268,2171.0420185289126,34.7969792313986,381.8269909357975,2171,381.8269909357975,2171.0,True,0,0.0
UK,growth10,Logistic,descending,A,False,0.11352,78.0,0.1,0.0717520888374065,0.0725790854678334,2101.839851626261,2119.9849947957555,34.7969792306358,1415.2917469673366,2120,1415.2917469673366,2120.0,True,0,0.0
UK,ipcc_high,Gompertz,descending,A,False,0.11352,78.0,0.2,0.140323391353728,0.0306727155338926,2059.8103303640182,2091.187521244159,246.2195725929873,880.1266063804112,2091,880.1266063804112,2091.0,True,0,0.0
UK,ipcc_high,Logistic,descending,A,False,0.11352,78.0,0.2,0.1424384924553615,0.1394765234926933,2067.3831423426036,2076.8252897660286,246.2195726130047,2719.388496093942,2077,2719.388496093942,2077.0,True,0,0.0
UK,ipcc_low,Gompertz,descending,A,False,0.11352,78.0,0.2,0.1373602087090524,0.030064939721143,2060.4129591380447,2092.4244535579846,233.9498169633159,862.6307701932453,2092,862.6307701932453,2092.0,True,0,0.0
UK,ipcc_low,Logistic,descending,A,False,0.11352,78.0,0.2,0.1403213357811864,0.1375336975393009,2067.9112233908268,2077.4867523011035,233.9498170479917,2678.904528162542,2077,2678.904528162542,2077.0,True,0,0.0
UK,maximum,Gompertz,descending,A,True,0.11352,780.0,0.2,0.1174169495554296,0.0217199786082079,2085.99938284297,2130.3099076128015,317.2824862370014,6232.31869365677,2130,1077.4478907394837,2065.0,False,115,417.3308
UK,maximum,Logistic,descending,A,True,0.11352,780.0,0.2,0.1534317462550065,0.1473931216029962,2081.0062249721905,2089.941227383443,317.28248623743923,28741.119511334047,2090,1973.5459411942415,2063.0,False,55,644.8502
UK,minimum,Gompertz,descending,A,False,0.11352,7.8,0.1,0.0715471110401261,0.0205679194331808,2053.3253878102146,2100.1178528062896,27.2570638236993,59.0186411869363,2100,59.0186411869363,2100.0,True,0,0.0
UK,minimum,Logistic,descending,A,False,0.11352,7.8,0.1,0.0647504125318128,0.0679635846950127,2072.644620698191,2092.0220255663226,27.2570638168767,132.5289159119423,2092,132.5289159119423,2092.0,True,0,0.0
UK,policy,Gompertz,descending,B_fixed,False,0.11352,78.0,0.2,0.1216215705522076,0.02681002517544,2064.105293719176,2100.003195486194,174.9999999999128,769.3028493647477,2100,769.3028493647477,2100.0,True,0,0.0
UK,policy,Logistic,descending,B_fixed,False,0.11352,78.0,0.2,0.128574991286258,0.1266886126229361,2071.156585609612,2081.5518205850276,174.9999999999457,2468.4379242147106,2082,2468.4379242147106,2082.0,True,0,0.0
UK,reference,Gompertz,descending,A,False,0.11352,78.0,0.2,0.1382479599817268,0.0302471915867751,2060.2297084542115,2092.0483203527124,237.5866400907862,867.9300276963976,2092,867.9300276963976,2092.0,True,0,0.0
UK,reference,Logistic,descending,A,False,0.11352,78.0,0.2,0.1409586709564433,0.1381189325518559,2067.7505866490915,2077.2855423035626,237.5866401370047,2692.2721463781327,2077,2692.2721463781327,2077.0,True,0,0.0
UK,us1gt,Gompertz,descending,A,False,0.11352,78.0,0.2,0.1394962505401024,0.0305032204446577,2059.975975319912,2091.5275176190385,242.7570826781009,875.1871366709721,2092,875.1871366709721,2092.0,True,0,0.0
UK,us1gt,Logistic,descending,A,False,0.11352,78.0,0.2,0.1418504273836636,0.1389372421980429,2067.528244038029,2077.007040911279,242.75708270619901,2709.2755746927464,2077,2709.2755746927464,2077.0,True,0,0.0
US,growth10,Gompertz,descending,A,False,1.3554299999999992,506.0,0.1,0.06161042397237,0.0147698973029479,2085.269250113148,2150.4304107074818,401.3371362482574,2749.316359847258,2150,2749.316359847258,2150.0,True,0,0.0
US,growth10,Logistic,descending,A,False,1.35543,506.0,0.1,0.0705309893411032,0.0718170867405637,2094.0902872074785,2112.427955256898,401.3371361770735,9082.716398834757,2112,9082.716398834757,2112.0,True,0,0.0
US,ipcc_high,Gompertz,descending,B_fixed,False,1.3554299999999992,506.0,0.2,0.1749035880901575,0.0398197116225663,2050.5004284290076,2074.6699568083586,3723.884799845006,7411.68245084547,2075,7411.68245084547,2075.0,True,0,0.0
US,ipcc_high,Logistic,descending,B_fixed,False,1.35543,506.0,0.2,0.1534335068964013,0.150413482189524,2060.6008321102995,2069.356416235833,3723.884799546622,19013.64086949725,2069,19013.64086949725,2069.0,True,0,0.0
US,maximum,Gompertz,descending,A,True,1.355429999999999,5060.0,0.2,0.1220334706652492,0.0235082646877914,2078.6958534930272,2119.635653299647,3582.0526651193995,43758.328263430296,2120,8107.731954429266,2060.0,False,120,2905.4499
US,maximum,Logistic,descending,A,True,1.3554299999999997,5060.0,0.2,0.1508109959996168,0.1454603267486698,2077.489080804172,2086.542806492553,3582.0526651190526,183804.01010877168,2087,15287.607997705769,2061.0,False,52,4039.848
US,minimum,Gompertz,descending,A,False,1.3554299999999997,50.6,0.1,0.0669247756672011,0.0209514553940454,2045.464519708076,2091.4004049255173,233.4221198791761,389.9912891308695,2091,389.9912891308695,2091.0,True,0,0.0
US,minimum,Logistic,descending,A,False,1.35543,50.6,0.1,0.0560280029155113,0.0600638522152652,2067.888386770288,2089.8143513621844,233.42211992922952,759.784112441692,2090,759.784112441692,2090.0,True,0,0.0
US,policy,Gompertz,descending,B_fixed,False,1.3554299999999992,506.0,0.2,0.0960328684681814,0.0226530411645671,2066.035830344006,2108.5212363046235,999.9999999999992,4216.548494438683,2109,4216.548494438683,2109.0,True,0,0.0
US,policy,Logistic,descending,B_fixed,False,1.35543,506.0,0.2,0.1008060913944356,0.101203595327298,2075.4803774581474,2088.493333101331,1000.0000000000009,12794.28003335072,2088,12794.28003335072,2088.0,True,0,0.0
US,reference,Gompertz,descending,A,False,1.3554299999999992,506.0,0.2,0.1338223118867548,0.0310270990884811,2056.3099410568225,2087.328749723873,2070.188496810756,5775.2998562244975,2087,5775.2998562244975,2087.0,True,0,0.0
US,reference,Logistic,descending,A,False,1.35543,506.0,0.2,0.1285468048613464,0.127429030312219,2066.120322852098,2076.4551570237,2070.188496809105,16106.223101272974,2076,16106.223101272974,2076.0,True,0,0.0
US,us1gt,Gompertz,descending,B_fixed,False,1.3554299999999992,506.0,0.2,0.0960328684681814,0.0226530411645671,2066.035830344006,2108.5212363046235,999.9999999999992,4216.548494438683,2109,4216.548494438683,2109.0,True,0,0.0
US,us1gt,Logistic,descending,B_fixed,False,1.35543,506.0,0.2,0.1008060913944356,0.101203595327298,2075.4803774581474,2088.493333101331,1000.0000000000009,12794.28003335072,2088,12794.28003335072,2088.0,True,0,0.0
