country,scenario,model,ordering,year,curve_kind,rate_mt_yr,cum_gt
China,ipcc_low,Gompertz,descending,2119,screened_envelope,1923.0862786421649,58.242295124162084
China,ipcc_low,Gompertz,descending,2120,screened_envelope,1952.688784812812,60.16538140280425
China,ipcc_low,Gompertz,descending,2121,screened_envelope,1953.995575581824,62.118070187617064
China,ipcc_low,Gompertz,descending,2122,screened_envelope,1953.995575581824,64.07206576319888
China,ipcc_low,Gompertz,descending,2123,screened_envelope,1953.995575581824,66.0260613387807
China,ipcc_low,Gompertz,descending,2124,screened_envelope,1953.995575581824,67.98005691436254
China,ipcc_low,Gompertz,descending,2125,screened_envelope,1953.995575581824,69.93405248994436
China,ipcc_low,Gompertz,descending,2126,screened_envelope,1953.995575581824,71.88804806552619
China,ipcc_low,Gompertz,descending,2127,screened_envelope,1953.995575581824,73.84204364110802
China,ipcc_low,Gompertz,descending,2128,screened_envelope,1953.995575581824,75.79603921668985
China,ipcc_low,Gompertz,descending,2129,screened_envelope,1953.995575581824,77.75003479227168
China,ipcc_low,Gompertz,descending,2130,screened_envelope,1953.995575581824,79.7040303678535
China,ipcc_low,Gompertz,descending,2131,screened_envelope,1953.995575581824,81.65802594343533
China,ipcc_low,Gompertz,descending,2132,screened_envelope,1953.995575581824,83.61202151901716
China,ipcc_low,Gompertz,descending,2133,screened_envelope,1953.995575581824,85.56601709459899
China,ipcc_low,Gompertz,descending,2134,screened_envelope,1953.995575581824,87.52001267018082
China,ipcc_low,Gompertz,descending,2135,screened_envelope,1953.995575581824,89.47400824576265
China,ipcc_low,Gompertz,descending,2136,screened_envelope,1953.995575581824,91.42800382134448
China,ipcc_low,Gompertz,descending,2137,screened_envelope,1953.995575581824,93.3819993969263
China,ipcc_low,Gompertz,descending,2138,screened_envelope,1953.995575581824,95.33599497250813
China,ipcc_low,Gompertz,descending,2139,screened_envelope,1953.995575581824,97.28999054808996
China,ipcc_low,Gompertz,descending,2140,screened_envelope,1953.995575581824,99.24398612367179
China,ipcc_low,Gompertz,descending,2141,screened_envelope,1953.995575581824,101.19798169925362
China,ipcc_low,Gompertz,descending,2142,screened_envelope,1953.995575581824,103.15197727483545
China,ipcc_low,Gompertz,descending,2143,screened_envelope,1953.995575581824,105.10597285041727
China,ipcc_low,Gompertz,descending,2144,screened_envelope,1953.995575581824,107.0599684259991
China,ipcc_low,Gompertz,descending,2145,screened_envelope,1953.995575581824,109.01396400158093
China,ipcc_low,Gompertz,descending,2146,screened_envelope,1953.995575581824,110.96795957716276
China,ipcc_low,Gompertz,descending,2147,screened_envelope,1953.995575581824,112.92195515274459
China,ipcc_low,Gompertz,descending,2148,screened_envelope,1953.995575581824,114.87595072832642
China,ipcc_low,Gompertz,descending,2149,screened_envelope,1953.995575581824,116.82994630390824
China,ipcc_low,Gompertz,descending,2150,screened_envelope,1953.995575581824,118.78394187949007
China,ipcc_low,Gompertz,descending,2151,screened_envelope,1953.995575581824,120.7379374550719
China,ipcc_low,Gompertz,descending,2152,screened_envelope,1953.995575581824,122.69193303065373
China,ipcc_low,Gompertz,descending,2153,screened_envelope,1953.995575581824,124.64592860623556
China,ipcc_low,Gompertz,descending,2154,screened_envelope,1953.995575581824,126.59992418181739
China,ipcc_low,Gompertz,descending,2155,screened_envelope,1953.995575581824,128.55391975739923
China,ipcc_low,Gompertz,descending,2156,screened_envelope,1953.995575581824,130.50791533298104
China,ipcc_low,Gompertz,descending,2157,screened_envelope,1953.995575581824,132.46191090856286
China,ipcc_low,Gompertz,descending,2158,screened_envelope,1953.995575581824,134.41590648414467
China,ipcc_low,Gompertz,descending,2159,screened_envelope,1953.995575581824,136.36990205972648
China,ipcc_low,Gompertz,descending,2160,screened_envelope,1953.995575581824,138.3238976353083
China,ipcc_low,Gompertz,descending,2161,screened_envelope,1953.995575581824,140.2778932108901
China,ipcc_low,Gompertz,descending,2162,screened_envelope,1953.995575581824,142.23188878647193
China,ipcc_low,Gompertz,descending,2163,screened_envelope,1953.995575581824,144.18588436205374
China,ipcc_low,Gompertz,descending,2164,screened_envelope,1953.995575581824,146.13987993763556
China,ipcc_low,Gompertz,descending,2165,screened_envelope,1953.995575581824,148.09387551321737
China,ipcc_low,Gompertz,descending,2166,screened_envelope,1953.995575581824,150.04787108879918
China,ipcc_low,Gompertz,descending,2167,screened_envelope,1953.995575581824,152.001866664381
China,ipcc_low,Gompertz,descending,2168,screened_envelope,1953.995575581824,153.9558622399628
China,ipcc_low,Gompertz,descending,2169,screened_envelope,1953.995575581824,155.90985781554463
China,ipcc_low,Gompertz,descending,2170,screened_envelope,1953.995575581824,157.86385339112644
China,ipcc_low,Gompertz,descending,2171,screened_envelope,1953.995575581824,159.81784896670825
China,ipcc_low,Gompertz,descending,2172,screened_envelope,1953.995575581824,161.77184454229007
China,ipcc_low,Gompertz,descending,2173,screened_envelope,1953.995575581824,163.72584011787188
China,ipcc_low,Gompertz,descending,2174,screened_envelope,1953.995575581824,165.6798356934537
China,ipcc_low,Gompertz,descending,2175,screened_envelope,1953.995575581824,167.6338312690355
China,ipcc_low,Gompertz,descending,2176,screened_envelope,1953.995575581824,169.58782684461733
China,ipcc_low,Gompertz,descending,2177,screened_envelope,1953.995575581824,171.54182242019914
China,ipcc_low,Gompertz,descending,2178,screened_envelope,1953.995575581824,173.49581799578095
China,ipcc_low,Gompertz,descending,2179,screened_envelope,1953.995575581824,175.44981357136277
China,ipcc_low,Gompertz,descending,2030,reconstructed,10.346361632177665,0.06987
China,ipcc_low,Gompertz,descending,2031,reconstructed,11.771835991938124,0.08021636163217767
China,ipcc_low,Gompertz,descending,2032,reconstructed,13.359255645030043,0.09198819762411578
China,ipcc_low,Gompertz,descending,2033,reconstructed,15.1224254872328,0.10534745326914582
China,ipcc_low,Gompertz,descending,2034,reconstructed,17.075800091738273,0.12046987875637863
China,ipcc_low,Gompertz,descending,2035,reconstructed,19.234461373495236,0.13754567884811691
China,ipcc_low,Gompertz,descending,2036,reconstructed,21.614090513221033,0.15678014022161213
China,ipcc_low,Gompertz,descending,2037,reconstructed,24.230934059042536,0.17839423073483318
China,ipcc_low,Gompertz,descending,2038,reconstructed,27.10176417871646,0.2026251647938757
China,ipcc_low,Gompertz,descending,2039,reconstructed,30.24383309236799,0.22972692897259217
China,ipcc_low,Gompertz,descending,2040,reconstructed,33.674821773938184,0.25997076206496017
China,ipcc_low,Gompertz,descending,2041,reconstructed,37.412783068284796,0.2936455838388984
China,ipcc_low,Gompertz,descending,2042,reconstructed,41.47607942935726,0.33105836690718315
China,ipcc_low,Gompertz,descending,2043,reconstructed,45.88331554229818,0.3725344463365404
China,ipcc_low,Gompertz,descending,2044,reconstructed,50.65326614794888,0.4184177618788386
China,ipcc_low,Gompertz,descending,2045,reconstructed,55.80479944132593,0.46907102802678746
China,ipcc_low,Gompertz,descending,2046,reconstructed,61.35679646549916,0.5248758274681135
China,ipcc_low,Gompertz,descending,2047,reconstructed,67.32806696829843,0.5862326239336125
China,ipcc_low,Gompertz,descending,2048,reconstructed,73.73726223082492,0.6535606909019109
China,ipcc_low,Gompertz,descending,2049,reconstructed,80.60278541333024,0.7272979531327358
China,ipcc_low,Gompertz,descending,2050,reconstructed,87.94269999521846,0.807900738546066
China,ipcc_low,Gompertz,descending,2051,reconstructed,95.77463691135806,0.8958434385412845
China,ipcc_low,Gompertz,descending,2052,reconstructed,104.11570100629882,0.9916180754526425
China,ipcc_low,Gompertz,descending,2053,reconstructed,112.98237744117401,1.0957337764589414
China,ipcc_low,Gompertz,descending,2054,reconstructed,122.39043869494299,1.2087161539001154
China,ipcc_low,Gompertz,descending,2055,reconstructed,132.3548528021647,1.3311065925950585
China,ipcc_low,Gompertz,descending,2056,reconstructed,142.88969346376877,1.4634614453972232
China,ipcc_low,Gompertz,descending,2057,reconstructed,154.00805265545196,1.606351138860992
China,ipcc_low,Gompertz,descending,2058,reconstructed,165.7219563405901,1.7603591915164438
China,ipcc_low,Gompertz,descending,2059,reconstructed,178.0422838712254,1.9260811478570339
China,ipcc_low,Gompertz,descending,2060,reconstructed,190.97869163211104,2.104123431728259
China,ipcc_low,Gompertz,descending,2061,reconstructed,204.53954144938126,2.29510212336037
China,ipcc_low,Gompertz,descending,2062,reconstructed,218.7318342476263,2.4996416648097513
China,ipcc_low,Gompertz,descending,2063,reconstructed,233.56114939748343,2.7183734990573774
China,ipcc_low,Gompertz,descending,2064,reconstructed,249.03159015083307,2.951934648454861
China,ipcc_low,Gompertz,descending,2065,reconstructed,265.14573551286577,3.200966238605694
China,ipcc_low,Gompertz,descending,2066,reconstructed,281.9045988502216,3.4661119741185598
China,ipcc_low,Gompertz,descending,2067,reconstructed,299.3075934826737,3.7480165729687815
China,ipcc_low,Gompertz,descending,2068,reconstructed,317.35250545298777,4.047324166451456
China,ipcc_low,Gompertz,descending,2069,reconstructed,336.0354736162152,4.364676671904443
China,ipcc_low,Gompertz,descending,2070,reconstructed,355.3509771362884,4.700712145520659
China,ipcc_low,Gompertz,descending,2071,reconstructed,375.2918304249299,5.056063122656948
China,ipcc_low,Gompertz,descending,2072,reconstructed,395.8491855060186,5.431354953081877
China,ipcc_low,Gompertz,descending,2073,reconstructed,417.012541738178,5.827204138587896
China,ipcc_low,Gompertz,descending,2074,reconstructed,438.7697627798488,6.244216680326074
China,ipcc_low,Gompertz,descending,2075,reconstructed,461.10710063488233,6.682986443105923
China,ipcc_low,Gompertz,descending,2076,reconstructed,484.00922657309457,7.144093543740805
China,ipcc_low,Gompertz,descending,2077,reconstructed,507.4592686795175,7.6281027703139
China,ipcc_low,Gompertz,descending,2078,reconstructed,531.4388557485644,8.135562038993417
China,ipcc_low,Gompertz,descending,2079,reconstructed,555.9281672051736,8.667000894741982
China,ipcc_low,Gompertz,descending,2080,reconstructed,580.9059887043757,9.222929061947156
China,ipcc_low,Gompertz,descending,2081,reconstructed,606.3497730337725,9.80383505065153
China,ipcc_low,Gompertz,descending,2082,reconstructed,632.2357059201807,10.410184823685302
China,ipcc_low,Gompertz,descending,2083,reconstructed,658.5387763222251,11.042420529605483
China,ipcc_low,Gompertz,descending,2084,reconstructed,685.2328507749639,11.700959305927707
China,ipcc_low,Gompertz,descending,2085,reconstructed,712.2907513406262,12.386192156702672
China,ipcc_low,Gompertz,descending,2086,reconstructed,739.6843367112027,13.098482908043298
China,ipcc_low,Gompertz,descending,2087,reconstructed,767.3845860038184,13.838167244754501
China,ipcc_low,Gompertz,descending,2088,reconstructed,795.3616847884049,14.60555183075832
China,ipcc_low,Gompertz,descending,2089,reconstructed,823.5851128890395,15.400913515546724
China,ipcc_low,Gompertz,descending,2090,reconstructed,852.0237335052161,16.224498628435764
China,ipcc_low,Gompertz,descending,2091,reconstructed,880.6458832071143,17.07652236194098
China,ipcc_low,Gompertz,descending,2092,reconstructed,909.4194623693566,17.957168245148097
China,ipcc_low,Gompertz,descending,2093,reconstructed,938.3120256206577,18.866587707517454
China,ipcc_low,Gompertz,descending,2094,reconstructed,967.2908719018476,19.80489973313811
China,ipcc_low,Gompertz,descending,2095,reconstructed,996.3231337418395,20.77219060503996
China,ipcc_low,Gompertz,descending,2096,reconstructed,1025.3758653799293,21.7685137387818
China,ipcc_low,Gompertz,descending,2097,reconstructed,1054.41612938313,22.793889604161727
China,ipcc_low,Gompertz,descending,2098,reconstructed,1083.411081428825,23.84830573354486
China,ipcc_low,Gompertz,descending,2099,reconstructed,1112.3280529456563,24.931716814973683
China,ipcc_low,Gompertz,descending,2100,reconstructed,1141.1346313289862,26.04404486791934
China,ipcc_low,Gompertz,descending,2101,reconstructed,1169.7987374713018,27.185179499248324
China,ipcc_low,Gompertz,descending,2102,reconstructed,1198.2887003723474,28.354978236719624
China,ipcc_low,Gompertz,descending,2103,reconstructed,1226.573328618371,29.553266937091973
China,ipcc_low,Gompertz,descending,2104,reconstructed,1254.6219785444998,30.779840265710344
China,ipcc_low,Gompertz,descending,2105,reconstructed,1282.4046189186804,32.03446224425484
China,ipcc_low,Gompertz,descending,2106,reconstructed,1309.8918920097772,33.31686686317352
China,ipcc_low,Gompertz,descending,2107,reconstructed,1337.0551709260474,34.6267587551833
China,ipcc_low,Gompertz,descending,2108,reconstructed,1363.8666131332895,35.96381392610935
China,ipcc_low,Gompertz,descending,2109,reconstructed,1390.29921008427,37.32768053924264
China,ipcc_low,Gompertz,descending,2110,reconstructed,1416.326832912579,38.717979749326915
China,ipcc_low,Gompertz,descending,2111,reconstructed,1441.9242741646362,40.134306582239496
China,ipcc_low,Gompertz,descending,2112,reconstructed,1467.067285563189,41.57623085640413
China,ipcc_low,Gompertz,descending,2113,reconstructed,1491.732611814218,43.04329814196732
China,ipcc_low,Gompertz,descending,2114,reconstructed,1515.8980204865804,44.53503075378154
China,ipcc_low,Gompertz,descending,2115,reconstructed,1539.542328010072,46.05092877426812
China,ipcc_low,Gompertz,descending,2116,reconstructed,1562.6454218526912,47.590471102278194
China,ipcc_low,Gompertz,descending,2117,reconstructed,1585.1882789518515,49.15311652413089
China,ipcc_low,Gompertz,descending,2118,reconstructed,1607.152980487026,50.73830480308274
China,ipcc_low,Gompertz,descending,2119,reconstructed,1628.5227230928663,52.34545778356977
China,ipcc_low,Gompertz,descending,2120,reconstructed,1649.281826622186,53.973980506662635
China,ipcc_low,Gompertz,descending,2121,reconstructed,1669.4157385774058,55.62326233328482
China,ipcc_low,Gompertz,descending,2122,reconstructed,1688.911035337098,57.29267807186223
China,ipcc_low,Gompertz,descending,2123,reconstructed,1707.755420311179,58.981589107199326
China,ipcc_low,Gompertz,descending,2124,reconstructed,1725.9377191641836,60.68934452751051
China,ipcc_low,Gompertz,descending,2125,reconstructed,1743.4478722508138,62.41528224667469
China,ipcc_low,Gompertz,descending,2126,reconstructed,1760.2769244118117,64.1587301189255
China,ipcc_low,Gompertz,descending,2127,reconstructed,1776.4170122810178,65.91900704333732
China,ipcc_low,Gompertz,descending,2128,reconstructed,1791.861349256474,67.69542405561833
China,ipcc_low,Gompertz,descending,2129,reconstructed,1806.6042082895049,69.48728540487481
China,ipcc_low,Gompertz,descending,2130,reconstructed,1820.6409026460506,71.29388961316431
China,ipcc_low,Gompertz,descending,2131,reconstructed,1833.9677647940748,73.11453051581036
China,ipcc_low,Gompertz,descending,2132,reconstructed,1846.5821235697629,74.94849828060444
China,ipcc_low,Gompertz,descending,2133,reconstructed,1858.482279773476,76.7950804041742
China,ipcc_low,Gompertz,descending,2134,reconstructed,1869.6674803440915,78.65356268394767
China,ipcc_low,Gompertz,descending,2135,reconstructed,1880.1378912575228,80.52323016429176
China,ipcc_low,Gompertz,descending,2136,reconstructed,1889.8945692918544,82.40336805554928
China,ipcc_low,Gompertz,descending,2137,reconstructed,1898.9394327978248,84.29326262484113
China,ipcc_low,Gompertz,descending,2138,reconstructed,1907.2752316092287,86.19220205763897
China,ipcc_low,Gompertz,descending,2139,reconstructed,1914.9055162233974,88.0994772892482
China,ipcc_low,Gompertz,descending,2140,reconstructed,1921.8346063771835,90.0143828054716
China,ipcc_low,Gompertz,descending,2141,reconstructed,1928.0675591389236,91.93621741184879
China,ipcc_low,Gompertz,descending,2142,reconstructed,1933.610136631719,93.86428497098771
China,ipcc_low,Gompertz,descending,2143,reconstructed,1938.4687734980555,95.79789510761942
China,ipcc_low,Gompertz,descending,2144,reconstructed,1942.6505442104035,97.73636388111748
China,ipcc_low,Gompertz,descending,2145,reconstructed,1946.163130326915,99.67901442532789
China,ipcc_low,Gompertz,descending,2146,reconstructed,1949.0147877858215,101.6251775556548
China,ipcc_low,Gompertz,descending,2147,reconstructed,1951.214314326564,103.57419234344063
China,ipcc_low,Gompertz,descending,2148,reconstructed,1952.7710171201484,105.52540665776719
China,ipcc_low,Gompertz,descending,2149,reconstructed,1953.6946806857147,107.47817767488733
China,ipcc_low,Gompertz,descending,2150,reconstructed,1953.995535164837,109.43187235557305
China,ipcc_low,Gompertz,descending,2151,reconstructed,1953.6842250197299,111.38586789073788
China,ipcc_low,Gompertz,descending,2152,reconstructed,1952.7717782162429,113.33955211575761
China,ipcc_low,Gompertz,descending,2153,reconstructed,1951.2695759473754,115.29232389397386
China,ipcc_low,Gompertz,descending,2154,reconstructed,1949.1893229480322,117.24359346992124
China,ipcc_low,Gompertz,descending,2155,reconstructed,1946.5430184468241,119.19278279286927
China,ipcc_low,Gompertz,descending,2156,reconstructed,1943.3429277960424,121.13932581131608
China,ipcc_low,Gompertz,descending,2157,reconstructed,1939.6015548163173,123.08266873911212
China,ipcc_low,Gompertz,descending,2158,reconstructed,1935.3316148881202,125.02227029392844
China,ipcc_low,Gompertz,descending,2159,reconstructed,1930.5460088180353,126.95760190881656
China,ipcc_low,Gompertz,descending,2160,reconstructed,1925.2577975037043,128.8881479176346
China,ipcc_low,Gompertz,descending,2161,reconstructed,1919.4801774174903,130.81340571513832
China,ipcc_low,Gompertz,descending,2162,reconstructed,1913.2264569252752,132.7328858925558
China,ipcc_low,Gompertz,descending,2163,reconstructed,1906.5100334533067,134.6461123494811
China,ipcc_low,Gompertz,descending,2164,reconstructed,1899.3443715127626,136.5526223829344
China,ipcc_low,Gompertz,descending,2165,reconstructed,1891.7429815886028,138.45196675444717
China,ipcc_low,Gompertz,descending,2166,reconstructed,1883.719399896371,140.34370973603578
China,ipcc_low,Gompertz,descending,2167,reconstructed,1875.2871690079098,142.22742913593214
China,ipcc_low,Gompertz,descending,2168,reconstructed,1866.4598193444128,144.10271630494006
China,ipcc_low,Gompertz,descending,2169,reconstructed,1857.2508515328839,145.96917612428447
China,ipcc_low,Gompertz,descending,2170,reconstructed,1847.6737196198958,147.82642697581736
China,ipcc_low,Gompertz,descending,2171,reconstructed,1837.7418151345385,149.67410069543726
China,ipcc_low,Gompertz,descending,2172,reconstructed,1827.4684519905911,151.5118425105718
China,ipcc_low,Gompertz,descending,2173,reconstructed,1816.8668522162757,153.3393109625624
China,ipcc_low,Gompertz,descending,2174,reconstructed,1805.9501324984217,155.15617781477866
China,ipcc_low,Gompertz,descending,2175,reconstructed,1794.7312915264795,156.96212794727708
China,ipcc_low,Gompertz,descending,2176,reconstructed,1783.2231981205891,158.75685923880357
China,ipcc_low,Gompertz,descending,2177,reconstructed,1771.4385801268022,160.54008243692417
China,ipcc_low,Gompertz,descending,2178,reconstructed,1759.3900140615804,162.31152101705098
China,ipcc_low,Gompertz,descending,2179,reconstructed,1747.0899154868398,164.07091103111256
China,ipcc_low,Logistic,descending,2030,original,8.269355168015139,0.06987
China,ipcc_low,Logistic,descending,2031,original,9.308118043910273,0.07813935516801514
China,ipcc_low,Logistic,descending,2032,original,10.47730874273938,0.08744747321192542
China,ipcc_low,Logistic,descending,2033,original,11.793288559862042,0.0979247819546648
China,ipcc_low,Logistic,descending,2034,original,13.27446711503853,0.10971807051452684
China,ipcc_low,Logistic,descending,2035,original,14.941557696303782,0.12299253762956537
China,ipcc_low,Logistic,descending,2036,original,16.817864142854454,0.13793409532586914
China,ipcc_low,Logistic,descending,2037,original,18.92960308421054,0.1547519594687236
China,ipcc_low,Logistic,descending,2038,original,21.3062657937994,0.17368156255293415
China,ipcc_low,Logistic,descending,2039,original,23.9810244011234,0.19498782834673356
China,ipcc_low,Logistic,descending,2040,original,26.991187740778194,0.21896885274785693
China,ipcc_low,Logistic,descending,2041,original,30.37871270141666,0.24596004048863512
China,ipcc_low,Logistic,descending,2042,original,34.190777575375854,0.2763387531900518
China,ipcc_low,Logistic,descending,2043,original,38.48042460131879,0.31052953076542766
China,ipcc_low,Logistic,descending,2044,original,43.30727963785718,0.3490099553667464
China,ipcc_low,Logistic,descending,2045,original,48.73835770392902,0.3923172350046036
China,ipcc_low,Logistic,descending,2046,original,54.8489639674946,0.4410555927085326
China,ipcc_low,Logistic,descending,2047,original,61.723700650411615,0.49590455667602723
China,ipcc_low,Logistic,descending,2048,original,69.45759123231484,0.5576282573264388
China,ipcc_low,Logistic,descending,2049,original,78.15733426239069,0.6270858485587537
China,ipcc_low,Logistic,descending,2050,original,87.9427000000461,0.7052431828211444
China,ipcc_low,Logistic,descending,2051,original,98.94808396891165,0.7931858828211905
China,ipcc_low,Logistic,descending,2052,original,111.32423227626957,0.8921339667901022
China,ipcc_low,Logistic,descending,2053,original,125.24015415896983,1.0034581990663718
China,ipcc_low,Logistic,descending,2054,original,140.88523758434422,1.1286983532253416
China,ipcc_low,Logistic,descending,2055,original,158.47158375267333,1.2695835908096857
China,ipcc_low,Logistic,descending,2056,original,178.2365758773203,1.428055174562359
China,ipcc_low,Logistic,descending,2057,original,200.44569648204347,1.6062917504396794
China,ipcc_low,Logistic,descending,2058,original,225.3956054272201,1.806737446921723
China,ipcc_low,Logistic,descending,2059,original,253.41748767518175,2.032133052348943
China,ipcc_low,Logistic,descending,2060,original,284.88067507777623,2.2855505400241247
China,ipcc_low,Logistic,descending,2061,original,320.1965397825203,2.570431215101901
China,ipcc_low,Logistic,descending,2062,original,359.8226476768047,2.890627754884421
China,ipcc_low,Logistic,descending,2063,original,404.26714798120474,3.250450402561226
China,ipcc_low,Logistic,descending,2064,original,454.09335889702953,3.6547175505424305
China,ipcc_low,Logistic,descending,2065,original,509.9244882080778,4.10881090943946
China,ipcc_low,Logistic,descending,2066,original,572.4484008888154,4.618735397647537
China,ipcc_low,Logistic,descending,2067,original,642.4223118997901,5.191183798536352
China,ipcc_low,Logistic,descending,2068,original,720.6772401563311,5.8336061104361425
China,ipcc_low,Logistic,descending,2069,original,808.1220077631698,6.554283350592474
China,ipcc_low,Logistic,descending,2070,original,905.7465056419035,7.362405358355644
China,ipcc_low,Logistic,descending,2071,original,1014.6238713951035,8.268151863997547
China,ipcc_low,Logistic,descending,2072,original,1135.9111367267055,9.28277573539265
China,ipcc_low,Logistic,descending,2073,original,1270.8477996533697,10.418686872119357
China,ipcc_low,Logistic,descending,2074,original,1420.7516617736146,11.689534671772726
China,ipcc_low,Logistic,descending,2075,original,1587.0111452183196,13.110286333546341
China,ipcc_low,Logistic,descending,2076,original,1771.0731720129168,14.69729747876466
China,ipcc_low,Logistic,descending,2077,original,1974.425557936873,16.46837065077758
China,ipcc_low,Logistic,descending,2078,original,2198.5727551483214,18.44279620871445
China,ipcc_low,Logistic,descending,2079,original,2445.003689612363,20.641368963862774
China,ipcc_low,Logistic,descending,2080,original,2715.15040375774,23.086372653475138
China,ipcc_low,Logistic,descending,2081,original,3010.3362619305735,25.801523057232878
China,ipcc_low,Logistic,descending,2082,original,3331.71264366283,28.81185931916345
China,ipcc_low,Logistic,descending,2083,original,3680.183381727978,32.14357196282628
China,ipcc_low,Logistic,descending,2084,original,4056.316746859749,35.82375534455426
China,ipcc_low,Logistic,descending,2085,original,4460.245586730095,39.88007209141401
China,ipcc_low,Logistic,descending,2086,original,4891.557332651944,44.3403176781441
China,ipcc_low,Logistic,descending,2087,original,5349.177012633111,49.231875010796045
China,ipcc_low,Logistic,descending,2088,original,5831.248137456422,54.58105202342916
China,ipcc_low,Logistic,descending,2089,original,6335.018287372457,60.41230016088558
China,ipcc_low,Logistic,descending,2090,original,6856.738278807561,66.74731844825803
China,ipcc_low,Logistic,descending,2091,original,7391.585705202312,73.60405672706558
China,ipcc_low,Logistic,descending,2092,original,7933.6251061406465,80.9956424322679
China,ipcc_low,Logistic,descending,2093,original,8475.817632104297,88.92926753840855
China,ipcc_low,Logistic,descending,2094,original,9010.09241243709,97.40508517051285
China,ipcc_low,Logistic,descending,2095,original,9527.489512425884,106.41517758294994
China,ipcc_low,Logistic,descending,2096,original,10018.380128054292,115.94266709537582
China,ipcc_low,Logistic,descending,2097,original,10472.763507626958,125.96104722343011
China,ipcc_low,Logistic,descending,2098,original,10880.632349755046,136.4338107310571
China,ipcc_low,Logistic,descending,2099,original,11232.389850892327,147.31444308081214
China,ipcc_low,Logistic,descending,2100,original,11519.293280153104,158.54683293170447
China,ipcc_low,Logistic,descending,2101,original,11733.892300982776,170.06612621185758
China,ipcc_low,Logistic,descending,2102,original,11870.426596124114,181.80001851284035
China,ipcc_low,Logistic,descending,2103,original,11925.147741969613,193.67044510896446
China,ipcc_low,Logistic,descending,2104,original,11896.535186950205,205.59559285093408
China,ipcc_low,Logistic,descending,2105,original,11785.385297359257,217.4921280378843
China,ipcc_low,Logistic,descending,2106,original,11594.764618611083,229.27751333524355
China,ipcc_low,Logistic,descending,2107,original,11329.83201094345,240.87227795385465
China,ipcc_low,Logistic,descending,2108,original,10997.547129184315,252.2021099647981
China,ipcc_low,Logistic,descending,2109,original,10606.29294661736,263.1996570939824
China,ipcc_low,Logistic,descending,2110,original,10165.446324000639,273.8059500405998
China,ipcc_low,Logistic,descending,2111,original,9684.932417529282,283.9713963646004
China,ipcc_low,Logistic,descending,2112,original,9174.79623755334,293.6563287821297
China,ipcc_low,Logistic,descending,2113,original,8644.818813700847,302.83112501968304
China,ipcc_low,Logistic,descending,2114,original,8104.197488953925,311.4759438333839
China,ipcc_low,Logistic,descending,2115,original,7561.301241777179,319.5801413223378
China,ipcc_low,Logistic,descending,2116,original,7023.503833821905,327.141442564115
China,ipcc_low,Logistic,descending,2117,original,6497.09086989568,334.1649463979369
China,ipcc_low,Logistic,descending,2118,original,5987.232002095186,340.66203726783255
China,ipcc_low,Logistic,descending,2119,original,5498.006604782959,346.64926926992774
China,ipcc_low,Logistic,descending,2120,original,5032.470103230298,352.1472758747107
China,ipcc_low,Logistic,descending,2121,original,4592.748398099877,357.179745977941
China,ipcc_low,Logistic,descending,2122,original,4180.149067017518,361.7724943760409
China,ipcc_low,Logistic,descending,2123,original,3795.2798346743534,365.95264344305843
China,ipcc_low,Logistic,descending,2124,original,3438.1668405178652,369.7479232777328
China,ipcc_low,Logistic,descending,2125,original,3108.367241675706,373.18609011825066
China,ipcc_low,Logistic,descending,2126,original,2805.0725005018744,376.29445735992635
China,ipcc_low,Logistic,descending,2127,original,2527.200230310965,379.0995298604282
China,ipcc_low,Logistic,descending,2128,original,2273.473678259625,381.62673009073916
China,ipcc_low,Logistic,descending,2129,original,2042.4888207388196,383.9002037689988
China,ipcc_low,Logistic,descending,2130,original,1832.7696684874622,385.9426925897376
China,ipcc_low,Logistic,descending,2131,original,1642.8127721386213,387.77546225822505
China,ipcc_low,Logistic,descending,2132,original,1471.1221329797993,389.41827503036365
China,ipcc_low,Logistic,descending,2133,original,1316.2358042393487,390.88939716334346
China,ipcc_low,Logistic,descending,2134,original,1176.7454549824936,392.2056329675828
China,ipcc_low,Logistic,descending,2135,original,1051.3100941890293,393.3823784225653
China,ipcc_low,Logistic,descending,2136,original,938.6650419754652,394.43368851675433
China,ipcc_low,Logistic,descending,2137,original,837.6271068386294,395.3723535587298
China,ipcc_low,Logistic,descending,2138,original,747.0967953173357,396.2099806655684
China,ipcc_low,Logistic,descending,2139,original,666.0582522601202,396.9570774608858
China,ipcc_low,Logistic,descending,2140,original,593.5775112405755,397.6231357131459
China,ipcc_low,Logistic,descending,2141,original,528.7995283989167,398.2167132243865
China,ipcc_low,Logistic,descending,2142,original,470.94438020282826,398.74551275278543
China,ipcc_low,Logistic,descending,2143,original,419.302926258182,399.21645713298824
China,ipcc_low,Logistic,descending,2144,original,373.2321715904825,399.6357600592464
China,ipcc_low,Logistic,descending,2145,original,332.1505075934513,400.0089922308369
China,ipcc_low,Logistic,descending,2146,original,295.5329657509167,400.34114273843034
China,ipcc_low,Logistic,descending,2147,original,262.9065818988536,400.63667570418124
China,ipcc_low,Logistic,descending,2148,original,233.84593987413567,400.8995822860801
China,ipcc_low,Logistic,descending,2149,original,207.9689406766525,401.1334282259542
China,ipcc_low,Logistic,descending,2150,original,184.93282566211747,401.3413971666309
China,ipcc_low,Logistic,descending,2151,original,164.43046883999997,401.52632999229303
China,ipcc_low,Logistic,descending,2152,original,146.18694326487437,401.69076046113304
