Region_no,Region_name,Period_yr,Region_Q_Mt_yr,Number_of_Wells,Max_Capacity_Gt,Max_Q_Mt_yr,Optimum_Q_Mt_yr,Distance_km,AssignedCountry,RegionGroup,ScreeningCase
21,Big Horn,110,0.5397556993383115,1,0.0593731269272142,0.5397556993383115,0.5397556993383115,2.0,USA,North America,US
21,Big Horn,120,0.5384411373539947,1,0.0646129364824793,0.5384411373539947,0.5384411373539947,2.0,USA,North America,US
21,Big Horn,130,0.5372380053351337,1,0.0698409406935673,0.5372380053351337,0.5372380053351337,2.0,USA,North America,US
21,Big Horn,140,0.5361292907296837,1,0.0750581007021557,0.5361292907296837,0.5361292907296837,2.0,USA,North America,US
21,Big Horn,150,0.5351015740955631,1,0.0802652361143344,0.5351015740955631,0.5351015740955631,2.0,USA,North America,US
22,Bintuni,10,3957.2827964133257,2025,39.57282796413325,15.422898838425148,1.9542137266238644,5.6,Indonesia,Asia,Indonesia
22,Bintuni,20,2037.8941015649405,2025,40.75788203129881,15.192244951108307,1.0063674575629336,5.6,Indonesia,Asia,Indonesia
22,Bintuni,30,1352.4608013196944,1156,40.57382403959083,15.060733812086225,1.1699487900689398,7.4,Indonesia,Asia,Indonesia
22,Bintuni,40,1011.5245122049506,756,40.460980488198025,14.968902103609537,1.337995386514485,9.2,Indonesia,Asia,Indonesia
22,Bintuni,50,818.5499139479873,756,40.927495697399365,14.89849773393424,1.0827379814126816,9.2,Indonesia,Asia,Indonesia
22,Bintuni,60,676.8343906025328,529,40.61006343615197,14.841499964275904,1.279460095656962,11.0,Indonesia,Asia,Indonesia
22,Bintuni,70,584.200335522781,529,40.89402348659467,14.79367376341702,1.1043484603455216,11.0,Indonesia,Asia,Indonesia
22,Bintuni,80,496.079066716734,240,39.68632533733872,14.75251196719528,2.066996111319725,16.3,Indonesia,Asia,Indonesia
22,Bintuni,90,446.6926933872468,240,40.20234240485222,14.716408583102192,1.8612195557801952,16.3,Indonesia,Asia,Indonesia
22,Bintuni,100,404.9969579003278,240,40.49969579003278,14.684273600143973,1.687487324584699,16.3,Indonesia,Asia,Indonesia
22,Bintuni,110,368.8182773923152,240,40.570010513154664,14.655333647371185,1.5367428224679798,16.3,Indonesia,Asia,Indonesia
22,Bintuni,120,338.3524820562798,240,40.60229784675358,14.62902038044351,1.4098020085678329,16.3,Indonesia,Asia,Indonesia
22,Bintuni,130,313.66943049412384,240,40.777025964236095,14.604904026349772,1.3069559603921828,16.3,Indonesia,Asia,Indonesia
22,Bintuni,140,293.83945407684575,240,41.1375235707584,14.58265181089276,1.224331058653524,16.3,Indonesia,Asia,Indonesia
22,Bintuni,150,274.58833902777724,240,41.18825085416659,14.562000872895007,1.144118079282405,16.3,Indonesia,Asia,Indonesia
23,Black Warrior,10,104.73871358044153,100,1.0473871358044151,1.0473871358044151,1.0473871358044151,6.8,USA,North America,US
23,Black Warrior,20,57.86390241351205,56,1.157278048270241,1.0332839716698587,1.033283971669858,9.2,USA,North America,US
23,Black Warrior,30,36.90833912390011,36,1.1072501737170035,1.0252316423305587,1.0252316423305587,11.6,USA,North America,US
23,Black Warrior,40,25.49009910678915,25,1.019603964271566,1.0196039642715662,1.019603964271566,13.0,USA,North America,US
23,Black Warrior,50,20.305733107461226,20,1.015286655373061,1.0152866553730613,1.015286655373061,14.9,USA,North America,US
23,Black Warrior,60,16.188635160635844,16,0.9713181096381508,1.0117896975397405,1.0117896975397402,15.9,USA,North America,US
23,Black Warrior,70,16.141667423499722,16,1.1299167196449804,1.008854213968733,1.0088542139687326,17.3,USA,North America,US
23,Black Warrior,80,12.07592255719943,12,0.9660738045759544,1.0063268797666194,1.0063268797666192,18.8,USA,North America,US
23,Black Warrior,90,12.049313328948385,12,1.0844381996053545,1.0041094440790326,1.004109444079032,19.7,USA,North America,US
23,Black Warrior,100,9.01921680852376,9,0.901921680852376,1.0021352009470843,1.0021352009470843,20.7,USA,North America,US
23,Black Warrior,110,9.003211276057321,9,0.9903532403663052,1.000356808450814,1.0003568084508134,21.6,USA,North America,US
23,Black Warrior,120,0.9987394664728988,1,0.1198487359767478,0.9987394664728988,0.9987394664728988,2.0,USA,North America,US
23,Black Warrior,130,0.9972568536195554,1,0.1296433909705422,0.9972568536195554,0.9972568536195554,2.0,USA,North America,US
23,Black Warrior,140,0.9958885848665336,1,0.1394244018813147,0.9958885848665336,0.9958885848665336,2.0,USA,North America,US
23,Black Warrior,150,0.9946185547753936,1,0.149192783216309,0.9946185547753936,0.9946185547753936,2.0,USA,North America,US
24,Bohai Bay,10,2024.6475341251,1521,20.246475341251,8.474778672953503,1.3311292137574622,12.1,China,Asia,China
24,Bohai Bay,20,1032.490810040291,930,20.64981620080582,8.357163659038115,1.1102051720863344,15.4,China,Asia,China
24,Bohai Bay,30,685.5320384593089,625,20.565961153779263,8.289954154086919,1.0968512615348942,18.8,China,Asia,China
24,Bohai Bay,40,502.87002521735633,441,20.11480100869425,8.242958961576091,1.1402948417627128,22.1,China,Asia,China
24,Bohai Bay,50,410.80109301679954,342,20.540054650839977,8.206893679498064,1.201172786598829,25.5,China,Asia,China
24,Bohai Bay,60,346.0369336418403,342,20.762216018510415,8.177673455921697,1.011803899537545,25.5,China,Asia,China
24,Bohai Bay,70,283.20916221615454,256,19.82464135513082,8.153139511197473,1.1062857899068537,28.8,China,Asia,China
24,Bohai Bay,80,251.3688906793825,210,20.1095112543506,8.132012913802065,1.196994717520869,32.2,China,Asia,China
24,Bohai Bay,90,225.2757789714509,210,20.27482010743058,8.113473935945228,1.0727418046259567,32.2,China,Asia,China
24,Bohai Bay,100,197.83247222628836,169,19.783247222628837,8.09696592797912,1.1706063445342507,35.6,China,Asia,China
24,Bohai Bay,110,181.2413100244886,144,19.936544102693745,8.082093763400746,1.258620208503393,38.9,China,Asia,China
24,Bohai Bay,120,168.20566142426102,144,20.18467937091132,8.068566949352434,1.1680948710018126,38.9,China,Asia,China
24,Bohai Bay,130,156.02080869271254,144,20.28270513005263,8.056165739680297,1.083477838143837,38.9,China,Asia,China
24,Bohai Bay,140,145.26451166608365,144,20.337031633251712,8.044719928047586,1.0087813310144698,38.9,China,Asia,China
24,Bohai Bay,150,133.87317275261591,121,20.080975912892388,8.03409502615025,1.1063898574596356,42.3,China,Asia,China
25,Bonaparte,10,4365.024330961005,3192,43.65024330961005,19.998,1.3674888254890367,10.5,Australia,South Pacific,Australia
25,Bonaparte,20,2212.9365220890195,1640,44.258730441780386,19.998,1.3493515378591583,14.8,Australia,South Pacific,Australia
25,Bonaparte,30,1431.476128489972,961,42.94428385469916,19.998,1.489569332455746,19.1,Australia,South Pacific,Australia
25,Bonaparte,40,1086.9590579351177,650,43.47836231740471,19.998,1.6722447045155655,23.3,Australia,South Pacific,Australia
25,Bonaparte,50,871.331600501618,650,43.5665800250809,19.998,1.340510154617874,23.3,Australia,South Pacific,Australia
25,Bonaparte,60,731.6422703470571,650,43.89853622082343,19.940178744133583,1.1256034928416263,23.3,Australia,South Pacific,Australia
25,Bonaparte,70,618.7232523649251,462,43.31062766554476,19.883726177070542,1.3392278189716993,27.6,Australia,South Pacific,Australia
25,Bonaparte,80,544.8039818137152,462,43.58431854509721,19.83510160837739,1.1792293978651844,27.6,Australia,South Pacific,Australia
25,Bonaparte,90,485.8673347871685,462,43.728060130845165,19.79242326315093,1.051660897807724,27.6,Australia,South Pacific,Australia
25,Bonaparte,100,436.091875869645,272,43.6091875869645,19.75441298942299,1.6032789554031066,36.1,Australia,South Pacific,Australia
25,Bonaparte,110,396.5365723950947,272,43.61902296346042,19.72016332839463,1.457855045570201,36.1,Australia,South Pacific,Australia
25,Bonaparte,120,363.9822689748476,272,43.67787227698171,19.68900700216951,1.338170106525175,36.1,Australia,South Pacific,Australia
25,Bonaparte,130,337.4908093968663,272,43.87380522159262,19.660439157342203,1.2407750345473028,36.1,Australia,South Pacific,Australia
25,Bonaparte,140,314.24845186459027,272,43.994783261042635,19.634068695513935,1.1553251906786406,36.1,Australia,South Pacific,Australia
25,Bonaparte,150,293.7086426597818,272,44.05629639896727,19.609586547466662,1.0798111862491977,36.1,Australia,South Pacific,Australia
26,Bose,10,0.6302399334807588,1,0.0063023993348075,0.6302399334807588,0.6302399334807588,2.0,China,Asia,China
26,Bose,20,0.624892067816051,1,0.012497841356321,0.624892067816051,0.624892067816051,2.0,China,Asia,China
26,Bose,30,0.6218124946932747,1,0.0186543748407982,0.6218124946932747,0.6218124946932747,2.0,China,Asia,China
26,Bose,40,0.6196488462973886,1,0.0247859538518955,0.6196488462973886,0.6196488462973886,2.0,China,Asia,China
26,Bose,50,0.6179826182116017,1,0.03089913091058,0.6179826182116017,0.6179826182116017,2.0,China,Asia,China
26,Bose,60,0.6166289281333078,1,0.0369977356879984,0.6166289281333078,0.6166289281333078,2.0,China,Asia,China
26,Bose,70,0.6154897677001342,1,0.0430842837390093,0.6154897677001342,0.6154897677001342,2.0,China,Asia,China
26,Bose,80,0.6145069293334682,1,0.0491605543466774,0.6145069293334682,0.6145069293334682,2.0,China,Asia,China
26,Bose,90,0.6136430272395872,1,0.0552278724515628,0.6136430272395872,0.6136430272395872,2.0,China,Asia,China
26,Bose,100,0.6128726283184226,1,0.0612872628318422,0.6128726283184226,0.6128726283184226,2.0,China,Asia,China
26,Bose,110,0.612177650841632,1,0.0673395415925795,0.612177650841632,0.612177650841632,2.0,China,Asia,China
26,Bose,120,0.6115447825439674,1,0.073385373905276,0.6115447825439674,0.6115447825439674,2.0,China,Asia,China
26,Bose,130,0.6109639403938719,1,0.0794253122512033,0.6109639403938719,0.6109639403938719,2.0,China,Asia,China
26,Bose,140,0.6104273054130529,1,0.0854598227578274,0.6104273054130529,0.6104273054130529,2.0,China,Asia,China
26,Bose,150,0.60992869285001,1,0.0914893039275015,0.60992869285001,0.60992869285001,2.0,China,Asia,China
27,Bowen-Surat,10,0.6483070004467316,1,0.0064830700044673,0.6483070004467316,0.6483070004467316,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,20,0.640508398098885,1,0.0128101679619777,0.640508398098885,0.640508398098885,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,30,0.6360410657698994,1,0.0190812319730969,0.6360410657698994,0.6360410657698994,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,40,0.6329126050617389,1,0.0253165042024695,0.6329126050617389,0.6329126050617389,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,50,0.6305090858191189,1,0.0315254542909559,0.6305090858191189,0.6305090858191189,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,60,0.6285600466101784,1,0.0377136027966107,0.6285600466101784,0.6285600466101784,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,70,0.6269224129332914,1,0.0438845689053304,0.6269224129332914,0.6269224129332914,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,80,0.6255113558720494,1,0.0500409084697639,0.6255113558720494,0.6255113558720494,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,90,0.6242724685189919,1,0.0561845221667092,0.6242724685189919,0.6242724685189919,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,100,0.623168783845996,1,0.0623168783845996,0.623168783845996,0.623168783845996,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,110,0.6221740483610819,1,0.068439145319719,0.6221740483610819,0.6221740483610819,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,120,0.6212689521097161,1,0.0745522742531659,0.6212689521097161,0.6212689521097161,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,130,0.6204388819681494,1,0.0806570546558594,0.6204388819681494,0.6204388819681494,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,140,0.6196725150294676,1,0.0867541521041254,0.6196725150294676,0.6196725150294676,2.0,Australia,South Pacific,Australia
27,Bowen-Surat,150,0.6189609014772682,1,0.0928441352215902,0.6189609014772682,0.6189609014772682,2.0,Australia,South Pacific,Australia
28,Browse,10,24578.894487670514,2916,245.78894487670513,19.998,8.428976161752576,8.8,Australia,South Pacific,Australia
28,Browse,20,12411.466001553226,2916,248.22932003106453,19.998,4.256332647994934,8.8,Australia,South Pacific,Australia
28,Browse,30,8263.63406717189,1521,247.9090220151567,19.998,5.433027000113011,12.1,Australia,South Pacific,Australia
28,Browse,40,6215.448629903344,1521,248.61794519613375,19.998,4.086422504867419,12.1,Australia,South Pacific,Australia
28,Browse,50,4954.256915724277,930,247.71284578621385,19.998,5.327157973897072,15.5,Australia,South Pacific,Australia
28,Browse,60,4137.87774671899,930,248.2726648031394,19.998,4.449330910450527,15.5,Australia,South Pacific,Australia
28,Browse,70,3551.8152347085993,930,248.6270664296019,19.998,3.819156166353333,15.5,Australia,South Pacific,Australia
28,Browse,80,3088.841388132843,625,247.10731105062743,19.998,4.942146221012549,18.9,Australia,South Pacific,Australia
28,Browse,90,2750.087382937252,625,247.5078644643527,19.998,4.400139812699604,18.9,Australia,South Pacific,Australia
28,Browse,100,2479.4361938686034,342,247.94361938686035,19.998,7.249813432364337,25.7,Australia,South Pacific,Australia
28,Browse,110,2261.1901106476053,342,248.73091217123655,19.998,6.611666990197676,25.7,Australia,South Pacific,Australia
28,Browse,120,2084.1415389280537,342,250.09698467136647,19.998,6.093981107976766,25.7,Australia,South Pacific,Australia
28,Browse,130,1939.358961994522,342,252.1166650592879,19.998,5.670640239750065,25.7,Australia,South Pacific,Australia
28,Browse,140,1817.8989943079469,342,254.50585920311255,19.998,5.315494135403354,25.7,Australia,South Pacific,Australia
28,Browse,150,1716.4606298004549,342,257.4690944700682,19.998,5.0188907304106865,25.7,Australia,South Pacific,Australia
29,Caltanissetta,10,929.8745120674798,702,9.298745120674797,19.998,1.324607567047692,7.9,Italy,Europe,EU
29,Caltanissetta,20,451.57565136005786,156,9.031513027201155,19.998,2.8947157138465247,16.8,Italy,Europe,EU
29,Caltanissetta,30,306.23710785781344,156,9.187113235734405,19.998,1.963058383703932,16.8,Italy,Europe,EU
29,Caltanissetta,40,232.44906987648912,156,9.297962795059563,19.998,1.4900581402339046,16.8,Italy,Europe,EU
29,Caltanissetta,50,190.05783369230736,156,9.502891684615369,19.998,1.21831944674556,16.8,Italy,Europe,EU
29,Caltanissetta,60,163.9077515830617,156,9.8344650949837,19.998,1.0506907152760363,16.8,Italy,Europe,EU
29,Caltanissetta,70,146.22938367320825,132,10.236056857124575,19.998,1.1077983611606683,18.3,Italy,Europe,EU
29,Caltanissetta,80,133.78217084021054,132,10.702573667216845,19.998,1.0135012942440191,18.3,Italy,Europe,EU
29,Caltanissetta,90,122.30581989961551,110,11.007523790965395,19.998,1.1118710899965047,19.8,Italy,Europe,EU
29,Caltanissetta,100,115.23893125469272,110,11.523893125469272,19.998,1.047626647769934,19.8,Italy,Europe,EU
29,Caltanissetta,110,108.07608091114672,64,11.88836890022614,19.998,1.6886887642366677,25.7,Italy,Europe,EU
29,Caltanissetta,120,103.46180471662448,64,12.415416565994937,19.998,1.6165906986972574,25.7,Italy,Europe,EU
29,Caltanissetta,130,99.55294032170356,64,12.941882241821464,19.998,1.5555146925266183,25.7,Italy,Europe,EU
29,Caltanissetta,140,96.18910710634474,64,13.466474994888264,19.998,1.5029547985366365,25.7,Italy,Europe,EU
29,Caltanissetta,150,93.25614752937298,64,13.988422129405947,19.998,1.4571273051464528,25.7,Italy,Europe,EU
30,Campos,10,8895.513688694566,5700,88.95513688694567,19.998,1.5606164366130817,4.3,Brazil,South America,Brazil
30,Campos,20,4425.5286842086025,1332,88.51057368417204,19.998,3.3224689821385907,8.9,Brazil,South America,Brazil
30,Campos,30,2960.0638779785304,1332,88.80191633935591,19.998,2.2222701786625603,8.9,Brazil,South America,Brazil
30,Campos,40,2227.8869171944866,1332,89.11547668777946,19.998,1.6725877756715364,8.9,Brazil,South America,Brazil
30,Campos,50,1784.8026076754309,1332,89.24013038377154,19.998,1.3399418976542274,8.9,Brazil,South America,Brazil
30,Campos,60,1488.4036696918872,1332,89.30422018151323,19.998,1.1174201724413568,8.9,Brazil,South America,Brazil
30,Campos,70,1273.3176092777935,841,89.13223264944556,19.998,1.5140518540758543,11.2,Brazil,South America,Brazil
30,Campos,80,1115.5588649441747,841,89.24470919553397,19.998,1.326467140242776,11.2,Brazil,South America,Brazil
30,Campos,90,992.621201221215,841,89.33590810990934,19.998,1.1802868028789717,11.2,Brazil,South America,Brazil
30,Campos,100,893.3197347488177,841,89.33197347488178,19.998,1.0622113373945514,11.2,Brazil,South America,Brazil
30,Campos,110,807.0919674633724,576,88.78011642097097,19.998,1.401201332401688,13.5,Brazil,South America,Brazil
30,Campos,120,739.8899867285255,576,88.78679840742306,19.998,1.2845312269592457,13.5,Brazil,South America,Brazil
30,Campos,130,683.8689095144397,576,88.90295823687715,19.998,1.1872724123514578,13.5,Brazil,South America,Brazil
30,Campos,140,635.8063647927893,576,89.0128910709905,19.998,1.103830494431926,13.5,Brazil,South America,Brazil
30,Campos,150,595.0540027164924,576,89.25810040747386,19.998,1.0330798658272438,13.5,Brazil,South America,Brazil
31,Canning,10,710.3809026061858,650,7.1038090260618585,4.295370549795274,1.092893696317209,26.6,Australia,South Pacific,Australia
31,Canning,20,361.33666184707187,272,7.226733236941437,4.250472727642189,1.328443609731882,41.3,Australia,South Pacific,Australia
31,Canning,30,245.2835984150778,182,7.358507952452333,4.22468709695141,1.347712079203724,51.1,Australia,South Pacific,Australia
31,Canning,40,183.78211090211704,182,7.351284436084681,4.206600627793113,1.0097918181435002,51.1,Australia,South Pacific,Australia
31,Canning,50,138.77110206774003,121,6.938555103387001,4.19268907714182,1.1468686121300828,61.0,Australia,South Pacific,Australia
31,Canning,60,117.16623921526796,90,7.029974352916078,4.18139773517169,1.3018471023918663,70.8,Australia,South Pacific,Australia
31,Canning,70,103.46726127456266,81,7.242708289219386,4.171903306940649,1.277373595982255,75.7,Australia,South Pacific,Australia
31,Canning,80,91.07891864028656,72,7.286313491222926,4.163717253698162,1.2649849811150913,80.6,Australia,South Pacific,Australia
31,Canning,90,80.97402152929298,64,7.287661937636368,4.156526021170484,1.2652190863952029,85.5,Australia,South Pacific,Australia
31,Canning,100,72.10866591551896,72,7.210866591551896,4.150116435037723,1.0015092488266522,80.6,Australia,South Pacific,Australia
31,Canning,110,65.47288670069653,64,7.202017537076619,4.1443370215382975,1.0230138546983834,85.5,Australia,South Pacific,Australia
31,Canning,120,58.77094169683783,42,7.05251300362054,4.139076316126694,1.399308135638996,105.2,Australia,South Pacific,Australia
