scenario,model,ceiling_kind,unscreened,screened
ipcc_high,Gompertz,mean,5.125521222935897,4.423154392785234
ipcc_high,Gompertz,mean,5.265392492464429,4.928247548108747
ipcc_high,Gompertz,mean,4.9653585294113665,4.7113049196881756
ipcc_high,Gompertz,mean,4.857521697885192,4.496916136350021
ipcc_high,Gompertz,mean,5.568504193876404,5.223732816087956
ipcc_high,Gompertz,mean,5.155603797725801,4.8138769404058666
ipcc_high,Gompertz,mean,4.792956708080201,5.287068420581419
ipcc_high,Gompertz,mean,5.131092813704278,4.603534641436641
ipcc_high,Gompertz,mean,4.982640772534638,4.7424496861427645
ipcc_high,Gompertz,mean,5.216591004822741,4.865496131066894
ipcc_high,Gompertz,mean,4.83470947198893,4.516342143747989
ipcc_high,Gompertz,mean,4.996656791926801,4.752052885667434
ipcc_high,Gompertz,mean,5.337922223389872,4.2897830466856375
ipcc_high,Gompertz,mean,5.431421707190888,4.867412763885193
ipcc_high,Gompertz,mean,5.129824269329599,4.969164116626232
ipcc_high,Gompertz,mean,4.844670972929675,4.762178429678286
ipcc_high,Gompertz,mean,5.016439323494584,4.691665391789133
ipcc_high,Gompertz,mean,5.200570694399918,4.723836918896294
ipcc_high,Gompertz,mean,5.2840087491427,4.404390357102334
ipcc_high,Gompertz,mean,5.1669404173927695,4.872333243494031
ipcc_high,Gompertz,mean,5.224169457903062,4.442144344511409
ipcc_high,Gompertz,mean,5.620940979558501,5.017354989360761
ipcc_high,Gompertz,mean,4.956146038117637,4.780189204109728
ipcc_high,Gompertz,mean,4.956227637266828,4.757873912878101
ipcc_high,Gompertz,mean,5.281656745011027,4.607400169472498
ipcc_high,Gompertz,mean,5.608300689890628,5.002411059301757
ipcc_high,Gompertz,mean,4.882204025600551,4.560436700772986
ipcc_high,Gompertz,mean,4.77710518717717,4.560353953773262
ipcc_high,Gompertz,mean,4.767423323410043,4.816105456505711
ipcc_high,Gompertz,mean,4.978482701442339,4.984899518350611
ipcc_high,Gompertz,mean,5.816158761186146,4.70150689182929
ipcc_high,Gompertz,mean,5.553071692237296,4.764660930681434
ipcc_high,Gompertz,mean,5.484568705460958,4.631305937710541
ipcc_high,Gompertz,mean,4.993221189383744,5.052076641646723
ipcc_high,Gompertz,mean,5.537271844965262,5.3371221756525085
ipcc_high,Gompertz,mean,4.820926101600119,4.388163733055929
ipcc_high,Gompertz,mean,5.396011583643181,4.959774042326192
ipcc_high,Gompertz,mean,5.420564971338859,4.693206988886608
ipcc_high,Gompertz,mean,5.0490444255411715,4.9228895803227575
ipcc_high,Gompertz,mean,4.842862917220508,4.828490533188097
ipcc_high,Gompertz,mean,5.123345890319273,5.2188321766927395
ipcc_high,Gompertz,mean,5.339148742107856,4.752411849798419
ipcc_high,Gompertz,mean,4.713051241616476,5.026115184491582
ipcc_high,Gompertz,mean,4.928214557085553,4.451276010431734
ipcc_high,Gompertz,mean,4.709377421670464,4.531296871721712
ipcc_high,Gompertz,mean,5.589264852213503,4.578866268668535
ipcc_high,Gompertz,mean,5.041185595305381,4.698485817958093
ipcc_high,Gompertz,mean,5.067745689708735,5.004630300922282
ipcc_high,Gompertz,mean,5.099336171724046,5.048395787795803
ipcc_high,Gompertz,mean,4.904916148860618,4.655339554297619
ipcc_high,Gompertz,mean,4.844761438427311,4.398139856200685
ipcc_high,Gompertz,mean,5.434052961789946,4.919295153810011
ipcc_high,Gompertz,mean,5.244856120617367,4.61356587780085
ipcc_high,Gompertz,mean,4.895718352100443,5.065456328337687
ipcc_high,Gompertz,mean,5.243251338294455,4.718898299620609
ipcc_high,Gompertz,mean,5.301085550570172,5.076246918970692
ipcc_high,Gompertz,mean,5.77220946232554,4.989028036292723
ipcc_high,Gompertz,mean,5.343055889934352,4.397504910592108
ipcc_high,Gompertz,mean,4.82462043386999,4.368352673917074
ipcc_high,Gompertz,mean,5.175283103487255,4.573242820956087
ipcc_high,Gompertz,mean,5.544908049038895,5.1691139644785435
ipcc_high,Gompertz,mean,5.60327897100202,4.533749427534158
ipcc_high,Gompertz,mean,4.972919998389975,5.224375515518753
ipcc_high,Gompertz,mean,4.699492689017529,4.617021631841354
ipcc_high,Gompertz,mean,5.017770838383973,4.831431567696812
ipcc_high,Gompertz,mean,5.314675686031414,4.478855237452901
ipcc_high,Gompertz,mean,5.228119263874153,4.462077115356433
ipcc_high,Gompertz,mean,5.315993748954066,4.6690404233624925
ipcc_high,Gompertz,mean,5.361174035868105,4.817933888531148
ipcc_high,Gompertz,mean,5.336975533531135,4.843193493755743
ipcc_high,Gompertz,mean,5.57292340493165,4.470974016534476
ipcc_high,Gompertz,mean,5.459409721653441,4.8030242770493325
ipcc_high,Gompertz,mean,5.143439013449844,5.261669431203508
ipcc_high,Gompertz,mean,5.440985735632027,4.899827006544506
ipcc_high,Gompertz,mean,5.899419735088545,4.653178532930558
ipcc_high,Gompertz,mean,5.246130346630794,4.591236032153571
ipcc_high,Gompertz,mean,5.030000373851513,5.222327809295932
ipcc_high,Gompertz,mean,5.770187958069378,5.099865198341181
ipcc_high,Gompertz,mean,5.455020249236835,4.634817023154936
ipcc_high,Gompertz,mean,5.450653605197413,4.558111131919
ipcc_high,Gompertz,mean,5.813731578677185,4.639177262308581
ipcc_high,Gompertz,mean,5.167836426642072,4.731458382764426
ipcc_high,Gompertz,mean,5.677911029664481,4.780433732526912
ipcc_high,Gompertz,mean,4.854727723588065,4.966716836895431
ipcc_high,Gompertz,mean,5.403779831927245,4.978910881137005
ipcc_high,Gompertz,mean,5.436464424800041,4.501991765182738
ipcc_high,Gompertz,mean,5.591665035000782,4.507855752854032
ipcc_high,Gompertz,mean,4.823224444328703,4.763158164220703
ipcc_high,Gompertz,mean,5.352511488319956,4.572946969293029
ipcc_high,Gompertz,mean,5.241959812422947,4.964470825439455
ipcc_high,Gompertz,mean,4.917649258314638,4.704136531442634
ipcc_high,Gompertz,mean,5.230258498540763,4.443545929294149
ipcc_high,Gompertz,mean,5.198621856233017,4.450956851031655
ipcc_high,Gompertz,mean,5.03656091001929,4.433870232273007
ipcc_high,Gompertz,mean,5.726221296162738,4.531342919242521
ipcc_high,Gompertz,mean,4.931049695523748,4.61243048817962
ipcc_high,Gompertz,mean,4.796019395124392,5.046608406869584
ipcc_high,Gompertz,mean,4.909768150294301,4.487891623034471
ipcc_high,Gompertz,mean,4.998131096590588,5.138513480993304
ipcc_high,Gompertz,mean,5.129086129548124,5.066971674903032
ipcc_high,Gompertz,mean,4.808608106243985,4.7274773599869775
ipcc_high,Gompertz,mean,5.159595403367436,4.602195625201262
ipcc_high,Gompertz,mean,4.855974906821669,4.52476355685063
ipcc_high,Gompertz,mean,5.254743737986323,4.44477614452976
ipcc_high,Gompertz,mean,5.145125049331593,4.269908744122644
ipcc_high,Gompertz,mean,4.9251987491588345,4.992700157105118
ipcc_high,Gompertz,mean,5.2236995629484975,4.785806215798859
ipcc_high,Gompertz,mean,5.8946438357256286,4.350259159043059
ipcc_high,Gompertz,mean,5.242806258734329,5.183782490667141
ipcc_high,Gompertz,mean,5.111549771222272,4.918349136234799
ipcc_high,Gompertz,mean,5.723258408726852,4.791029808431285
ipcc_high,Gompertz,mean,5.6885228260106775,4.56971643272003
ipcc_high,Gompertz,mean,4.741988209476065,5.18709811009888
ipcc_high,Gompertz,mean,4.777420807687028,4.653926609557807
ipcc_high,Gompertz,mean,5.04485806058167,5.355484143051671
ipcc_high,Gompertz,mean,4.683336573078211,4.751999599906027
ipcc_high,Gompertz,mean,5.001487198483112,5.11024508914139
ipcc_high,Gompertz,mean,5.496367104657867,5.003785657829671
ipcc_high,Gompertz,mean,5.0361728146289,4.52878849059951
ipcc_high,Gompertz,mean,5.221768901366401,5.195667925276661
ipcc_high,Gompertz,mean,5.078344598338122,4.411936945665536
ipcc_high,Gompertz,mean,5.13644391193837,5.198916362912721
ipcc_high,Gompertz,mean,4.990743006636881,4.878532011916034
ipcc_high,Gompertz,mean,4.836681411687687,4.622919711830193
ipcc_high,Gompertz,mean,5.799982579701778,4.717072978563683
ipcc_high,Gompertz,mean,5.266344089497451,4.894758404155022
ipcc_high,Gompertz,mean,5.550597903028359,4.768005032338521
ipcc_high,Gompertz,mean,5.287164770937826,5.225750124071658
ipcc_high,Gompertz,mean,4.965706995368958,4.336444634886237
ipcc_high,Gompertz,mean,5.401070264513441,4.9066983853445745
ipcc_high,Gompertz,mean,4.7843152168596,4.629840375414075
ipcc_high,Gompertz,mean,5.319497916764754,4.507620009160003
ipcc_high,Gompertz,mean,5.008283090429668,4.731164834764469
ipcc_high,Gompertz,mean,5.209720971361695,4.560691083686383
ipcc_high,Gompertz,mean,5.383202676445743,4.816304056923556
ipcc_high,Gompertz,mean,4.924210363653674,4.739902977809395
ipcc_high,Gompertz,mean,5.076897773194517,4.931277602127878
ipcc_high,Gompertz,mean,5.377085902681796,5.188980383598094
ipcc_high,Gompertz,mean,5.374382287510139,5.398266974969092
ipcc_high,Gompertz,mean,5.201309617214968,4.757291227575587
ipcc_high,Gompertz,mean,5.207845255422715,5.268915381822229
ipcc_high,Gompertz,mean,5.199654840155262,5.119892722257901
ipcc_high,Gompertz,mean,5.254975232131734,5.185776637712841
ipcc_high,Gompertz,mean,4.939776849249612,4.770433307843099
ipcc_high,Gompertz,mean,5.210495519135277,4.766056229352888
ipcc_high,Gompertz,mean,4.94566586059298,5.189151072639281
ipcc_high,Gompertz,mean,5.261929858191412,4.344269438121541
ipcc_high,Gompertz,mean,5.301567084206189,4.565393734290455
ipcc_high,Gompertz,mean,5.07168487481831,4.43388937184036
ipcc_high,Gompertz,mean,5.17120136662875,4.396000141823863
ipcc_high,Gompertz,mean,5.237492409901445,5.300539967189509
ipcc_high,Gompertz,mean,5.1168501779089794,4.807457817988587
ipcc_high,Gompertz,mean,5.501677473828852,4.866528680354651
ipcc_high,Gompertz,mean,5.153183886344649,5.359687118029981
ipcc_high,Gompertz,mean,5.352719311511767,4.4902412445267
ipcc_high,Gompertz,mean,4.929156031092697,5.059969557075879
ipcc_high,Gompertz,mean,5.006014110968645,5.092487361859386
ipcc_high,Gompertz,mean,4.826622633270311,5.117749105075962
ipcc_high,Gompertz,mean,4.8985639796251315,4.5701214106467845
ipcc_high,Gompertz,mean,5.155022518324027,5.1509598222908295
ipcc_high,Gompertz,mean,5.065338346615803,4.429119903194389
ipcc_high,Gompertz,mean,5.126330564257168,4.206008828929108
ipcc_high,Gompertz,mean,5.6279208235305855,4.3941839891464785
ipcc_high,Gompertz,mean,5.5097475397496165,4.568001274048458
ipcc_high,Gompertz,mean,4.756957612574192,4.202987166080739
ipcc_high,Gompertz,mean,5.4145869168900225,4.644951317813995
ipcc_high,Gompertz,mean,5.456336053517602,5.1093184038823125
ipcc_high,Gompertz,mean,5.197671085235023,5.033285184264045
ipcc_high,Gompertz,mean,5.529754966110042,4.253905887735638
ipcc_high,Gompertz,mean,5.0667315686628775,4.724656917654578
ipcc_high,Gompertz,mean,5.4181970549094185,4.7832663519355005
ipcc_high,Gompertz,mean,5.158185983262448,4.681903372009587
ipcc_high,Gompertz,mean,5.054692614853332,5.021784400490488
ipcc_high,Gompertz,mean,4.934509926213661,5.229231756848262
ipcc_high,Gompertz,mean,5.148532786542887,4.479725055762031
ipcc_high,Gompertz,mean,5.214885722346645,4.7844920127473305
ipcc_high,Gompertz,mean,5.643690375789416,4.296379764663863
ipcc_high,Gompertz,mean,5.178610547241151,4.651411733132543
ipcc_high,Gompertz,mean,4.901277217953294,4.775751130571699
ipcc_high,Gompertz,mean,4.7905148668664825,4.885932931222722
ipcc_high,Gompertz,mean,5.186096479933417,4.507322232826279
ipcc_high,Gompertz,mean,4.871961246964751,4.284432486595413
ipcc_high,Gompertz,mean,5.36212751268927,4.592071349968073
ipcc_high,Gompertz,mean,5.9620195208612365,4.238282453839378
ipcc_high,Gompertz,mean,5.237020211286355,4.644424407598359
ipcc_high,Gompertz,mean,5.091966498479784,4.503408827079476
ipcc_high,Gompertz,mean,5.088635810877564,4.62403874665079
ipcc_high,Gompertz,mean,4.626244544420713,4.688514863264734
ipcc_high,Gompertz,mean,5.043772151248765,4.933867732327222
ipcc_high,Gompertz,mean,5.478268473260139,4.985948560958961
ipcc_high,Gompertz,mean,5.544652116416172,4.51176807919057
ipcc_high,Gompertz,mean,5.528272855063081,4.641538413514704
ipcc_high,Gompertz,mean,5.243049528563618,4.7768644887374325
ipcc_high,Gompertz,mean,5.529096456203787,5.367652991401689
ipcc_high,Gompertz,mean,5.3569058281721365,4.154377335290369
ipcc_high,Gompertz,mean,5.218571851969323,4.4044474681081045
ipcc_high,Gompertz,mean,5.226976593117236,4.224429943902207
ipcc_high,Gompertz,mean,5.255532152041843,4.881662003984041
ipcc_high,Gompertz,mean,5.129038317555856,5.3492767513757045
ipcc_high,Gompertz,mean,4.999902917971895,4.875073646956038
ipcc_high,Gompertz,mean,4.891109488938286,4.735369878002174
ipcc_high,Gompertz,mean,5.875358560914531,4.471469662021531
ipcc_high,Gompertz,mean,4.983790427808979,4.6744958697257095
ipcc_high,Gompertz,mean,5.5112787285303,4.647425466833052
ipcc_high,Gompertz,mean,5.104326853702563,5.12877661783979
ipcc_high,Gompertz,mean,5.22504880399061,5.017183200608239
ipcc_high,Gompertz,mean,5.672620650069335,5.04810401102201
ipcc_high,Gompertz,mean,5.035921538890675,4.708358199653375
ipcc_high,Gompertz,mean,4.776409776425403,4.8292470917983055
ipcc_high,Gompertz,mean,4.925306866697617,5.169595187458453
ipcc_high,Gompertz,mean,5.353927031720469,4.648591588602402
ipcc_high,Gompertz,mean,5.246726927592599,4.670479722160327
ipcc_high,Gompertz,mean,5.032217520883888,4.312593480016079
ipcc_high,Gompertz,mean,5.464899932622236,4.474187210059244
ipcc_high,Gompertz,mean,4.9645718052352255,4.44255883420559
ipcc_high,Gompertz,mean,5.12796272052579,4.586631683993674
ipcc_high,Gompertz,mean,5.5539353795511985,4.783890225391875
ipcc_high,Gompertz,mean,5.138633209972763,4.359760225207325
ipcc_high,Gompertz,mean,5.595837878838563,4.8558466505717455
ipcc_high,Gompertz,mean,4.997911786775717,4.597260789572201
ipcc_high,Gompertz,mean,5.362076712718772,4.987368662957134
ipcc_high,Gompertz,mean,5.090120664062181,4.452329026872023
ipcc_high,Gompertz,mean,5.353814689383377,4.469583906906283
ipcc_high,Gompertz,mean,5.6556576708073845,4.369416240342251
ipcc_high,Gompertz,mean,5.479267825508944,4.887167753274494
ipcc_high,Gompertz,mean,5.044090656979044,4.8261817783493
ipcc_high,Gompertz,mean,4.953278178194064,4.475807683388574
ipcc_high,Gompertz,mean,5.075778701023044,4.93216096982291
ipcc_high,Gompertz,mean,5.275567577735839,4.393673550143235
ipcc_high,Gompertz,mean,4.932444612297169,4.453939249470496
ipcc_high,Gompertz,mean,4.967702385336616,5.058200980946786
ipcc_high,Gompertz,mean,5.457751782349444,4.813467056870779
ipcc_high,Gompertz,mean,5.071972948696464,4.7784736852452685
ipcc_high,Gompertz,mean,5.509208729336313,4.593962914241694
ipcc_high,Gompertz,mean,5.038744213257395,4.387169314217658
ipcc_high,Gompertz,mean,5.054523450853543,4.783337854190259
ipcc_high,Gompertz,mean,5.005051206071133,4.303992295945912
ipcc_high,Gompertz,mean,5.215331100594198,4.839660179629467
ipcc_high,Gompertz,mean,4.87870310687247,4.64324535723249
ipcc_high,Gompertz,mean,5.111933619813595,4.538584559374086
ipcc_high,Gompertz,mean,5.451154358516238,4.679640790923347
ipcc_high,Gompertz,mean,4.91481242847214,4.6753913348445195
ipcc_high,Gompertz,mean,4.887289971283406,5.142652620377987
ipcc_high,Gompertz,mean,5.2089191333051215,4.665430741849456
ipcc_high,Gompertz,mean,5.000041925744378,4.466434710685182
ipcc_high,Gompertz,mean,4.976477146921967,5.008716416370107
ipcc_high,Gompertz,mean,4.926466069376676,4.548855757393799
ipcc_high,Gompertz,mean,5.181397441152144,4.449515437405838
ipcc_high,Gompertz,mean,5.134088232829924,4.860130843785424
ipcc_high,Gompertz,mean,5.088281552231185,4.768700030787113
ipcc_high,Gompertz,mean,5.172177225550366,5.257489108568313
ipcc_high,Gompertz,mean,5.391863731231894,4.5535752673025565
ipcc_high,Gompertz,mean,5.077192289403023,5.586070636456777
ipcc_high,Gompertz,mean,4.956055174214419,4.867807746761141
ipcc_high,Gompertz,mean,4.997987385777101,4.597736142344173
ipcc_high,Gompertz,mean,4.751751366284794,4.528037945650693
ipcc_high,Gompertz,mean,5.337896242109011,4.348465773442906
ipcc_high,Gompertz,mean,5.106245667767182,4.792902160024866
ipcc_high,Gompertz,mean,5.025105575707498,4.859710323904075
ipcc_high,Gompertz,mean,5.281386983560015,4.606812667440519
ipcc_high,Gompertz,mean,5.085944705122198,4.463933169387304
ipcc_high,Gompertz,mean,5.1830505199597985,4.9490468057892985
ipcc_high,Gompertz,mean,5.154441939050389,4.7391665964729315
ipcc_high,Gompertz,mean,4.949506949499758,5.218922854439525
ipcc_high,Gompertz,mean,4.929045274373607,4.614731021556815
ipcc_high,Gompertz,mean,5.089563678809678,4.257628727829855
ipcc_high,Gompertz,mean,4.997850668481782,4.740554552357232
ipcc_high,Gompertz,mean,5.572752272410279,4.646068652163105
ipcc_high,Gompertz,mean,5.381026684007037,4.371189659404402
ipcc_high,Gompertz,mean,5.17267647166964,4.567136289653082
ipcc_high,Gompertz,mean,4.814145267842686,4.814185378539141
ipcc_high,Gompertz,mean,5.5404484920099435,4.4923012960242845
ipcc_high,Gompertz,mean,5.230024023568769,4.816081197829246
ipcc_high,Gompertz,mean,5.263655121976407,5.265557634523621
ipcc_high,Gompertz,mean,5.649026886610846,4.662275289238766
ipcc_high,Gompertz,mean,5.044589478216102,4.253454969251353
ipcc_high,Gompertz,mean,5.435997540368624,4.590002171672829
ipcc_high,Gompertz,mean,5.310709680147339,5.269861298949074
ipcc_high,Gompertz,mean,5.081517886931493,4.673709456892138
ipcc_high,Gompertz,mean,5.908949298457692,5.481268036081784
ipcc_high,Gompertz,mean,5.1499594735498455,4.713503220652889
ipcc_high,Gompertz,mean,5.178375266021429,4.795816907752364
ipcc_high,Gompertz,mean,5.301409992456078,4.3620923600560335
ipcc_high,Gompertz,mean,5.386602443239555,4.9740278511203755
ipcc_high,Gompertz,mean,5.175138353756422,5.0654791532111485
ipcc_high,Gompertz,mean,5.206777737195187,4.426184639099474
ipcc_high,Gompertz,mean,5.654364715851609,4.70863029489992
ipcc_high,Gompertz,mean,5.189725211992984,4.568116448812495
ipcc_high,Gompertz,mean,5.422368939542436,4.7089539712908905
ipcc_high,Gompertz,mean,5.421848858749271,4.517595725043724
ipcc_high,Gompertz,mean,5.2848530695053295,4.617323288709903
ipcc_high,Gompertz,mean,5.499041344396692,4.772373741284835
ipcc_high,Gompertz,mean,4.813751259630642,5.092617016819816
ipcc_high,Gompertz,mean,5.2021088917294875,4.9455735524522755
ipcc_high,Gompertz,mean,5.139221497958776,4.78884885606325
ipcc_high,Gompertz,mean,5.545478832716516,4.858718676675792
ipcc_high,Gompertz,mean,5.483420208097654,4.39698815712384
ipcc_high,Gompertz,mean,5.773923786308735,4.559543925690868
ipcc_high,Gompertz,mean,5.184026236954571,4.290811067744703
ipcc_high,Gompertz,mean,5.457790055833652,4.651869949815552
ipcc_high,Gompertz,mean,5.342060911565728,4.301573201853649
ipcc_high,Gompertz,mean,4.883376399382105,4.432488535560315
ipcc_high,Gompertz,mean,5.128422654719116,4.51699219091088
ipcc_high,Gompertz,mean,5.432350660944208,4.576647593926689
ipcc_high,Gompertz,mean,5.102530160736662,4.574571472331371
ipcc_high,Gompertz,mean,4.927078283875458,4.488989384237978
ipcc_high,Gompertz,mean,5.245642852170599,4.731076958086564
ipcc_high,Gompertz,mean,5.164970538198607,5.241813477776811
ipcc_high,Gompertz,mean,5.5018317141358,4.447318511442285
ipcc_high,Gompertz,mean,5.294798009766462,4.834978485907905
ipcc_high,Gompertz,mean,4.817060509763484,4.590960447617002
ipcc_high,Gompertz,mean,5.4426896033702175,4.545449492839806
ipcc_high,Gompertz,mean,5.103933607145478,4.866792725330875
ipcc_high,Gompertz,mean,5.588897531153273,4.47159273214746
ipcc_high,Gompertz,mean,4.779977368408149,4.8373421165177986
ipcc_high,Gompertz,mean,5.5229289506150465,4.5095330658030655
ipcc_high,Gompertz,mean,5.627632234748788,5.074957545177934
ipcc_high,Gompertz,mean,4.907915496797493,4.903448431877622
ipcc_high,Gompertz,mean,5.129509174708655,5.134763697504081
ipcc_high,Gompertz,mean,5.5717063718831366,4.91809182473853
ipcc_high,Gompertz,mean,4.9841962317544475,4.584664868634162
ipcc_high,Gompertz,mean,5.0201995801032195,4.9393389012933895
ipcc_high,Gompertz,mean,4.888157020628307,4.506487314562796
ipcc_high,Gompertz,mean,4.873869731543285,4.769082310735907
ipcc_high,Gompertz,mean,5.13238382617249,4.937758960882691
ipcc_high,Gompertz,mean,5.556539450037048,4.667506106112394
ipcc_high,Gompertz,mean,5.253237293502346,4.457071353172421
ipcc_high,Gompertz,mean,4.680578923409217,4.3745286093536295
ipcc_high,Gompertz,mean,4.83909339743388,5.0891631730748665
ipcc_high,Gompertz,mean,4.995491588073131,4.5801201219966945
ipcc_high,Gompertz,mean,4.968221573711268,4.40884592218473
ipcc_high,Gompertz,mean,5.002899382267154,4.693997791625607
ipcc_high,Gompertz,mean,5.235325707810771,4.548123553217082
ipcc_high,Gompertz,mean,5.006932649780605,4.34173312621216
ipcc_high,Gompertz,mean,5.147954612108634,4.6683799761193
ipcc_high,Gompertz,mean,5.001171756368167,4.424353695348128
ipcc_high,Gompertz,mean,5.503112956924145,4.620732412315573
ipcc_high,Gompertz,mean,5.2315378618016455,5.036765292705741
ipcc_high,Gompertz,mean,5.525951228384628,5.218803403086836
ipcc_high,Gompertz,mean,5.6867095736214095,4.992724321762001
ipcc_high,Gompertz,mean,5.129458319385567,4.3999672356888935
ipcc_high,Gompertz,mean,5.106808636761754,4.359997381396515
ipcc_high,Gompertz,mean,5.290899611350599,4.774925026759706
ipcc_high,Gompertz,mean,5.278311473650005,4.750263590655059
ipcc_high,Gompertz,mean,5.2037477364135825,4.544192679820658
ipcc_high,Gompertz,mean,4.82739066866729,4.637666777280791
ipcc_high,Gompertz,mean,4.961578015205211,4.9955195538126
ipcc_high,Gompertz,mean,5.34443116079603,4.83749383678115
ipcc_high,Gompertz,mean,5.600998788153416,4.7542801347857235
ipcc_high,Gompertz,mean,5.050723216529472,4.794290725992942
ipcc_high,Gompertz,mean,4.89835249246821,4.642918964482483
ipcc_high,Gompertz,mean,4.968128438127758,4.3368120955120375
ipcc_high,Gompertz,mean,5.3569473216393675,4.698768819668668
ipcc_high,Gompertz,mean,5.225698933542043,5.225533964359659
ipcc_high,Gompertz,mean,4.727977475645606,4.446517514860919
ipcc_high,Gompertz,mean,5.5158671880160695,4.681272003642784
ipcc_high,Gompertz,mean,5.2802093917146875,5.059496219669123
ipcc_high,Gompertz,mean,5.4657344468083044,4.553685825465693
ipcc_high,Gompertz,mean,5.183075345033746,5.191547428209644
ipcc_high,Gompertz,mean,5.0654801860848035,4.7770917003191
ipcc_high,Gompertz,mean,4.8711035100012205,4.4774984347294895
ipcc_high,Gompertz,mean,4.90811580307418,4.6229881015547125
ipcc_high,Gompertz,mean,5.739884011561209,4.7205154821973245
ipcc_high,Gompertz,mean,4.905125926342926,5.021314311966133
ipcc_high,Gompertz,mean,5.4579988644547495,5.102490550411211
ipcc_high,Gompertz,mean,4.889571384958797,5.475910375402999
ipcc_high,Gompertz,mean,4.829438848152458,4.304033343339954
ipcc_high,Gompertz,mean,5.300167652865982,4.443308660237701
ipcc_high,Gompertz,mean,5.521856941502898,5.045213360394482
ipcc_high,Gompertz,mean,5.207281300224023,4.422608257554467
ipcc_high,Gompertz,mean,4.986470173449885,5.1239116269856435
ipcc_high,Gompertz,mean,4.911351425323698,4.644638274453677
ipcc_high,Gompertz,mean,4.881723394433957,5.323954820729696
ipcc_high,Gompertz,mean,5.0422985217563445,4.859927749786774
ipcc_high,Gompertz,mean,5.280197912729378,4.558641677742168
ipcc_high,Gompertz,mean,5.0319061731704,4.801119816122461
ipcc_high,Gompertz,mean,5.276388143380939,4.570920495484703
ipcc_high,Gompertz,mean,5.305756494364161,4.789272487024951
ipcc_high,Gompertz,mean,4.907093955248595,4.951918016013378
ipcc_high,Gompertz,mean,5.489304697753857,4.7303099630849434
ipcc_high,Gompertz,mean,4.919626100422024,4.81226228355368
ipcc_high,Gompertz,mean,4.787427230145591,4.726525188709285
ipcc_high,Gompertz,mean,5.158717220111985,4.881488461876605
ipcc_high,Gompertz,mean,5.064318462757878,4.788785950090622
ipcc_high,Gompertz,mean,5.13368771753946,4.615144957826548
ipcc_high,Gompertz,mean,5.369087200743952,4.554267416119676
ipcc_high,Gompertz,mean,5.120038596236333,4.8124228316137
ipcc_high,Gompertz,mean,5.110389705707151,4.760633402802394
ipcc_high,Gompertz,mean,5.225492920037726,4.291951904547033
ipcc_high,Gompertz,mean,4.883009071198666,4.4223804593176705
ipcc_high,Gompertz,mean,5.0238663071080065,4.386384820862355
ipcc_high,Gompertz,mean,5.275803864568139,4.536832985697206
ipcc_high,Gompertz,mean,5.666563952592037,4.548016773191501
ipcc_high,Gompertz,mean,4.873892048972499,4.780779444033149
ipcc_high,Gompertz,mean,5.37412987611196,4.494733333778559
ipcc_high,Gompertz,mean,4.911102940897876,4.395361357390939
ipcc_high,Gompertz,mean,5.119118588247819,5.574460998150184
ipcc_high,Gompertz,mean,4.95812920100174,4.376567820321659
ipcc_high,Gompertz,mean,5.489524698686984,4.493511383222275
ipcc_high,Gompertz,mean,5.162920289282863,4.506923317182615
ipcc_high,Gompertz,mean,5.112523698800109,4.899766163489703
ipcc_high,Gompertz,mean,5.002358284054847,5.107310305291255
ipcc_high,Gompertz,mean,4.863119101725343,5.019274155118852
ipcc_high,Gompertz,mean,5.088747695520207,4.480378209156019
ipcc_high,Gompertz,mean,5.4317393248157435,4.327443762677069
ipcc_high,Gompertz,mean,5.647356424975735,5.221866530659725
ipcc_high,Gompertz,mean,5.07704385964548,4.411811549348916
ipcc_high,Gompertz,mean,4.998920657052923,4.567030327947849
ipcc_high,Gompertz,mean,5.490296838850897,5.260161538813154
ipcc_high,Gompertz,mean,5.476302377772331,4.481691246271316
ipcc_high,Gompertz,mean,5.02919066617527,4.782704984969373
ipcc_high,Gompertz,mean,5.087724327803555,4.859810445327063
ipcc_high,Gompertz,mean,5.045125319540176,4.48196638272679
ipcc_high,Gompertz,mean,4.915796383455192,4.462106425878564
ipcc_high,Gompertz,mean,5.243519607600305,4.728987694175993
ipcc_high,Gompertz,mean,5.7971200186665115,4.656232831198593
ipcc_high,Gompertz,mean,5.189572229190887,4.483400910301731
ipcc_high,Gompertz,mean,5.31912363588213,4.538908029250736
ipcc_high,Gompertz,mean,4.707685920286793,4.999034022535972
ipcc_high,Gompertz,mean,4.857669058565624,4.99010620519388
ipcc_high,Gompertz,mean,5.9283783314981715,4.499802077800702
ipcc_high,Gompertz,mean,5.048870874554879,5.202773334930558
ipcc_high,Gompertz,mean,4.981778435620562,4.614955431991689
ipcc_high,Gompertz,mean,5.746743606128751,4.897197531383858
ipcc_high,Gompertz,mean,5.522269026980599,4.315398905158589
ipcc_high,Gompertz,mean,5.318154981401285,4.569538451239204
ipcc_high,Gompertz,mean,5.469452294061717,4.840318644325993
ipcc_high,Gompertz,mean,5.214322525486338,4.375568334682381
ipcc_high,Gompertz,mean,5.78500394981429,4.325045729401091
ipcc_high,Gompertz,mean,4.919305147721028,5.262493508041441
ipcc_high,Gompertz,mean,5.505785540501473,5.0359502153682385
ipcc_high,Gompertz,mean,5.141148044821505,5.061834330798848
ipcc_high,Gompertz,mean,4.85995679541462,4.63187816090658
