Country ,Growth,Storage ,Rate,Global,Type,,,
South Korea,15.78980932,1.011582367,0.010237651,8,Modelled,,,
South Korea,16.37831829,1.708276394,0.021985244,8,Modelled,,,
South Korea,10.52313363,1.011582367,0.002844262,8,Modelled,,,
South Korea,17.28496537,1.002883099,0.014759745,8,Modelled,,,
South Korea,19.89753161,12.74313603,0.061217982,8,Modelled,,,
South Korea,16.92234751,5.840386796,0.027966752,8,Modelled,,,
South Korea,19.64426945,15.18956674,0.056836121,8,Modelled,,,
South Korea,15.51272811,1.753117208,0.018038592,8,Modelled,,,
South Korea,12.97784919,1.014498859,0.006636337,8,Modelled,,,
South Korea,17.46457986,1.248170944,0.025756612,8,Modelled,,,
South Korea,19.68142952,4.774410207,0.053176209,8,Modelled,,,
South Korea,19.59954919,1.008674259,0.002561155,8,Modelled,,,
South Korea,15.06014301,2.794869861,0.017028195,8,Modelled,,,
South Korea,19.5538028,89.48246402,0.058556523,8,Modelled,,,
South Korea,18.90866637,2.036231759,0.038983172,8,Modelled,,,
South Korea,16.15627641,1.008674259,0.0164599,8,Modelled,,,
South Korea,13.90253451,1.002883099,0.009748183,8,Modelled,,,
South Korea,14.0697414,1.002883099,0.005540728,8,Modelled,,,
South Korea,16.69222237,2.036231759,0.024170607,8,Modelled,,,
South Korea,16.95719279,1.005774511,0.009484561,8,Modelled,,,
South Korea,12.03206269,1.002883099,0.005129953,8,Modelled,,,
South Korea,18.6985839,2.150716395,0.037991205,8,Modelled,,,
South Korea,17.28093047,3.274377763,0.029137458,8,Modelled,,,
South Korea,19.11394979,1.585075716,0.038076178,8,Modelled,,,
South Korea,18.90506288,3.66345594,0.043046784,8,Modelled,,,
South Korea,17.53609483,2.676744394,0.030690344,8,Modelled,,,
South Korea,19.87659728,2.378724173,0.04957038,8,Modelled,,,
South Korea,17.42432018,1.01742376,0.003847361,8,Modelled,,,
South Korea,18.81587921,1.002883099,0.014890757,8,Modelled,,,
South Korea,16.57453151,1.617343251,0.022793132,8,Modelled,,,
South Korea,18.63620637,1.008674259,0.013013249,8,Modelled,,,
South Korea,13.42967963,1.011582367,0.004542003,8,Modelled,,,
South Korea,13.81396112,1.014498859,0.005167567,8,Modelled,,,
South Korea,17.25135959,1.01742376,0.003584193,8,Modelled,,,
South Korea,17.3107357,1.008674259,0.016576035,8,Modelled,,,
South Korea,19.82102592,1.241004749,0.039562477,8,Modelled,,,
South Korea,18.22921677,13.85273046,0.040340867,8,Modelled,,,
South Korea,19.97879579,2.258595506,0.050192612,8,Modelled,,,
South Korea,15.3618044,1.008674259,0.002690911,8,Modelled,,,
South Korea,18.95309038,10.90835944,0.047448129,8,Modelled,,,
South Korea,16.83656928,1.112401499,0.021956814,8,Modelled,,,
South Korea,17.78859317,3.539054265,0.033085526,8,Modelled,,,
South Korea,15.50172243,1.122050757,0.01659779,8,Modelled,,,
South Korea,16.64718598,1.014498859,0.004989665,8,Modelled,,,
South Korea,11.75405256,1.008674259,0.001982251,8,Modelled,,,
South Korea,19.81710106,1.248170944,0.039794962,8,Modelled,,,
South Korea,19.17576572,1.014498859,0.006347108,8,Modelled,,,
South Korea,12.65802083,1.002883099,0.006304466,8,Modelled,,,
South Korea,13.53837444,1.011582367,0.006381037,8,Modelled,,,
South Korea,18.41013048,8.714351203,0.041831033,8,Modelled,,,
South Korea,19.95235932,1.011582367,0.02563374,8,Modelled,,,
South Korea,18.35167285,19.12363265,0.041768777,9,Modelled,,,
South Korea,19.95884701,1.011582367,0.020702054,9,Modelled,,,
South Korea,16.94981808,1.005774511,0.006332637,9,Modelled,,,
South Korea,17.22456087,1.008674259,0.014427331,9,Modelled,,,
South Korea,15.95119605,1.014498859,0.012952235,9,Modelled,,,
South Korea,14.94821518,1.005774511,0.010817805,9,Modelled,,,
South Korea,18.54178296,1.011582367,0.022828589,9,Modelled,,,
South Korea,18.86808455,1.020357094,0.031134567,9,Modelled,,,
South Korea,15.88764283,1.01742376,0.004353639,9,Modelled,,,
South Korea,14.49358827,1.002883099,0.005018374,9,Modelled,,,
South Korea,14.20954151,1.011582367,0.010927613,9,Modelled,,,
South Korea,15.23194293,1.011582367,0.003873325,9,Modelled,,,
South Korea,15.78710082,1.008674259,0.01332095,9,Modelled,,,
South Korea,12.11846552,1.002883099,0.004916445,9,Modelled,,,
South Korea,12.92838677,3.350667111,0.009757026,9,Modelled,,,
South Korea,16.81851834,1.014498859,0.003614167,9,Modelled,,,
South Korea,19.60922218,2.646096336,0.048454651,9,Modelled,,,
South Korea,15.92126061,8.016337512,0.022229099,9,Modelled,,,
South Korea,8.561574691,1.020357094,0.001413608,9,Modelled,,,
South Korea,19.67328525,1.783663102,0.044349207,9,Modelled,,,
South Korea,19.14786372,1.005774511,0.016126416,9,Modelled,,,
South Korea,18.43891755,1.011582367,0.004395115,9,Modelled,,,
South Korea,15.73732901,1.01742376,0.005859916,9,Modelled,,,
South Korea,13.80693708,1.011582367,0.010360071,9,Modelled,,,
South Korea,16.34543304,1.01742376,0.016207106,9,Modelled,,,
South Korea,19.59468367,1.008674259,0.005684488,9,Modelled,,,
South Korea,18.94192448,1.008674259,0.013265511,9,Modelled,,,
South Korea,18.53287301,6.028302662,0.042055027,9,Modelled,,,
South Korea,11.35240942,1.020357094,0.001587615,9,Modelled,,,
South Korea,9.775426575,1.303253072,0.003896489,9,Modelled,,,
South Korea,17.90064662,6.45955426,0.035706784,9,Modelled,,,
South Korea,17.6997072,1.01742376,0.02101118,9,Modelled,,,
South Korea,19.83793797,1.011582367,0.012501157,9,Modelled,,,
South Korea,18.63338423,1.008674259,0.009629932,9,Modelled,,,
South Korea,12.67394446,1.008674259,0.00336948,9,Modelled,,,
South Korea,19.83595701,1.011582367,0.020562506,9,Modelled,,,
South Korea,17.01307841,1.345185556,0.024080623,9,Modelled,,,
South Korea,19.4583582,8.491457603,0.053649865,9,Modelled,,,
South Korea,14.63055283,1.008674259,0.002775189,9,Modelled,,,
South Korea,11.20617639,1.005774511,0.00529364,9,Modelled,,,
South Korea,18.65257639,68.07039011,0.046667839,9,Modelled,,,
South Korea,11.09039303,3.218302827,0.00593198,9,Modelled,,,
South Korea,18.62645154,1.005774511,0.012958025,9,Modelled,,,
South Korea,16.41826136,1.01742376,0.011741963,9,Modelled,,,
South Korea,17.20061803,1.223268748,0.02442529,9,Modelled,,,
South Korea,18.90851354,1.889378982,0.03859503,9,Modelled,,,
South Korea,11.88921836,1.014498859,0.001367442,9,Modelled,,,
South Korea,19.05864085,1.594228753,0.03757326,9,Modelled,,,
South Korea,19.33159689,160.0667309,0.055240134,9,Modelled,,,
South Korea,13.44280569,2.024541025,0.010919202,9,Modelled,,,
South Korea,17.10104624,4.242842537,0.029052444,9,Modelled,,,
South Korea,15.97610933,1.368623747,0.019090326,9,Modelled,,,
South Korea,19.70359778,1.005774511,0.004735181,9,Modelled,,,
South Korea,13.96530531,1.005774511,0.003284944,9,Modelled,,,
South Korea,13.20137221,1.002883099,0.004729862,9,Modelled,,,
South Korea,15.2495695,1.01742376,0.002564083,9,Modelled,,,
South Korea,12.08375091,1.005774511,0.002178546,9,Modelled,,,
South Korea,18.8488269,1.989870008,0.038174473,9,Modelled,,,
South Korea,17.78977954,5.220107177,0.034784038,9,Modelled,,,
South Korea,19.95044107,1.011582367,0.029433748,9,Modelled,,,
South Korea,13.95976493,1.005774511,0.001075766,9,Modelled,,,
South Korea,18.5109193,1.237437095,0.031622623,9,Modelled,,,
South Korea,17.6536667,1.005774511,0.019079247,9,Modelled,,,
South Korea,10.82725229,1.011582367,0.004910712,9,Modelled,,,
South Korea,14.7682911,1.011582367,0.001629316,9,Modelled,,,
South Korea,18.69586816,1.862376645,0.036660084,9,Modelled,,,
South Korea,19.28016688,1.266267999,0.036802233,9,Modelled,,,
South Korea,17.5964821,1.014498859,0.008585609,9,Modelled,,,
South Korea,18.97135912,1.916772821,0.0390809,9,Modelled,,,
South Korea,9.291519551,2.94352153,0.003478578,9,Modelled,,,
South Korea,17.16756411,1.01742376,0.003459101,9,Modelled,,,
South Korea,13.73379777,1.002883099,0.002659779,9,Modelled,,,
South Korea,19.62004024,1.014498859,0.032778097,9,Modelled,,,
South Korea,9.904965522,1.008674259,0.001362679,9,Modelled,,,
South Korea,19.71917481,1.011582367,0.004805832,9,Modelled,,,
South Korea,16.47611447,1.008674259,0.013015109,9,Modelled,,,
South Korea,19.04890105,6.553210426,0.048106615,9,Modelled,,,
South Korea,16.46127954,1.005774511,0.018896993,9,Modelled,,,
South Korea,19.92212146,1.540092787,0.044007593,9,Modelled,,,
South Korea,17.55400195,1.002883099,0.018024961,9,Modelled,,,
South Korea,17.87447932,1.044130275,0.026208993,9,Modelled,,,
South Korea,17.76918654,1.011582367,0.006873339,9,Modelled,,,
South Korea,16.4309832,5.823596788,0.024740919,9,Modelled,,,
South Korea,15.324341,3.684610606,0.01832541,10,Modelled,,,
South Korea,19.46587056,1.002883099,0.007168035,10,Modelled,,,
South Korea,18.34807847,1.011582367,0.011439239,10,Modelled,,,
South Korea,14.9477569,1.005774511,0.007207077,10,Modelled,,,
South Korea,18.34261792,1.011582367,0.009321795,10,Modelled,,,
South Korea,10.99075019,1.005774511,0.003923728,10,Modelled,,,
South Korea,15.80262654,1.014498859,0.003343017,10,Modelled,,,
South Korea,19.08345002,1.509366472,0.037734352,10,Modelled,,,
South Korea,16.08273043,2.065754796,0.020759917,10,Modelled,,,
South Korea,17.83081032,1.223268748,0.02757592,10,Modelled,,,
South Korea,11.18768538,1.014498859,0.003769599,10,Modelled,,,
South Korea,15.00948888,1.005774511,0.001146076,10,Modelled,,,
South Korea,19.03381206,1.002883099,0.016911885,10,Modelled,,,
South Korea,19.91684455,1.168199132,0.03932408,10,Modelled,,,
South Korea,19.49526326,2.794869861,0.046762029,10,Modelled,,,
South Korea,17.77025514,4.899734448,0.034365078,10,Modelled,,,
South Korea,18.67643331,2.378724173,0.038461028,10,Modelled,,,
South Korea,15.79684003,1.011582367,0.012855075,10,Modelled,,,
South Korea,17.38784489,1.005774511,0.00145269,10,Modelled,,,
South Korea,16.72926966,1.014498859,0.005110199,10,Modelled,,,
South Korea,19.52360678,7.247947748,0.053518054,10,Modelled,,,
South Korea,18.13105806,1.005774511,0.013149978,10,Modelled,,,
South Korea,9.329799195,1.01742376,0.002559421,10,Modelled,,,
South Korea,13.27503344,1.011582367,0.005350363,10,Modelled,,,
South Korea,16.29927317,1.002883099,0.004157768,10,Modelled,,,
South Korea,11.08873945,1.002883099,0.005464816,10,Modelled,,,
South Korea,11.5684021,1.014498859,0.002145177,10,Modelled,,,
South Korea,18.02662517,1.266267999,0.029047938,10,Modelled,,,
South Korea,18.48386743,1.509366472,0.033102965,10,Modelled,,,
South Korea,18.19645545,1.622006212,0.031679834,10,Modelled,,,
South Korea,19.6347055,249.372875,0.059025431,10,Modelled,,,
South Korea,18.93353486,1.230332526,0.03382409,10,Modelled,,,
South Korea,15.34994394,1.014498859,0.015651967,10,Modelled,,,
South Korea,12.86196907,1.008674259,0.004638593,10,Modelled,,,
South Korea,16.68750918,2.455260203,0.0245496,10,Modelled,,,
South Korea,16.90809359,1.580518923,0.024261989,10,Modelled,,,
South Korea,13.74964084,1.008674259,0.010240896,10,Modelled,,,
South Korea,18.01841807,12.77987575,0.038510125,10,Modelled,,,
South Korea,19.27448918,1.161492083,0.035593465,10,Modelled,,,
South Korea,15.32700958,7.35303472,0.018982493,10,Modelled,,,
South Korea,19.10593304,9.834407211,0.049346462,10,Modelled,,,
South Korea,14.65538547,1.01742376,0.001629588,10,Modelled,,,
South Korea,18.25741927,1.014498859,0.005824497,10,Modelled,,,
South Korea,15.52644358,1.01742376,0.010113837,10,Modelled,,,
South Korea,16.57384836,6.294333319,0.026188699,10,Modelled,,,
South Korea,19.43844675,2.548892902,0.04589919,10,Modelled,,,
South Korea,18.47166829,5.497750747,0.040611091,10,Modelled,,,
South Korea,11.19631122,1.01742376,0.001480435,10,Modelled,,,
South Korea,17.71626299,19.34512957,0.035573989,10,Modelled,,,
South Korea,17.4084862,1.011582367,0.02177183,10,Modelled,,,
South Korea,12.35465247,1.011582367,0.004688867,10,Modelled,,,
South Korea,19.71759752,1.008674259,0.019664347,10,Modelled,,,
South Korea,18.79289011,5.190136677,0.044434613,10,Modelled,,,
South Korea,15.84930922,1.005774511,0.008562924,10,Modelled,,,
South Korea,19.83441636,1.011582367,0.020105966,10,Modelled,,,
South Korea,18.50951052,1.640792882,0.034551088,10,Modelled,,,
South Korea,19.60830526,2.144533492,0.046012164,10,Modelled,,,
South Korea,18.20206856,2.284755387,0.034504111,10,Modelled,,,
South Korea,19.81894827,1.005774511,0.0344211,10,Modelled,,,
South Korea,8.369484491,1.005774511,0.001486203,10,Modelled,,,
South Korea,18.90108137,1.337462366,0.034767268,10,Modelled,,,
South Korea,16.74554218,2.113884578,0.024465373,10,Modelled,,,
South Korea,19.4775558,71.2792696,0.056528587,10,Modelled,,,
South Korea,15.17686927,16.18274769,0.018476961,11,Modelled,,,
South Korea,18.21285647,1.002883099,0.009802985,11,Modelled,,,
South Korea,18.19256991,3.360327417,0.036783622,11,Modelled,,,
South Korea,11.02326477,3.020786488,0.005757476,11,Modelled,,,
South Korea,13.00837472,1.008674259,0.006163499,11,Modelled,,,
South Korea,17.4841028,18.47424257,0.033760647,11,Modelled,,,
South Korea,8.537446252,1.005774511,0.002234396,11,Modelled,,,
South Korea,15.6503792,1.011582367,0.011812108,11,Modelled,,,
South Korea,18.54700676,1.011582367,0.021475412,11,Modelled,,,
South Korea,12.56718603,1.002883099,0.004197587,11,Modelled,,,
South Korea,19.70865253,9.391677821,0.05772835,11,Modelled,,,
South Korea,15.04201165,1.01742376,0.013768601,11,Modelled,,,
South Korea,19.78622366,1.522459107,0.042680257,11,Modelled,,,
South Korea,19.32717259,2.868232838,0.046127566,11,Modelled,,,
South Korea,16.69762547,1.002883099,0.004648969,11,Modelled,,,
South Korea,15.48200968,1.002883099,0.010848698,11,Modelled,,,
South Korea,13.70213826,6.803120713,0.012327744,11,Modelled,,,
South Korea,19.48727631,1.008674259,0.005740733,11,Modelled,,,
South Korea,13.30038484,1.002883099,0.006130607,11,Modelled,,,
South Korea,19.24589389,1.002883099,0.018023613,11,Modelled,,,
South Korea,18.92621155,1.002883099,0.001178696,11,Modelled,,,
South Korea,19.37607429,1.131783715,0.035321977,11,Modelled,,,
South Korea,19.28507312,3.350667111,0.046763004,11,Modelled,,,
South Korea,18.53231011,1.788805579,0.035367394,11,Modelled,,,
South Korea,12.80185761,1.002883099,0.005247969,11,Modelled,,,
South Korea,16.73294516,1.014498859,0.017401458,11,Modelled,,,
South Korea,18.74058089,2.001360534,0.037707053,11,Modelled,,,
South Korea,18.14803218,1.011582367,0.019395888,11,Modelled,,,
South Korea,8.699619647,1.011582367,0.001101977,11,Modelled,,,
South Korea,19.7297203,1.011582367,0.024376009,11,Modelled,,,
South Korea,17.94631999,7.788841536,0.03677986,11,Modelled,,,
South Korea,19.46743615,1.002883099,0.002570964,11,Modelled,,,
South Korea,15.38628184,2.265107261,0.018129354,11,Modelled,,,
South Korea,16.73988852,1.01742376,0.007454673,11,Modelled,,,
South Korea,14.59500361,1.01742376,0.005029801,11,Modelled,,,
South Korea,8.872540609,1.020357094,0.001449897,11,Modelled,,,
South Korea,13.30796428,1.005774511,0.00868783,11,Modelled,,,
South Korea,15.29169033,1.008674259,0.010419087,11,Modelled,,,
South Korea,18.83292633,1.005774511,0.010337577,11,Modelled,,,
South Korea,19.25634809,1.005774511,0.009544062,11,Modelled,,,
South Korea,16.53375367,1.002883099,0.017694923,11,Modelled,,,
South Korea,19.79753298,1.453920417,0.042330073,11,Modelled,,,
South Korea,16.99204991,1.659797147,0.024858569,11,Modelled,,,
South Korea,19.17760537,2.563611512,0.043487642,11,Modelled,,,
South Korea,16.29370877,1.002883099,0.009133741,12,Modelled,,,
South Korea,9.393289764,1.011582367,0.003211766,12,Modelled,,,
South Korea,14.04944362,1.55345195,0.012373255,12,Modelled,,,
South Korea,15.91932469,1.733044452,0.019530571,12,Modelled,,,
South Korea,14.95735542,1.011582367,0.00718953,12,Modelled,,,
South Korea,16.38219574,1.005774511,0.002460159,12,Modelled,,,
South Korea,17.27126585,1.148193288,0.024224414,12,Modelled,,,
South Korea,19.69232477,1.002883099,0.020404523,12,Modelled,,,
South Korea,13.37356028,1.011582367,0.001574337,12,Modelled,,,
South Korea,14.49265283,1.002883099,0.005274968,12,Modelled,,,
South Korea,11.92664272,1.011582367,0.002208117,12,Modelled,,,
South Korea,18.75311664,1.011582367,0.012769146,12,Modelled,,,
South Korea,19.37300727,6.312480507,0.051251695,12,Modelled,,,
South Korea,18.35871207,1.014498859,0.027603086,12,Modelled,,,
South Korea,16.32378775,6.330680015,0.024325664,12,Modelled,,,
South Korea,15.84730762,1.005774511,0.001530766,12,Modelled,,,
South Korea,17.68831896,1.380495543,0.027807306,12,Modelled,,,
South Korea,17.33171187,1.014498859,0.016710778,12,Modelled,,,
South Korea,17.42989188,1.01742376,0.011069253,12,Modelled,,,
South Korea,18.71427952,73.99754378,0.047261467,12,Modelled,,,
South Korea,19.70828561,1.894826249,0.045178396,12,Modelled,,,
South Korea,19.02756293,1.002883099,0.012641173,12,Modelled,,,
South Korea,15.07010708,1.002883099,0.007621481,12,Modelled,,,
South Korea,19.18756886,7.374234249,0.049287716,12,Modelled,,,
South Korea,14.6978252,1.008674259,0.004397399,12,Modelled,,,
South Korea,16.54388197,14.63158326,0.026448328,12,Modelled,,,
South Korea,18.65614218,2.893112631,0.039855551,12,Modelled,,,
South Korea,19.62240408,1.014498859,0.006771497,13,Modelled,,,
South Korea,19.92323953,1.002883099,0.034587306,13,Modelled,,,
South Korea,19.59824167,1.008674259,0.00594401,13,Modelled,,,
South Korea,18.52651396,1.068457346,0.029879649,13,Modelled,,,
South Korea,16.71957059,1.011582367,0.016512302,13,Modelled,,,
South Korea,17.59483537,12.70650192,0.034292188,13,Modelled,,,
South Korea,16.94621587,1.002883099,0.017258043,13,Modelled,,,
South Korea,18.5387939,1.011582367,0.014248708,13,Modelled,,,
South Korea,17.78258415,1.014498859,0.019595992,13,Modelled,,,
South Korea,19.05970699,1.011582367,0.013673242,13,Modelled,,,
South Korea,10.36070902,1.008674259,0.002161331,13,Modelled,,,
South Korea,16.55888646,1.011582367,0.003777596,13,Modelled,,,
South Korea,10.12716254,1.266267999,0.004325051,13,Modelled,,,
South Korea,15.91241833,1.148193288,0.018311095,13,Modelled,,,
South Korea,19.06450693,1.011582367,0.01996607,13,Modelled,,,
South Korea,17.43110645,1.01742376,0.001171611,13,Modelled,,,
South Korea,17.65690463,1.005774511,0.022124912,13,Modelled,,,
South Korea,19.18155253,1.014498859,0.018861332,14,Modelled,,,
South Korea,12.55582502,4.086983183,0.008932215,14,Modelled,,,
South Korea,11.13340645,1.005774511,0.002637544,14,Modelled,,,
South Korea,13.05443147,1.005774511,0.005617469,14,Modelled,,,
South Korea,19.38064612,1.008674259,0.009761373,14,Modelled,,,
South Korea,17.34142968,1.01742376,0.015432222,14,Modelled,,,
South Korea,12.29285356,1.002883099,0.00493604,15,Modelled,,,
South Korea,17.51617179,1.01742376,0.001630388,15,Modelled,,,
South Korea,19.03895166,1.118825073,0.033632872,16,Modelled,,,
Middle East,13.49171883,4.206355521,0.090772604,2,Modelled,,,
Middle East,16.64696392,3.109017423,0.121655592,2,Modelled,,,
Middle East,17.36801654,22.86071305,0.329565185,2,Modelled,,,
Middle East,11.07870783,1.148193288,0.028459039,2,Modelled,,,
Middle East,15.06454046,3.25557839,0.103750723,2,Modelled,,,
Middle East,17.9080867,6.222264768,0.229897925,2,Modelled,,,
Middle East,12.11579915,3.770457923,0.066461743,2,Modelled,,,
Middle East,19.91843868,21.51955113,0.545068156,2,Modelled,,,
Middle East,15.22075817,3.428733917,0.109474528,2,Modelled,,,
Middle East,13.41023414,1.608057505,0.050100227,2,Modelled,,,
Middle East,18.28333205,22.79499283,0.399738857,2,Modelled,,,
Middle East,18.68317708,7.395494898,0.281416059,2,Modelled,,,
Middle East,16.64376802,12.70650192,0.247153919,2,Modelled,,,
Middle East,17.70004118,9.098917922,0.26868303,2,Modelled,,,
Middle East,17.09996768,20.84873791,0.304322624,2,Modelled,,,
Middle East,9.987210293,8.540491617,0.046822633,3,Modelled,,,
Middle East,17.76361025,5.942148292,0.218468588,3,Modelled,,,
Middle East,7.568421301,7.247947748,0.022624191,3,Modelled,,,
Middle East,19.34687111,9.527846433,0.356884118,3,Modelled,,,
Middle East,12.3967045,3.792230473,0.070145798,3,Modelled,,,
Middle East,16.29901422,46.28245143,0.276001766,3,Modelled,,,
Middle East,17.16901685,8.274265122,0.234839778,3,Modelled,,,
Middle East,19.14499215,7.833818286,0.310591928,3,Modelled,,,
Middle East,17.47452005,9.834407211,0.268148315,3,Modelled,,,
Middle East,19.42136408,15.05894158,0.446123565,3,Modelled,,,
Middle East,13.25284717,1.345185556,0.041843725,3,Modelled,,,
Middle East,19.19676183,3.792230473,0.178188888,3,Modelled,,,
Middle East,13.29290384,9.204304925,0.109523564,3,Modelled,,,
Middle East,17.19474503,9.072760254,0.246791437,3,Modelled,,,
Middle East,19.978345,5.220107177,0.252562875,3,Modelled,,,
Middle East,14.29503414,2.615799191,0.08100704,3,Modelled,,,
Middle East,18.92136772,30.13837136,0.482347822,3,Modelled,,,
Middle East,16.42666531,2.615799191,0.102633089,3,Modelled,,,
Middle East,19.44970542,16.464712,0.461545347,3,Modelled,,,
Middle East,15.75127084,2.077683519,0.078530846,3,Modelled,,,
Middle East,14.19387575,9.94831292,0.137627769,3,Modelled,,,
Middle East,8.66872607,1.002883099,0.007300433,3,Modelled,,,
Middle East,15.92944494,3.448533178,0.121486018,3,Modelled,,,
Middle East,18.64953011,6.440984263,0.258573123,3,Modelled,,,
Middle East,13.45706192,4.481391161,0.09341634,3,Modelled,,,
Middle East,17.13743092,9.364678523,0.246570683,3,Modelled,,,
Middle East,9.391811085,10.03460716,0.040087886,3,Modelled,,,
Middle East,18.46194916,3.488475353,0.156610029,3,Modelled,,,
Middle East,15.64757924,70.87002985,0.241503677,3,Modelled,,,
Middle East,19.0476107,27.72430801,0.494471541,3,Modelled,,,
Middle East,19.30296488,6.330680015,0.275409835,3,Modelled,,,
Middle East,16.50813791,5.101253658,0.167507178,3,Modelled,,,
Middle East,16.23688435,2.427148084,0.094422168,3,Modelled,,,
Middle East,16.51416122,3.54925771,0.132547458,3,Modelled,,,
Middle East,14.757331,33.23765745,0.186026045,3,Modelled,,,
Middle East,19.03768479,4.494311456,0.205599935,3,Modelled,,,
Middle East,19.7258847,10.87699997,0.406371943,3,Modelled,,,
Middle East,18.9861058,15.23335977,0.411102663,3,Modelled,,,
Middle East,19.56173629,4.341696034,0.207474627,3,Modelled,,,
Middle East,14.32107626,3.508619592,0.097293026,3,Modelled,,,
Middle East,15.97827436,7.924552441,0.185836168,3,Modelled,,,
Middle East,15.60650447,10.06353793,0.186290977,3,Modelled,,,
Middle East,19.59558797,4.970775007,0.23509096,3,Modelled,,,
Middle East,16.28654924,2.901453762,0.110911806,3,Modelled,,,
Middle East,19.07317444,3.652924197,0.170404342,3,Modelled,,,
Middle East,16.97571696,6.312480507,0.201424783,3,Modelled,,,
Middle East,19.161203,112.6582344,0.5928405,3,Modelled,,,
Middle East,18.01881244,5.265387736,0.209334159,3,Modelled,,,
Middle East,19.05026099,5.993692023,0.258393998,3,Modelled,,,
Middle East,17.80152879,32.10899087,0.38713657,3,Modelled,,,
Middle East,19.34677096,8.739475543,0.340415726,3,Modelled,,,
Middle East,13.50078277,57.93496317,0.136427092,3,Modelled,,,
Middle East,16.44882869,2.715554133,0.106285784,3,Modelled,,,
Middle East,14.97308347,1.851684076,0.06605572,4,Modelled,,,
Middle East,13.98490662,1.622006212,0.053460807,4,Modelled,,,
Middle East,11.04708701,5.891047821,0.058243267,4,Modelled,,,
Middle East,19.81642952,26.47620371,0.565248383,4,Modelled,,,
Middle East,16.53919641,2.969054397,0.115607103,4,Modelled,,,
Middle East,15.09360805,5.160338248,0.133142099,4,Modelled,,,
Middle East,19.51714761,8.418433931,0.341897621,4,Modelled,,,
Middle East,17.87686172,3.959582648,0.167080158,4,Modelled,,,
Middle East,18.90959458,8.29812065,0.310507376,4,Modelled,,,
Middle East,19.37694127,15.63322261,0.446362057,4,Modelled,,,
Middle East,15.30497627,4.719744398,0.133007115,4,Modelled,,,
Middle East,16.42073728,5.403599724,0.171339755,4,Modelled,,,
Middle East,15.82751247,2.505242164,0.09364839,4,Modelled,,,
Middle East,13.85351363,4.230645167,0.097536781,4,Modelled,,,
Middle East,13.31062462,21.33449025,0.123714611,4,Modelled,,,
Middle East,19.54009651,17.14188253,0.471406121,4,Modelled,,,
Middle East,18.93716316,5.642062068,0.243472078,4,Modelled,,,
Middle East,14.37801327,1.470760256,0.050326218,4,Modelled,,,
Middle East,19.8625863,42.82110938,0.639716489,4,Modelled,,,
Middle East,19.15823172,6.294333319,0.270502162,4,Modelled,,,
Middle East,16.02275102,2.762869296,0.103406509,4,Modelled,,,
Middle East,14.0534761,3.145027202,0.087773323,4,Modelled,,,
Middle East,8.707577008,1.002883099,0.004036724,4,Modelled,,,
Middle East,12.68446602,2.505242164,0.061551654,4,Modelled,,,
Middle East,19.25352584,11.45551857,0.387239475,4,Modelled,,,
Middle East,9.743130603,1.125285741,0.022962013,4,Modelled,,,
Middle East,17.51309279,4.507269002,0.177587137,4,Modelled,,,
Middle East,16.40454676,85.20844125,0.294426894,4,Modelled,,,
Middle East,18.18400126,14.01317786,0.345638112,4,Modelled,,,
Middle East,17.18025844,60.84095873,0.349600923,4,Modelled,,,
Middle East,9.455912761,5.388065396,0.037942776,4,Modelled,,,
Middle East,15.63444786,5.34172985,0.148609582,4,Modelled,,,
Middle East,18.56293125,115.2830456,0.514532064,4,Modelled,,,
Middle East,19.66193321,14.71607349,0.460851333,4,Modelled,,,
Middle East,17.27496721,3.379731664,0.13831488,4,Modelled,,,
Middle East,19.15494673,14.84372452,0.423452226,4,Modelled,,,
Middle East,19.43451573,5.545439659,0.253328361,4,Modelled,,,
Middle East,14.14925121,5.130710903,0.112047075,4,Modelled,,,
Middle East,7.560105578,1.002883099,0.004920178,4,Modelled,,,
Middle East,18.42640947,16.79988569,0.383349642,4,Modelled,,,
Middle East,6.159307452,1.002883099,0.00848169,4,Modelled,,,
Middle East,8.46374725,1.622006212,0.021495335,4,Modelled,,,
Middle East,15.99359226,7.655454731,0.185018409,4,Modelled,,,
Middle East,18.87510395,69.65635426,0.533960032,4,Modelled,,,
Middle East,15.54091501,6.404004271,0.158467973,4,Modelled,,,
Middle East,16.00563737,6.941612478,0.177929686,4,Modelled,,,
Middle East,18.26367831,4.733351889,0.198923277,4,Modelled,,,
Middle East,18.98952857,121.065599,0.568500831,4,Modelled,,,
Middle East,10.52225364,1.916772821,0.036006911,4,Modelled,,,
Middle East,18.92646523,5.658328693,0.243792511,4,Modelled,,,
Middle East,13.34302234,2.66904926,0.071111222,4,Modelled,,,
Middle East,11.61287813,3.869429263,0.060127413,4,Modelled,,,
Middle East,13.40968891,2.827241068,0.074512904,4,Modelled,,,
Middle East,19.13551101,11.25933856,0.373601616,4,Modelled,,,
Middle East,16.76697639,41.84614098,0.310880668,4,Modelled,,,
Middle East,19.69406109,7.022012778,0.31130811,4,Modelled,,,
Middle East,18.26484709,4.051836506,0.176111577,4,Modelled,,,
Middle East,19.50103804,4.559473844,0.215656223,4,Modelled,,,
Middle East,13.7803724,1.972757797,0.061626193,4,Modelled,,,
Middle East,18.57878767,14.0940971,0.373647417,4,Modelled,,,
Middle East,15.97147275,43.94512738,0.255137873,4,Modelled,,,
